"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Home Office","Home Office","65","[c]","32680","24880"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal Aid Agency","Ministry of Justice","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","125","[c]","30080","26350"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","55","[c]","33290","34260"
"New entrant CS","2022","Declared disabled","National Crime Agency","National Crime Agency","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","35","[c]","30090","27500"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Department of Health and Social Care","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","65","[c]","34080","31540"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Scottish Government","130","[c]","25860","27230"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","UK Export Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Department of Health and Social Care","125","[c]","34630","31380"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","UK Statistics Authority","85","[c]","29270","30710"
"New entrant CS","2022","Declared disabled","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","HM Revenue and Customs","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","345","[c]","26250","24920"
"New entrant CS","2022","Declared non-disabled","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","630","[c]","38090","32000"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","75","[c]","26520","25010"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Charity Commission","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Department for Business, Energy and Industrial Strategy","105","[c]","29270","24500"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Competition and Markets Authority","120","[c]","45680","36000"
"New entrant CS","2022","Declared non-disabled","Criminal Injuries Compensation Authority","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Crown Commercial Service","Cabinet Office","45","[c]","33360","30420"
"New entrant CS","2022","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scottish Government","370","[c]","26670","21050"
"New entrant CS","2022","Declared non-disabled","Crown Prosecution Service","Attorney General's Departments","445","[c]","31950","25480"
"New entrant CS","2022","Declared non-disabled","Defence Equipment and Support","Ministry of Defence","550","[c]","31560","28000"
"New entrant CS","2022","Declared non-disabled","Defence Science and Technology Laboratory","Ministry of Defence","610","[c]","30140","27010"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","455","[c]","38240","33570"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","310","[c]","35710","34020"
"New entrant CS","2022","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","105","[c]","36940","36500"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","1140","[c]","37620","35370"
"New entrant CS","2022","Declared non-disabled","Department for International Trade","Department for International Trade","200","[c]","36590","31800"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","380","[c]","36570","33210"
"New entrant CS","2022","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","395","[c]","42390","38970"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","7165","[c]","26260","27570"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","65","[c]","38090","32790"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","Scottish Government","40","[c]","24660","21050"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","390","[c]","22660","21840"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","260","[c]","26930","26130"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","Department for Education","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","Scottish Government","30","[c]","52010","65280"
"New entrant CS","2022","Declared non-disabled","Estyn","Estyn","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","Food Standards Agency","90","[c]","34750","30860"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","Scottish Government","45","[c]","32670","31540"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","HM Treasury","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","Attorney General's Departments","280","[c]","39950","43920"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","Cabinet Office","55","[c]","44530","42300"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","215","[c]","34110","31630"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","Ministry of Justice","860","[c]","24360","20970"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","HM Land Registry","195","[c]","27330","22600"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","7755","[c]","26780","24270"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","4415","[c]","27510","26590"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","205","[c]","32510","28500"
"New entrant CS","2022","Declared non-disabled","Home Office","Home Office","45","[c]","30040","24880"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","40","[c]","42100","36570"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","125","[c]","29940","24030"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","Ministry of Justice","50","[c]","22360","20970"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","50","[c]","34830","31130"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","215","[c]","28140","24360"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","1370","[c]","30370","26350"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","360","[c]","37450","34260"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","National Crime Agency","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","Chancellor's other departments","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Northern Ireland Office","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","215","[c]","50300","46360"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","400","[c]","36570","30000"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","50","[c]","37490","38000"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","40","[c]","44350","42670"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Ministry of Justice","70","[c]","21960","20970"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Department for Levelling Up, Housing and Communities","45","[c]","33400","40720"
"New entrant CS","2022","Declared non-disabled","Public Health England","Department of Health and Social Care","210","[c]","38570","32330"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","515","[c]","21980","21300"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","255","[c]","23800","22000"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","670","[c]","34620","31540"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","Attorney General's Departments","30","[c]","35840","31520"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Scottish Government","620","[c]","27660","27230"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Student Awards Agency for Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Submarine Delivery Agency","Ministry of Defence","145","[c]","35950","33000"
"New entrant CS","2022","Declared non-disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","The National Archives","The National Archives","70","[c]","34990","30050"
"New entrant CS","2022","Declared non-disabled","Transport Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","UK Export Finance","110","[c]","42950","39000"
"New entrant CS","2022","Declared non-disabled","UK Health Security Agency","Department of Health and Social Care","1300","[c]","34390","30110"
"New entrant CS","2022","Declared non-disabled","UK Hydrographic Office","Ministry of Defence","55","[c]","27570","24210"
"New entrant CS","2022","Declared non-disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","UK Statistics Authority","560","[c]","30190","30210"
"New entrant CS","2022","Declared non-disabled","UK Supreme Court","UK Supreme Court","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","205","[c]","26980","25000"
"New entrant CS","2022","Declared non-disabled","Vehicle Certification Agency","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","40","[c]","45740","38000"
"New entrant CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","270","[c]","35180","31210"
"New entrant CS","2022","Declared non-disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","30","[c]","37870","34550"
"New entrant CS","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","35","[c]","29290","26100"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","80","[c]","37780","35900"
"New entrant CS","2022","Undeclared","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","50","[c]","41280","42470"
"New entrant CS","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","395","[c]","26400","27570"
"New entrant CS","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","35","[c]","26490","26130"
"New entrant CS","2022","Undeclared","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Food Standards Agency","50","[c]","32190","30350"
"New entrant CS","2022","Undeclared","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Health and Safety Executive","Department for Work and Pensions","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","55","[c]","26350","20970"
"New entrant CS","2022","Undeclared","HM Land Registry","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Prison and Probation Service","Ministry of Justice","395","[c]","28970","27060"
"New entrant CS","2022","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","180","[c]","27150","26590"
"New entrant CS","2022","Undeclared","HM Treasury (excl. agencies)","HM Treasury","55","[c]","33950","29320"
"New entrant CS","2022","Undeclared","Home Office","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","75","[c]","30240","26350"
"New entrant CS","2022","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","35","[c]","37820","35330"
"New entrant CS","2022","Undeclared","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Scottish Government","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","30","[c]","32670","28590"
"New entrant CS","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","40","[c]","26990","23880"
"New entrant CS","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Vehicle Certification Agency","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","75","[c]","25250","24370"
"New entrant CS","2022","Unknown","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","995","[c]","39170","28000"
"New entrant CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Charity Commission","65","[c]","27720","24440"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","50","[c]","27080","20100"
"New entrant CS","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","70","[c]","32900","30420"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","130","[c]","29820","25480"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","335","[c]","29370","26670"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","160","[c]","37530","33570"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education (excl. agencies)","Department for Education","655","[c]","34450","29360"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","390","[c]","37700","33500"
"New entrant CS","2022","Unknown","Department for International Trade","Department for International Trade","210","[c]","37460","31800"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","130","[c]","34680","33210"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","255","[c]","42420","38650"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","1560","[c]","26410","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","845","[c]","36940","32790"
