"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Legal","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Operational Delivery","London","45","[c]","33890","30390"
"Leaver CS","2022","60-64","Declared disabled","Operational Delivery","Outside London","350","[c]","28260","27570"
"Leaver CS","2022","60-64","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Other","Outside London","60","[c]","26940","23570"
"Leaver CS","2022","60-64","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Project Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Security","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Outside London","140","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","Outside London","35","[c]","42270","42000"
"Leaver CS","2022","60-64","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Counter Fraud","Outside London","65","[c]","27550","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data and Technology","Outside London","75","[c]","41160","38450"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","Outside London","80","[c]","39540","34880"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Geography","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","London","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Human Resources","Outside London","40","[c]","40290","34380"
"Leaver CS","2022","60-64","Declared non-disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Inspector of Education and Training","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Intelligence Analysis","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Knowledge and Information Management","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Legal","Outside London","30","[c]","58850","59930"
"Leaver CS","2022","60-64","Declared non-disabled","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Medicine","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Operational Delivery","London","255","[c]","39830","31880"
"Leaver CS","2022","60-64","Declared non-disabled","Operational Delivery","Outside London","1505","[c]","28490","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Operational Delivery","Unknown","35","[c]","23060","21840"
"Leaver CS","2022","60-64","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Other","London","30","[c]","42630","32620"
"Leaver CS","2022","60-64","Declared non-disabled","Other","Outside London","305","[c]","27620","22120"
"Leaver CS","2022","60-64","Declared non-disabled","Other","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Policy","London","55","[c]","61680","64660"
"Leaver CS","2022","60-64","Declared non-disabled","Policy","Outside London","55","[c]","52240","46120"
"Leaver CS","2022","60-64","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Project Delivery","Outside London","70","[c]","44460","40580"
"Leaver CS","2022","60-64","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Property","Outside London","55","[c]","36090","33300"
"Leaver CS","2022","60-64","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Science and Engineering","Outside London","105","[c]","43850","42170"
"Leaver CS","2022","60-64","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Security","Outside London","80","[c]","38360","39070"
"Leaver CS","2022","60-64","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Tax","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","London","120","[c]","59430","55320"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Outside London","670","[c]","43970","36130"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Veterinarian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Operational Delivery","London","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Operational Delivery","Outside London","180","[c]","28480","26780"
"Leaver CS","2022","60-64","Undeclared","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Other","Outside London","40","[c]","26820","22080"
"Leaver CS","2022","60-64","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Security","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Outside London","275","[c]","31030","27020"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","Outside London","55","[c]","29410","24170"
"Leaver CS","2022","60-64","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","Unknown","45","[c]","45410","39050"
"Leaver CS","2022","60-64","Unknown","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Security","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","London","40","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Outside London","300","[c]","43350","37560"
"Leaver CS","2022","60-64","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","London","35","[c]","29850","25630"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","Outside London","380","[c]","24960","22600"
"Leaver CS","2022","65+","Declared disabled","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","Outside London","75","[c]","24370","21830"
"Leaver CS","2022","65+","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
