"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Inner London - East","G6/G7","G6","865","825","72790","73430"
"In post","2022","Declared non-disabled","Inner London - East","G6/G7","G7","1875","1825","58570","58600"
"In post","2022","Declared non-disabled","Inner London - East","SCS level","SCS level","405","390","96190","91750"
"In post","2022","Declared non-disabled","Inner London - East","SEO/HEO","HEO","2065","2010","37050","37610"
"In post","2022","Declared non-disabled","Inner London - East","SEO/HEO","SEO","1505","1470","44270","43810"
"In post","2022","Declared non-disabled","Inner London - East","Unknown","Unknown","640","620","36010","34100"
"In post","2022","Declared non-disabled","Inner London - West","AA/AO","AA","335","320","23000","22210"
"In post","2022","Declared non-disabled","Inner London - West","AA/AO","AO","2170","2055","26600","24590"
"In post","2022","Declared non-disabled","Inner London - West","EO","EO","4460","4335","29430","29160"
"In post","2022","Declared non-disabled","Inner London - West","G6/G7","G6","4720","4530","68460","66610"
"In post","2022","Declared non-disabled","Inner London - West","G6/G7","G7","10160","9825","56140","54700"
"In post","2022","Declared non-disabled","Inner London - West","SCS level","SCS level","2635","2540","88940","79810"
"In post","2022","Declared non-disabled","Inner London - West","SEO/HEO","HEO","7375","7260","35390","34710"
"In post","2022","Declared non-disabled","Inner London - West","SEO/HEO","SEO","6295","6160","42830","41970"
"In post","2022","Declared non-disabled","Inner London - West","Unknown","Unknown","170","165","37280","35990"
"In post","2022","Declared non-disabled","Kent","AA/AO","AA","255","245","20940","20890"
"In post","2022","Declared non-disabled","Kent","AA/AO","AO","1610","1510","26250","25110"
"In post","2022","Declared non-disabled","Kent","EO","EO","2535","2340","28120","27370"
"In post","2022","Declared non-disabled","Kent","G6/G7","G6","50","45","71940","67910"
"In post","2022","Declared non-disabled","Kent","G6/G7","G7","180","170","55140","52820"
"In post","2022","Declared non-disabled","Kent","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Kent","SEO/HEO","HEO","705","675","33750","32920"
"In post","2022","Declared non-disabled","Kent","SEO/HEO","SEO","340","320","42100","40080"
"In post","2022","Declared non-disabled","Kent","Unknown","Unknown","255","235","30840","29300"
"In post","2022","Declared non-disabled","Lancashire","AA/AO","AA","270","235","20570","20890"
"In post","2022","Declared non-disabled","Lancashire","AA/AO","AO","3705","3310","22270","21260"
"In post","2022","Declared non-disabled","Lancashire","EO","EO","3120","2840","27570","27570"
"In post","2022","Declared non-disabled","Lancashire","G6/G7","G6","220","210","68460","66580"
"In post","2022","Declared non-disabled","Lancashire","G6/G7","G7","540","520","53460","52540"
"In post","2022","Declared non-disabled","Lancashire","SCS level","SCS level","35","35","81500","76630"
"In post","2022","Declared non-disabled","Lancashire","SEO/HEO","HEO","1100","1030","33220","32480"
"In post","2022","Declared non-disabled","Lancashire","SEO/HEO","SEO","835","795","40240","39360"
"In post","2022","Declared non-disabled","Lancashire","Unknown","Unknown","415","390","30160","28540"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","190","170","20070","19830"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","1605","1440","22880","21260"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","EO","1285","1185","27560","27570"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","35","35","72310","69710"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","135","130","55690","54200"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","415","385","33690","33300"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","260","250","43110","41100"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","355","335","29850","28200"
"In post","2022","Declared non-disabled","Lincolnshire","AA/AO","AA","195","185","20050","19810"
"In post","2022","Declared non-disabled","Lincolnshire","AA/AO","AO","720","675","23170","21380"
"In post","2022","Declared non-disabled","Lincolnshire","EO","EO","515","480","27650","27570"
"In post","2022","Declared non-disabled","Lincolnshire","G6/G7","G6","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Lincolnshire","G6/G7","G7","65","60","55300","53430"
"In post","2022","Declared non-disabled","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Lincolnshire","SEO/HEO","HEO","275","265","33300","33020"
"In post","2022","Declared non-disabled","Lincolnshire","SEO/HEO","SEO","170","165","42580","41100"
"In post","2022","Declared non-disabled","Lincolnshire","Unknown","Unknown","130","120","30010","27260"
"In post","2022","Declared non-disabled","Merseyside","AA/AO","AA","330","285","19170","18240"
"In post","2022","Declared non-disabled","Merseyside","AA/AO","AO","4215","3730","21690","21430"
"In post","2022","Declared non-disabled","Merseyside","EO","EO","4710","4325","26490","26820"
"In post","2022","Declared non-disabled","Merseyside","G6/G7","G6","250","245","67030","67400"
"In post","2022","Declared non-disabled","Merseyside","G6/G7","G7","855","820","54610","54160"
"In post","2022","Declared non-disabled","Merseyside","SCS level","SCS level","55","55","87550","79420"
"In post","2022","Declared non-disabled","Merseyside","SEO/HEO","HEO","2105","2010","32300","32740"
"In post","2022","Declared non-disabled","Merseyside","SEO/HEO","SEO","1350","1305","40310","40180"
"In post","2022","Declared non-disabled","Merseyside","Unknown","Unknown","420","390","29910","28200"
"In post","2022","Declared non-disabled","North Eastern Scotland","AA/AO","AA","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","North Eastern Scotland","AA/AO","AO","225","210","26880","24020"
"In post","2022","Declared non-disabled","North Eastern Scotland","EO","EO","350","325","28530","27570"
"In post","2022","Declared non-disabled","North Eastern Scotland","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","North Eastern Scotland","G6/G7","G7","70","70","66850","62170"
"In post","2022","Declared non-disabled","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Eastern Scotland","SEO/HEO","HEO","185","175","35950","33690"
"In post","2022","Declared non-disabled","North Eastern Scotland","SEO/HEO","SEO","230","220","58190","47490"
"In post","2022","Declared non-disabled","North Yorkshire","AA/AO","AA","170","160","19460","19810"
"In post","2022","Declared non-disabled","North Yorkshire","AA/AO","AO","710","660","23260","21300"
"In post","2022","Declared non-disabled","North Yorkshire","EO","EO","715","675","27170","26670"
"In post","2022","Declared non-disabled","North Yorkshire","G6/G7","G6","115","110","66710","63020"
"In post","2022","Declared non-disabled","North Yorkshire","G6/G7","G7","320","310","53940","51300"
"In post","2022","Declared non-disabled","North Yorkshire","SCS level","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","North Yorkshire","SEO/HEO","HEO","590","570","32810","32470"
"In post","2022","Declared non-disabled","North Yorkshire","SEO/HEO","SEO","430","415","39430","38600"
"In post","2022","Declared non-disabled","North Yorkshire","Unknown","Unknown","155","145","30290","28200"
"In post","2022","Declared non-disabled","Northern Ireland","AA/AO","AA","320","310","20140","20560"
"In post","2022","Declared non-disabled","Northern Ireland","AA/AO","AO","625","565","21850","21680"
"In post","2022","Declared non-disabled","Northern Ireland","EO","EO","640","610","26900","26820"
"In post","2022","Declared non-disabled","Northern Ireland","G6/G7","G6","45","40","70330","67910"
"In post","2022","Declared non-disabled","Northern Ireland","G6/G7","G7","170","165","54480","55210"
"In post","2022","Declared non-disabled","Northern Ireland","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","SEO/HEO","HEO","495","480","33340","33370"
"In post","2022","Declared non-disabled","Northern Ireland","SEO/HEO","SEO","260","250","40170","40180"
"In post","2022","Declared non-disabled","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","AA","320","245","20660","21250"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","AO","5120","4375","21360","21260"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","EO","EO","3930","3585","26990","27570"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","G6","380","375","66530","67760"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","G7","1215","1180","53280","54160"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","SCS level","75","75","85910","77950"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","HEO","2330","2215","32750","33080"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","SEO","1635","1570","39580","40180"
"In post","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","Unknown","360","340","29560","28200"
"In post","2022","Declared non-disabled","Outer London - East and North East","AA/AO","AA","155","140","23620","24080"
"In post","2022","Declared non-disabled","Outer London - East and North East","AA/AO","AO","780","720","27420","25110"
"In post","2022","Declared non-disabled","Outer London - East and North East","EO","EO","1290","1190","31270","31060"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","G6/G7","G7","40","40","61180","57050"
"In post","2022","Declared non-disabled","Outer London - East and North East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","HEO","210","205","37690","36700"
"In post","2022","Declared non-disabled","Outer London - East and North East","SEO/HEO","SEO","90","85","46340","43580"
"In post","2022","Declared non-disabled","Outer London - East and North East","Unknown","Unknown","245","235","33850","33950"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","AA","170","150","22210","22460"
"In post","2022","Declared non-disabled","Outer London - South","AA/AO","AO","1110","1005","25210","25630"
"In post","2022","Declared non-disabled","Outer London - South","EO","EO","2240","2105","30110","30230"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","G6","410","395","72790","73430"
"In post","2022","Declared non-disabled","Outer London - South","G6/G7","G7","915","890","60230","59460"
"In post","2022","Declared non-disabled","Outer London - South","SCS level","SCS level","80","80","86280","82030"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","HEO","1570","1515","36550","36620"
"In post","2022","Declared non-disabled","Outer London - South","SEO/HEO","SEO","1265","1220","44030","43430"
"In post","2022","Declared non-disabled","Outer London - South","Unknown","Unknown","185","175","33630","32530"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","AA","195","170","23030","22460"
"In post","2022","Declared non-disabled","Outer London - West and North West","AA/AO","AO","1045","945","26390","25630"
"In post","2022","Declared non-disabled","Outer London - West and North West","EO","EO","2870","2650","29910","30330"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","G6","95","90","71100","68710"
"In post","2022","Declared non-disabled","Outer London - West and North West","G6/G7","G7","285","275","56090","55130"
"In post","2022","Declared non-disabled","Outer London - West and North West","SCS level","SCS level","30","30","96170","97180"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","HEO","995","960","34830","35070"
"In post","2022","Declared non-disabled","Outer London - West and North West","SEO/HEO","SEO","595","575","42850","41970"
"In post","2022","Declared non-disabled","Outer London - West and North West","Unknown","Unknown","250","240","32970","32090"
"In post","2022","Declared non-disabled","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","AA/AO","AO","50","50","22270","22200"
"In post","2022","Declared non-disabled","Overseas","EO","EO","210","210","27580","27090"
"In post","2022","Declared non-disabled","Overseas","G6/G7","G6","305","305","66100","65210"
"In post","2022","Declared non-disabled","Overseas","G6/G7","G7","560","555","55860","54540"
"In post","2022","Declared non-disabled","Overseas","SCS level","SCS level","210","210","86410","78680"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","HEO","665","665","34680","33860"
"In post","2022","Declared non-disabled","Overseas","SEO/HEO","SEO","325","325","45710","41350"
"In post","2022","Declared non-disabled","Overseas","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","AA","330","305","20340","20890"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","AA/AO","AO","1745","1600","23730","21960"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","EO","EO","1745","1620","27820","27570"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","G6","100","100","71730","67910"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","G6/G7","G7","325","315","55630","55210"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","SCS level","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","HEO","830","790","33690","33300"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","SEO","605","585","42290","40580"
"In post","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","340","310","30080","28200"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","AA","180","160","20180","20890"
"In post","2022","Declared non-disabled","South Yorkshire","AA/AO","AO","1815","1580","22570","21680"
"In post","2022","Declared non-disabled","South Yorkshire","EO","EO","1995","1780","26990","27570"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","G6","275","265","64180","62420"
"In post","2022","Declared non-disabled","South Yorkshire","G6/G7","G7","695","665","52400","50630"
"In post","2022","Declared non-disabled","South Yorkshire","SCS level","SCS level","65","65","80990","74530"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","HEO","1040","975","32250","31990"
"In post","2022","Declared non-disabled","South Yorkshire","SEO/HEO","SEO","865","820","38950","37450"
"In post","2022","Declared non-disabled","South Yorkshire","Unknown","Unknown","325","295","29570","28200"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","AA","90","80","21030","20950"
"In post","2022","Declared non-disabled","Southern Scotland","AA/AO","AO","1115","975","22320","21260"
"In post","2022","Declared non-disabled","Southern Scotland","EO","EO","1240","1120","27340","27570"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","G6","95","95","65890","66610"
"In post","2022","Declared non-disabled","Southern Scotland","G6/G7","G7","245","235","53530","54160"
"In post","2022","Declared non-disabled","Southern Scotland","SCS level","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","HEO","595","565","33240","33370"
"In post","2022","Declared non-disabled","Southern Scotland","SEO/HEO","SEO","330","320","42120","40520"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","AA","270","245","21530","20890"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","AA/AO","AO","1715","1570","25360","23740"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","EO","EO","2090","1870","28270","27570"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","G6","120","120","69530","66230"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","G6/G7","G7","300","290","56390","55110"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","SCS level","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","HEO","700","665","34230","33350"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","SEO","480","455","42540","40520"
"In post","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","375","335","31150","30210"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","AA","320","285","20460","20890"
"In post","2022","Declared non-disabled","Tees Valley and Durham","AA/AO","AO","2655","2345","23530","21680"
"In post","2022","Declared non-disabled","Tees Valley and Durham","EO","EO","1665","1505","27470","27570"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","G6","80","80","66940","61960"
"In post","2022","Declared non-disabled","Tees Valley and Durham","G6/G7","G7","305","295","53390","50630"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SCS level","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","HEO","690","660","32680","31990"
"In post","2022","Declared non-disabled","Tees Valley and Durham","SEO/HEO","SEO","500","475","41270","38550"
"In post","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","405","385","29660","28200"
"In post","2022","Declared non-disabled","Unknown","AA/AO","AA","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA/AO","AO","135","120","22850","21490"
"In post","2022","Declared non-disabled","Unknown","EO","EO","295","275","28420","27570"
"In post","2022","Declared non-disabled","Unknown","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6/G7","G7","70","70","52950","53370"
"In post","2022","Declared non-disabled","Unknown","SCS level","SCS level","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","HEO","160","160","35110","34170"
"In post","2022","Declared non-disabled","Unknown","SEO/HEO","SEO","75","70","40640","40250"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","75","75","29730","27370"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","AA","595","565","20920","21050"
"In post","2022","Declared non-disabled","West Central Scotland","AA/AO","AO","3540","3130","22470","21260"
"In post","2022","Declared non-disabled","West Central Scotland","EO","EO","3240","3000","27340","27570"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","G6","345","335","70290","70200"
"In post","2022","Declared non-disabled","West Central Scotland","G6/G7","G7","835","810","56350","55210"
"In post","2022","Declared non-disabled","West Central Scotland","SCS level","SCS level","70","70","86190","83230"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","HEO","1990","1915","33500","33080"
"In post","2022","Declared non-disabled","West Central Scotland","SEO/HEO","SEO","1325","1285","43200","40810"
"In post","2022","Declared non-disabled","West Central Scotland","Unknown","Unknown","50","50","37360","37980"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","AA","225","195","19660","19200"
"In post","2022","Declared non-disabled","West Midlands","AA/AO","AO","3315","2920","21570","21260"
"In post","2022","Declared non-disabled","West Midlands","EO","EO","4095","3765","27050","27570"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","G6","340","330","67040","65740"
"In post","2022","Declared non-disabled","West Midlands","G6/G7","G7","1035","1000","53060","51470"
"In post","2022","Declared non-disabled","West Midlands","SCS level","SCS level","115","110","94430","83940"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","HEO","1950","1875","32690","33000"
"In post","2022","Declared non-disabled","West Midlands","SEO/HEO","SEO","1360","1310","40280","40160"
"In post","2022","Declared non-disabled","West Midlands","Unknown","Unknown","720","670","29430","28200"
"In post","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","AA","835","680","18740","18310"
"In post","2022","Declared non-disabled","West Wales and The Valleys","AA/AO","AO","4060","3585","21980","21840"
"In post","2022","Declared non-disabled","West Wales and The Valleys","EO","EO","3440","3170","27430","27570"
"In post","2022","Declared non-disabled","West Wales and The Valleys","G6/G7","G6","195","190","73430","75480"
"In post","2022","Declared non-disabled","West Wales and The Valleys","G6/G7","G7","540","525","57070","57150"
"In post","2022","Declared non-disabled","West Wales and The Valleys","SCS level","SCS level","35","35","88110","79180"
"In post","2022","Declared non-disabled","West Wales and The Valleys","SEO/HEO","HEO","1550","1465","34690","33840"
"In post","2022","Declared non-disabled","West Wales and The Valleys","SEO/HEO","SEO","1145","1100","43430","42650"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","510","485","29970","28200"
"In post","2022","Declared non-disabled","West Yorkshire","AA/AO","AA","260","235","20620","20890"
"In post","2022","Declared non-disabled","West Yorkshire","AA/AO","AO","2705","2410","22790","21260"
"In post","2022","Declared non-disabled","West Yorkshire","EO","EO","3560","3280","27360","27570"
"In post","2022","Declared non-disabled","West Yorkshire","G6/G7","G6","425","405","66520","66610"
"In post","2022","Declared non-disabled","West Yorkshire","G6/G7","G7","1145","1095","53480","53000"
"In post","2022","Declared non-disabled","West Yorkshire","SCS level","SCS level","95","95","87210","78470"
"In post","2022","Declared non-disabled","West Yorkshire","SEO/HEO","HEO","1990","1890","32920","33080"
"In post","2022","Declared non-disabled","West Yorkshire","SEO/HEO","SEO","1375","1310","40030","40060"
"In post","2022","Declared non-disabled","West Yorkshire","Unknown","Unknown","545","510","30290","28200"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","AO","50","45","27010","26560"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","EO","EO","90","90","29150","29290"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","HEO","45","45","36060","36240"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","65","60","21850","21790"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","210","195","30440","30700"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","185","175","31820","29290"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","15","10","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","125","120","36090","35300"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","75","75","44920","42580"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Cheshire","AA/AO","AA","20","20","[c]","[c]"
"In post","2022","Undeclared","Cheshire","AA/AO","AO","120","110","26870","27560"
"In post","2022","Undeclared","Cheshire","EO","EO","60","55","28760","27570"
"In post","2022","Undeclared","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","SEO/HEO","HEO","40","35","34040","33150"
"In post","2022","Undeclared","Cheshire","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","AA/AO","AO","30","30","22110","21260"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","EO","EO","30","30","27320","27570"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Undeclared","Cumbria","AA/AO","AO","30","30","24810","21380"
"In post","2022","Undeclared","Cumbria","EO","EO","30","30","27560","26820"
"In post","2022","Undeclared","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Cumbria","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Cumbria","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","AA/AO","AA","30","30","20740","20920"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","AA/AO","AO","210","185","24630","21900"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","EO","EO","225","205","27800","27380"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","G6/G7","G7","45","45","55470","55210"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","HEO","140","135","33420","33370"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","SEO","90","85","42310","40520"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","Unknown","45","40","31160","32690"
"In post","2022","Undeclared","Devon","AA/AO","AA","40","35","20760","19810"
"In post","2022","Undeclared","Devon","AA/AO","AO","150","135","25450","22030"
"In post","2022","Undeclared","Devon","EO","EO","130","120","27800","27570"
"In post","2022","Undeclared","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Devon","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Devon","SEO/HEO","HEO","65","65","34840","33840"
"In post","2022","Undeclared","Devon","SEO/HEO","SEO","50","45","43890","43520"
"In post","2022","Undeclared","Devon","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","AA/AO","AA","40","35","20650","20890"
"In post","2022","Undeclared","Dorset and Somerset","AA/AO","AO","95","85","26520","25700"
"In post","2022","Undeclared","Dorset and Somerset","EO","EO","115","110","27750","27520"
"In post","2022","Undeclared","Dorset and Somerset","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","SEO/HEO","HEO","70","70","34480","33590"
"In post","2022","Undeclared","Dorset and Somerset","SEO/HEO","SEO","45","40","42520","42510"
"In post","2022","Undeclared","Dorset and Somerset","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","East Anglia","AA/AO","AA","100","85","21030","20890"
"In post","2022","Undeclared","East Anglia","AA/AO","AO","355","320","27260","28040"
"In post","2022","Undeclared","East Anglia","EO","EO","235","220","28980","27570"
"In post","2022","Undeclared","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","G6/G7","G7","35","35","56530","54540"
"In post","2022","Undeclared","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","SEO/HEO","HEO","175","170","34060","33370"
"In post","2022","Undeclared","East Anglia","SEO/HEO","SEO","95","90","45290","40980"
"In post","2022","Undeclared","East Anglia","Unknown","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","East Wales","AA/AO","AA","35","35","20640","20310"
"In post","2022","Undeclared","East Wales","AA/AO","AO","220","195","23250","21960"
"In post","2022","Undeclared","East Wales","EO","EO","285","270","28510","27570"
"In post","2022","Undeclared","East Wales","G6/G7","G6","15","15","[c]","[c]"
