"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","No function","South West (England)","AO","455","[c]","21620","21260"
"New entrant CS","2022","20-29","No function","South West (England)","EO","150","[c]","24420","24920"
"New entrant CS","2022","20-29","No function","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","South West (England)","HEO","230","[c]","28880","29180"
"New entrant CS","2022","20-29","No function","South West (England)","SEO","50","[c]","36950","35970"
"New entrant CS","2022","20-29","No function","South West (England)","Unknown","175","[c]","23500","23170"
"New entrant CS","2022","20-29","No function","Unknown","AA","15","[c]","19100","18310"
"New entrant CS","2022","20-29","No function","Unknown","AO","20","[c]","21480","21570"
"New entrant CS","2022","20-29","No function","Unknown","EO","20","[c]","28810","29290"
"New entrant CS","2022","20-29","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","HEO","60","[c]","28890","28000"
"New entrant CS","2022","20-29","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Wales","AA","135","[c]","18740","18310"
"New entrant CS","2022","20-29","No function","Wales","AO","500","[c]","21490","21260"
"New entrant CS","2022","20-29","No function","Wales","EO","140","[c]","26990","27570"
"New entrant CS","2022","20-29","No function","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Wales","HEO","55","[c]","31180","30730"
"New entrant CS","2022","20-29","No function","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Wales","Unknown","145","[c]","22520","23170"
"New entrant CS","2022","20-29","No function","West Midlands (England)","AA","60","[c]","20260","20890"
"New entrant CS","2022","20-29","No function","West Midlands (England)","AO","695","[c]","21760","21260"
"New entrant CS","2022","20-29","No function","West Midlands (England)","EO","325","[c]","26800","27570"
"New entrant CS","2022","20-29","No function","West Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","West Midlands (England)","HEO","125","[c]","30660","30360"
"New entrant CS","2022","20-29","No function","West Midlands (England)","SEO","25","[c]","36180","36500"
"New entrant CS","2022","20-29","No function","West Midlands (England)","Unknown","145","[c]","22920","23170"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","AA","90","[c]","20700","20890"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","AO","675","[c]","22020","21260"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","EO","295","[c]","26680","27570"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","G7","15","[c]","50440","49530"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","HEO","160","[c]","30570","29990"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","SEO","35","[c]","37120","36820"
"New entrant CS","2022","20-29","No function","Yorkshire and The Humber","Unknown","190","[c]","23370","23170"
"New entrant CS","2022","20-29","Project Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","AO","10","[c]","22670","22770"
"New entrant CS","2022","20-29","Project Delivery","London","EO","35","[c]","28300","27760"
"New entrant CS","2022","20-29","Project Delivery","London","G7","10","[c]","55540","54400"
"New entrant CS","2022","20-29","Project Delivery","London","HEO","45","[c]","35240","34710"
"New entrant CS","2022","20-29","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","SEO","20","[c]","43100","43430"
"New entrant CS","2022","20-29","Project Delivery","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","North West (England)","AO","25","[c]","21270","21260"
"New entrant CS","2022","20-29","Project Delivery","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Scotland","EO","10","[c]","20700","19080"
"New entrant CS","2022","20-29","Project Delivery","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South East (England)","EO","25","[c]","22740","23490"
"New entrant CS","2022","20-29","Project Delivery","South East (England)","HEO","20","[c]","31520","33000"
"New entrant CS","2022","20-29","Project Delivery","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","EO","185","[c]","23190","24150"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","HEO","70","[c]","29480","29610"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","SEO","25","[c]","40430","40000"
"New entrant CS","2022","20-29","Project Delivery","South West (England)","Unknown","60","[c]","28390","27540"
"New entrant CS","2022","20-29","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East Midlands (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East Midlands (England)","EO","10","[c]","25490","25000"
"New entrant CS","2022","20-29","Property","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","EO","25","[c]","26930","28500"
"New entrant CS","2022","20-29","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","London","HEO","30","[c]","31580","31130"
"New entrant CS","2022","20-29","Property","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","North East (England)","AO","50","[c]","21850","21750"
"New entrant CS","2022","20-29","Property","North East (England)","EO","10","[c]","25260","25000"
"New entrant CS","2022","20-29","Property","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","North West (England)","EO","25","[c]","25130","25000"
"New entrant CS","2022","20-29","Property","North West (England)","HEO","10","[c]","30180","31000"
"New entrant CS","2022","20-29","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South West (England)","AO","30","[c]","21830","21750"
"New entrant CS","2022","20-29","Property","South West (England)","EO","15","[c]","24630","25000"
"New entrant CS","2022","20-29","Property","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","West Midlands (England)","HEO","10","[c]","30820","31450"
"New entrant CS","2022","20-29","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","EO","20","[c]","24990","25000"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East of England","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","AO","10","[c]","25720","24470"
"New entrant CS","2022","20-29","Security","London","EO","55","[c]","27450","28680"
"New entrant CS","2022","20-29","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","HEO","15","[c]","33700","34550"
"New entrant CS","2022","20-29","Security","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Scotland","AA","15","[c]","22890","22630"
"New entrant CS","2022","20-29","Security","Scotland","AO","40","[c]","24250","23540"
"New entrant CS","2022","20-29","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","South East (England)","AA","10","[c]","23920","25000"
"New entrant CS","2022","20-29","Security","South East (England)","AO","45","[c]","25050","25540"
"New entrant CS","2022","20-29","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","South West (England)","AA","10","[c]","23780","25000"
"New entrant CS","2022","20-29","Security","South West (England)","AO","10","[c]","25080","23540"
"New entrant CS","2022","20-29","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","AO","35","[c]","21290","21260"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","EO","20","[c]","25920","26350"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East of England","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East of England","AO","45","[c]","21750","21680"
"New entrant CS","2022","20-29","Unknown","East of England","EO","30","[c]","27670","27570"
"New entrant CS","2022","20-29","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","AA","40","[c]","22450","22460"
"New entrant CS","2022","20-29","Unknown","London","AO","55","[c]","24940","25630"
"New entrant CS","2022","20-29","Unknown","London","EO","345","[c]","28830","28650"
"New entrant CS","2022","20-29","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","G7","10","[c]","57270","57430"
"New entrant CS","2022","20-29","Unknown","London","HEO","160","[c]","35160","35050"
"New entrant CS","2022","20-29","Unknown","London","SEO","40","[c]","43290","41950"
"New entrant CS","2022","20-29","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","North East (England)","AO","65","[c]","21280","21260"
"New entrant CS","2022","20-29","Unknown","North East (England)","EO","45","[c]","25600","24880"
"New entrant CS","2022","20-29","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","North West (England)","AA","10","[c]","18390","18240"
"New entrant CS","2022","20-29","Unknown","North West (England)","AO","190","[c]","21460","21680"
"New entrant CS","2022","20-29","Unknown","North West (England)","EO","135","[c]","25270","24880"
"New entrant CS","2022","20-29","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","North West (England)","HEO","20","[c]","31010","30820"
"New entrant CS","2022","20-29","Unknown","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","EO","10","[c]","24880","24880"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scotland","AA","315","[c]","21110","21050"
"New entrant CS","2022","20-29","Unknown","Scotland","AO","200","[c]","23580","24400"
"New entrant CS","2022","20-29","Unknown","Scotland","EO","365","[c]","27120","27230"
"New entrant CS","2022","20-29","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scotland","G7","20","[c]","51600","49860"
"New entrant CS","2022","20-29","Unknown","Scotland","HEO","240","[c]","31980","31540"
"New entrant CS","2022","20-29","Unknown","Scotland","SEO","60","[c]","40740","39660"
"New entrant CS","2022","20-29","Unknown","South East (England)","AA","10","[c]","19440","19510"
"New entrant CS","2022","20-29","Unknown","South East (England)","AO","105","[c]","22010","21680"
"New entrant CS","2022","20-29","Unknown","South East (England)","EO","90","[c]","24560","24880"
"New entrant CS","2022","20-29","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","South West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","South West (England)","AO","45","[c]","21280","21170"
"New entrant CS","2022","20-29","Unknown","South West (England)","EO","25","[c]","25470","26350"
"New entrant CS","2022","20-29","Unknown","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","85","[c]","20190","16190"
"New entrant CS","2022","20-29","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Wales","AO","70","[c]","21640","21300"
"New entrant CS","2022","20-29","Unknown","Wales","EO","75","[c]","26140","25860"
"New entrant CS","2022","20-29","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Wales","HEO","40","[c]","31420","31210"
"New entrant CS","2022","20-29","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","AO","55","[c]","21350","21260"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","EO","60","[c]","25840","24880"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","AO","135","[c]","21450","21260"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","EO","100","[c]","25700","24880"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","HEO","30","[c]","32270","31990"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","London","EO","10","[c]","28600","28040"
"New entrant CS","2022","30-39","Analysis","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","London","G7","20","[c]","55200","54110"
"New entrant CS","2022","30-39","Analysis","London","HEO","30","[c]","35880","34710"
"New entrant CS","2022","30-39","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","London","SEO","20","[c]","42900","42000"
"New entrant CS","2022","30-39","Analysis","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","North West (England)","HEO","10","[c]","32910","33080"
"New entrant CS","2022","30-39","Analysis","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South East (England)","SEO","10","[c]","37620","38200"
"New entrant CS","2022","30-39","Analysis","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Wales","AO","[c]","[c]","[c]","[c]"
