"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Statistics","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Heterosexual / straight","100","[c]","28170","27500"
"Leaver Dept.","2022","Unknown","London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Unknown","90","[c]","29320","29970"
"Leaver Dept.","2022","Unknown","London","G6","Heterosexual / straight","90","[c]","66910","66330"
"Leaver Dept.","2022","Unknown","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G6","Unknown","85","[c]","65620","64510"
"Leaver Dept.","2022","Unknown","London","G7","Heterosexual / straight","220","[c]","55380","54700"
"Leaver Dept.","2022","Unknown","London","G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G7","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","G7","Unknown","215","[c]","55300","54700"
"Leaver Dept.","2022","Unknown","London","HEO","Heterosexual / straight","215","[c]","34410","34550"
"Leaver Dept.","2022","Unknown","London","HEO","LGBO","40","[c]","34510","34710"
"Leaver Dept.","2022","Unknown","London","HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","HEO","Unknown","550","[c]","32090","32000"
"Leaver Dept.","2022","Unknown","London","SCS level","Heterosexual / straight","65","[c]","87190","77280"
"Leaver Dept.","2022","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SCS level","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO","Heterosexual / straight","110","[c]","41440","41020"
"Leaver Dept.","2022","Unknown","London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","SEO","Unknown","110","[c]","41310","40600"
"Leaver Dept.","2022","Unknown","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","AO","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","EO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","AO","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","EO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","AO","Unknown","175","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","EO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
