"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Psychology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Psychology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","East of England","Bedfordshire and Hertfordshire","15","[c]","41750","33090"
"Leaver CS","2022","30-39","Science and Engineering","East of England","East Anglia","15","[c]","30960","30220"
"Leaver CS","2022","30-39","Science and Engineering","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","London","Inner London - East","50","[c]","41850","40070"
"Leaver CS","2022","30-39","Science and Engineering","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","London","Outer London - West and North West","20","[c]","37950","39650"
"Leaver CS","2022","30-39","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","South East (England)","Hampshire and Isle of Wight","15","[c]","33390","29230"
"Leaver CS","2022","30-39","Science and Engineering","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","South East (England)","Surrey, East and West Sussex","10","[c]","34260","36140"
"Leaver CS","2022","30-39","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","[c]","36900","38020"
"Leaver CS","2022","30-39","Science and Engineering","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Science and Engineering","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33230","29820"
"Leaver CS","2022","30-39","Security","South East (England)","Hampshire and Isle of Wight","10","[c]","29840","27210"
"Leaver CS","2022","30-39","Security","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","34100","39070"
"Leaver CS","2022","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Security","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Social Research","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Statistics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","[c]","24390","24410"
"Leaver CS","2022","30-39","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","East of England","Essex","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Inner London - East","85","[c]","54910","54700"
"Leaver CS","2022","30-39","Unknown","London","Inner London - West","240","[c]","50810","54110"
"Leaver CS","2022","30-39","Unknown","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Outer London - South","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North East (England)","Northumberland, and Tyne and Wear","110","[c]","29690","24410"
"Leaver CS","2022","30-39","Unknown","North East (England)","Tees Valley and Durham","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","North West (England)","Greater Manchester","75","[c]","28080","27570"
"Leaver CS","2022","30-39","Unknown","North West (England)","Lancashire","25","[c]","23920","21260"
"Leaver CS","2022","30-39","Unknown","North West (England)","Merseyside","55","[c]","26530","27570"
"Leaver CS","2022","30-39","Unknown","Northern Ireland","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Scotland","Eastern Scotland","140","[c]","33880","31540"
"Leaver CS","2022","30-39","Unknown","Scotland","Highlands and Islands","15","[c]","28820","30020"
"Leaver CS","2022","30-39","Unknown","Scotland","North Eastern Scotland","10","[c]","29400","26590"
"Leaver CS","2022","30-39","Unknown","Scotland","Southern Scotland","40","[c]","27510","27460"
"Leaver CS","2022","30-39","Unknown","Scotland","West Central Scotland","55","[c]","30820","27940"
"Leaver CS","2022","30-39","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","38310","27570"
"Leaver CS","2022","30-39","Unknown","South East (England)","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","70","[c]","42160","37810"
"Leaver CS","2022","30-39","Unknown","Wales","East Wales","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","West Midlands (England)","West Midlands","65","[c]","28400","27570"
"Leaver CS","2022","30-39","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Yorkshire and The Humber","South Yorkshire","10","[c]","23050","21260"
"Leaver CS","2022","30-39","Unknown","Yorkshire and The Humber","West Yorkshire","85","[c]","34740","27570"
"Leaver CS","2022","30-39","Veterinarian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Veterinarian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","London","Inner London - West","30","[c]","60360","55190"
"Leaver CS","2022","40-49","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Corporate Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","London","Inner London - East","20","[c]","60170","56390"
"Leaver CS","2022","40-49","Digital, Data and Technology","London","Inner London - West","30","[c]","52950","54760"
"Leaver CS","2022","40-49","Digital, Data and Technology","London","Outer London - South","15","[c]","55440","59940"
"Leaver CS","2022","40-49","Digital, Data and Technology","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","North West (England)","Greater Manchester","10","[c]","59370","68770"
"Leaver CS","2022","40-49","Digital, Data and Technology","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","South West (England)","Devon","15","[c]","40560","38550"
"Leaver CS","2022","40-49","Digital, Data and Technology","South West (England)","Dorset and Somerset","10","[c]","40560","33330"
"Leaver CS","2022","40-49","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","43970","40580"
"Leaver CS","2022","40-49","Digital, Data and Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Wales","East Wales","20","[c]","46480","42810"
"Leaver CS","2022","40-49","Digital, Data and Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","15","[c]","45640","44740"
"Leaver CS","2022","40-49","Economics","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Economics","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Economics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Economics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","London","Inner London - East","10","[c]","51220","41750"
"Leaver CS","2022","40-49","Finance","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Geography","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Geography","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","London","Inner London - East","20","[c]","49230","43740"
"Leaver CS","2022","40-49","Human Resources","London","Inner London - West","15","[c]","51090","43750"
"Leaver CS","2022","40-49","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","36880","36500"
"Leaver CS","2022","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
