"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","Female","235","175","30890","28200"
"In post","2022","65+","White","Unknown","Male","160","130","34440","30720"
"In post","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","White","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","AA/AO","Female","50","[c]","20940","21260"
"Leaver CS","2022","16-19","White","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","AA/AO","Female","180","[c]","21570","21260"
"Leaver CS","2022","20-29","Asian","AA/AO","Male","205","[c]","21630","21260"
"Leaver CS","2022","20-29","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","EO","Female","160","[c]","27780","27570"
"Leaver CS","2022","20-29","Asian","EO","Male","110","[c]","27870","27570"
"Leaver CS","2022","20-29","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","SEO/HEO","Female","70","[c]","35070","33640"
"Leaver CS","2022","20-29","Asian","SEO/HEO","Male","65","[c]","36320","36310"
"Leaver CS","2022","20-29","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","AA/AO","Female","110","[c]","22810","22880"
"Leaver CS","2022","20-29","Black","AA/AO","Male","50","[c]","22300","22480"
"Leaver CS","2022","20-29","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","EO","Female","125","[c]","28840","29290"
"Leaver CS","2022","20-29","Black","EO","Male","55","[c]","28870","28670"
"Leaver CS","2022","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","SEO/HEO","Female","45","[c]","35440","34620"
"Leaver CS","2022","20-29","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","AA/AO","Female","90","[c]","21490","21260"
"Leaver CS","2022","20-29","Mixed","AA/AO","Male","75","[c]","21200","21260"
"Leaver CS","2022","20-29","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","EO","Female","65","[c]","27240","27570"
"Leaver CS","2022","20-29","Mixed","EO","Male","40","[c]","27760","27570"
"Leaver CS","2022","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","AA/AO","Female","40","[c]","20620","19880"
"Leaver CS","2022","20-29","Undeclared","AA/AO","Male","65","[c]","21360","21050"
"Leaver CS","2022","20-29","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","SEO/HEO","Male","45","[c]","34510","33570"
"Leaver CS","2022","20-29","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Female","965","[c]","21250","21260"
"Leaver CS","2022","20-29","Unknown","AA/AO","Male","870","[c]","21490","21260"
"Leaver CS","2022","20-29","Unknown","EO","Female","370","[c]","26480","27570"
"Leaver CS","2022","20-29","Unknown","EO","Male","310","[c]","25260","26350"
"Leaver CS","2022","20-29","Unknown","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Male","45","[c]","53610","53360"
"Leaver CS","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Female","265","[c]","33320","32790"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Male","275","[c]","34420","33840"
"Leaver CS","2022","20-29","Unknown","Unknown","Female","175","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Male","90","[c]","28290","28980"
"Leaver CS","2022","20-29","White","AA/AO","Female","1490","[c]","21200","21260"
"Leaver CS","2022","20-29","White","AA/AO","Male","1390","[c]","21560","21260"
"Leaver CS","2022","20-29","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","EO","Female","700","[c]","26750","27570"
"Leaver CS","2022","20-29","White","EO","Male","520","[c]","26200","27230"
"Leaver CS","2022","20-29","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","G6/G7","Female","55","[c]","53200","53380"
"Leaver CS","2022","20-29","White","G6/G7","Male","75","[c]","54960","54440"
"Leaver CS","2022","20-29","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","SEO/HEO","Female","430","[c]","34450","34020"
"Leaver CS","2022","20-29","White","SEO/HEO","Male","450","[c]","34290","33570"
"Leaver CS","2022","20-29","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Female","190","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","AA/AO","Female","85","[c]","21400","21260"
"Leaver CS","2022","30-39","Asian","AA/AO","Male","70","[c]","22860","21650"
"Leaver CS","2022","30-39","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","EO","Female","100","[c]","27820","27570"
"Leaver CS","2022","30-39","Asian","EO","Male","75","[c]","28480","27570"
"Leaver CS","2022","30-39","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","G6/G7","Male","45","[c]","57560","54250"
"Leaver CS","2022","30-39","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","SEO/HEO","Female","100","[c]","36100","36330"
"Leaver CS","2022","30-39","Asian","SEO/HEO","Male","80","[c]","36790","36780"
"Leaver CS","2022","30-39","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","EO","Female","65","[c]","29190","31060"
"Leaver CS","2022","30-39","Black","EO","Male","35","[c]","28640","28670"
"Leaver CS","2022","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","SEO/HEO","Female","60","[c]","36930","36100"
"Leaver CS","2022","30-39","Black","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","EO","Female","45","[c]","28600","27570"
"Leaver CS","2022","30-39","Mixed","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
