"Status","Year","Age","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex","Outside London","Unknown","55","[c]","32350","26310"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","20","[c]","21340","20890"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","75","[c]","22410","21260"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","65","[c]","25290","26130"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","20","[c]","69560","68280"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","85","[c]","52110","51000"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","120","[c]","30840","30350"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","115","[c]","40240","39900"
"New entrant CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","95","[c]","34600","31420"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","AO","135","[c]","21420","21250"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","EO","100","[c]","26660","26590"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","G6","15","[c]","64500","64700"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","G7","50","[c]","54310","52080"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","HEO","50","[c]","32230","33080"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","SEO","60","[c]","38880","38180"
"New entrant CS","2022","40-49","Greater Manchester","Outside London","Unknown","105","[c]","30460","28200"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","AA","20","[c]","19720","18830"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","AO","80","[c]","22160","21250"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","EO","50","[c]","26690","26350"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","G7","40","[c]","54180","53000"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","HEO","40","[c]","31820","30730"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","SEO","35","[c]","40690","40000"
"New entrant CS","2022","40-49","Hampshire and Isle of Wight","Outside London","Unknown","45","[c]","27870","28200"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","30","[c]","21800","21300"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","40","[c]","26900","27570"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","35","[c]","32970","27350"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","AO","15","[c]","21350","21170"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","EO","15","[c]","27330","27570"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","London","AO","35","[c]","26160","25110"
"New entrant CS","2022","40-49","Inner London - East","London","EO","90","[c]","30240","30750"
"New entrant CS","2022","40-49","Inner London - East","London","G6","25","[c]","71200","67000"
"New entrant CS","2022","40-49","Inner London - East","London","G7","70","[c]","57310","56440"
"New entrant CS","2022","40-49","Inner London - East","London","HEO","60","[c]","35170","34550"
"New entrant CS","2022","40-49","Inner London - East","London","SCS level","20","[c]","103940","98000"
"New entrant CS","2022","40-49","Inner London - East","London","SEO","60","[c]","42920","42000"
"New entrant CS","2022","40-49","Inner London - East","London","Unknown","110","[c]","40150","38230"
"New entrant CS","2022","40-49","Inner London - West","London","AA","10","[c]","22880","22270"
"New entrant CS","2022","40-49","Inner London - West","London","AO","50","[c]","26380","25110"
"New entrant CS","2022","40-49","Inner London - West","London","EO","110","[c]","28270","27680"
"New entrant CS","2022","40-49","Inner London - West","London","G6","85","[c]","68720","66230"
"New entrant CS","2022","40-49","Inner London - West","London","G7","240","[c]","55260","53370"
"New entrant CS","2022","40-49","Inner London - West","London","HEO","140","[c]","33720","33370"
"New entrant CS","2022","40-49","Inner London - West","London","SCS level","55","[c]","95390","90000"
"New entrant CS","2022","40-49","Inner London - West","London","SEO","165","[c]","41660","40650"
"New entrant CS","2022","40-49","Inner London - West","London","Unknown","30","[c]","34190","31150"
"New entrant CS","2022","40-49","Kent","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Outside London","AO","70","[c]","24900","24250"
"New entrant CS","2022","40-49","Kent","Outside London","EO","35","[c]","26850","26130"
"New entrant CS","2022","40-49","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Outside London","Unknown","35","[c]","31540","31550"
"New entrant CS","2022","40-49","Lancashire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","Outside London","AO","110","[c]","21590","21260"
"New entrant CS","2022","40-49","Lancashire","Outside London","EO","45","[c]","27510","27570"
"New entrant CS","2022","40-49","Lancashire","Outside London","G7","15","[c]","54090","55000"
"New entrant CS","2022","40-49","Lancashire","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","Outside London","SEO","15","[c]","39200","39500"
"New entrant CS","2022","40-49","Lancashire","Outside London","Unknown","55","[c]","31630","28200"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","AA","15","[c]","20290","20890"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","AO","60","[c]","21670","21260"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","EO","20","[c]","26950","27570"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","60","[c]","30320","28200"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","AA","10","[c]","20940","20350"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","AO","10","[c]","22350","22200"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","EO","20","[c]","27290","27570"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","SEO","10","[c]","40160","40000"
"New entrant CS","2022","40-49","Lincolnshire","Outside London","Unknown","15","[c]","35200","30840"
"New entrant CS","2022","40-49","Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Outside London","AO","145","[c]","21250","21250"
"New entrant CS","2022","40-49","Merseyside","Outside London","EO","110","[c]","26600","27570"
"New entrant CS","2022","40-49","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Outside London","G7","10","[c]","58480","55930"
"New entrant CS","2022","40-49","Merseyside","Outside London","HEO","40","[c]","32000","33080"
"New entrant CS","2022","40-49","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Outside London","SEO","30","[c]","39450","39520"
"New entrant CS","2022","40-49","Merseyside","Outside London","Unknown","105","[c]","30610","26310"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","AO","10","[c]","23930","22000"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","EO","20","[c]","27310","27570"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","AO","25","[c]","22920","21300"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","EO","10","[c]","25870","25660"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","G7","25","[c]","53760","49700"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","HEO","15","[c]","30480","30320"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","SEO","20","[c]","39390","38790"
"New entrant CS","2022","40-49","North Yorkshire","Outside London","Unknown","10","[c]","28970","27560"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","AO","30","[c]","21460","21250"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","EO","25","[c]","26250","26590"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","HEO","25","[c]","32850","33080"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Outside London","SEO","10","[c]","39630","40090"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","AO","215","[c]","21260","21260"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","EO","105","[c]","26650","26590"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","G7","40","[c]","52590","52050"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","HEO","55","[c]","31880","32380"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","SEO","25","[c]","38490","37450"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Outside London","Unknown","55","[c]","30210","28320"
"New entrant CS","2022","40-49","Outer London - East and North East","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","London","AO","30","[c]","26950","25110"
"New entrant CS","2022","40-49","Outer London - East and North East","London","EO","30","[c]","30650","31060"
"New entrant CS","2022","40-49","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","London","Unknown","25","[c]","35890","32090"
"New entrant CS","2022","40-49","Outer London - South","London","AO","15","[c]","24560","25220"
"New entrant CS","2022","40-49","Outer London - South","London","EO","55","[c]","30180","30750"
"New entrant CS","2022","40-49","Outer London - South","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","London","G7","20","[c]","61140","59270"
"New entrant CS","2022","40-49","Outer London - South","London","HEO","35","[c]","36570","37450"
"New entrant CS","2022","40-49","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","London","SEO","20","[c]","42290","42100"
"New entrant CS","2022","40-49","Outer London - South","London","Unknown","35","[c]","36340","36580"
"New entrant CS","2022","40-49","Outer London - West and North West","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","London","AO","25","[c]","25800","23780"
"New entrant CS","2022","40-49","Outer London - West and North West","London","EO","75","[c]","29270","30590"
"New entrant CS","2022","40-49","Outer London - West and North West","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","London","HEO","20","[c]","33280","33950"
"New entrant CS","2022","40-49","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","London","SEO","20","[c]","43070","41060"
"New entrant CS","2022","40-49","Outer London - West and North West","London","Unknown","35","[c]","32390","29940"
"New entrant CS","2022","40-49","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Overseas","HEO","10","[c]","37800","39030"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","AA","15","[c]","20360","20890"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","AO","65","[c]","21520","21170"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","EO","45","[c]","26800","26350"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","G7","15","[c]","58560","53500"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","HEO","10","[c]","33620","33040"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","SEO","20","[c]","41130","40180"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Outside London","Unknown","55","[c]","31570","28280"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","AO","40","[c]","21570","21260"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","EO","45","[c]","27070","27570"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","G6","10","[c]","63910","63260"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","G7","20","[c]","52670","51240"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","HEO","10","[c]","31150","31550"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","SEO","20","[c]","37920","36500"
"New entrant CS","2022","40-49","South Yorkshire","Outside London","Unknown","40","[c]","29430","28200"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","AO","60","[c]","22030","21250"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","EO","30","[c]","26930","27400"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","AA","20","[c]","22620","21790"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","AO","60","[c]","25470","26020"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","EO","60","[c]","27490","27570"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","G7","15","[c]","54650","52290"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","HEO","20","[c]","32700","32380"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","SEO","10","[c]","39920","40030"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Outside London","Unknown","55","[c]","32310","28450"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","AA","15","[c]","20650","20890"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","AO","65","[c]","22090","22010"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","EO","35","[c]","26630","27570"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","G7","15","[c]","49670","49860"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","HEO","20","[c]","30020","29360"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","SEO","15","[c]","36550","36500"
"New entrant CS","2022","40-49","Tees Valley and Durham","Outside London","Unknown","65","[c]","29720","28200"
"New entrant CS","2022","40-49","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","AO","20","[c]","21500","21300"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","15","[c]","27370","27570"
"New entrant CS","2022","40-49","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G7","15","[c]","56640","52000"
"New entrant CS","2022","40-49","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","65","[c]","30190","27810"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","AA","50","[c]","21210","21050"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","AO","90","[c]","21920","21260"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","EO","155","[c]","26690","27230"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","G6","25","[c]","66580","65280"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","G7","45","[c]","53600","53480"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","HEO","110","[c]","32240","31540"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","SEO","70","[c]","42840","39660"
"New entrant CS","2022","40-49","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","Outside London","AO","130","[c]","21230","21250"
"New entrant CS","2022","40-49","West Midlands","Outside London","EO","150","[c]","26860","27570"
"New entrant CS","2022","40-49","West Midlands","Outside London","G6","15","[c]","71080","67690"
"New entrant CS","2022","40-49","West Midlands","Outside London","G7","70","[c]","51870","49860"
"New entrant CS","2022","40-49","West Midlands","Outside London","HEO","75","[c]","32650","31990"
"New entrant CS","2022","40-49","West Midlands","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","Outside London","SEO","65","[c]","38740","38450"
"New entrant CS","2022","40-49","West Midlands","Outside London","Unknown","105","[c]","29220","27260"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","AA","30","[c]","18780","18310"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","AO","95","[c]","21730","21490"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","EO","45","[c]","27220","27570"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","G7","15","[c]","52980","51380"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","HEO","20","[c]","32950","31960"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","SEO","30","[c]","39130","40100"
"New entrant CS","2022","40-49","West Wales and The Valleys","Outside London","Unknown","35","[c]","25830","24090"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","AO","110","[c]","21610","21260"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","EO","125","[c]","26540","27570"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","G6","20","[c]","62740","61620"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","G7","65","[c]","53580","50000"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","HEO","60","[c]","31550","31640"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","SEO","60","[c]","38370","38000"
"New entrant CS","2022","40-49","West Yorkshire","Outside London","Unknown","85","[c]","30090","28200"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","AA","15","[c]","20380","20490"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","AO","25","[c]","23540","24210"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","EO","60","[c]","29860","29290"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","SEO","10","[c]","42430","44500"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Unknown","50","[c]","29550","28030"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","20","[c]","21150","21790"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","40","[c]","24080","21300"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","45","[c]","28040","27570"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","10","[c]","58390","53830"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","15","[c]","34180","33000"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","15","[c]","40470","40000"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","60","[c]","31840","29290"
"New entrant CS","2022","50-59","Cheshire","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","Outside London","AO","20","[c]","21380","21220"
"New entrant CS","2022","50-59","Cheshire","Outside London","EO","25","[c]","31180","32770"
"New entrant CS","2022","50-59","Cheshire","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","Outside London","HEO","10","[c]","34380","32650"
"New entrant CS","2022","50-59","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","Outside London","SEO","10","[c]","40500","39000"
"New entrant CS","2022","50-59","Cheshire","Outside London","Unknown","25","[c]","28200","26310"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","AO","25","[c]","21460","21260"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Outside London","Unknown","15","[c]","29250","28200"
"New entrant CS","2022","50-59","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Outside London","AO","20","[c]","23340","21300"
"New entrant CS","2022","50-59","Cumbria","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Outside London","Unknown","30","[c]","33210","29520"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Outside London","AA","10","[c]","19840","19200"
