"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","International Trade","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","City of Edinburgh","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Leeds","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Westminster","EO","55","[c]","26050","26250"
"New entrant CS","2022","International Trade","Westminster","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Westminster","G7","10","[c]","52960","51710"
"New entrant CS","2022","International Trade","Westminster","HEO","70","[c]","31750","31800"
"New entrant CS","2022","International Trade","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Westminster","SEO","25","[c]","39740","38160"
"New entrant CS","2022","Knowledge and Information Management","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Belfast","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Berkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Central Hampshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cheshire East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Darlington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","HEO","10","[c]","30040","28590"
"New entrant CS","2022","Knowledge and Information Management","Lambeth","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Leeds","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Portsmouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sefton","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sefton","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sefton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Shropshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Somerset CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","South Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","AO","15","[c]","20970","20970"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tyneside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","HEO","10","[c]","34590","34630"
"New entrant CS","2022","Knowledge and Information Management","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Wiltshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","York","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Aberdeen City and Aberdeenshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","G7","10","[c]","48880","48080"
"New entrant CS","2022","Legal","Birmingham","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Blackpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bradford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Brent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Brighton and Hove","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bristol, City of","G7","10","[c]","50670","50080"
"New entrant CS","2022","Legal","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Bromley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","EO","10","[c]","26300","26590"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","City of Edinburgh","EO","15","[c]","27040","27230"
"New entrant CS","2022","Legal","City of Edinburgh","SEO","10","[c]","41190","41750"
"New entrant CS","2022","Legal","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Coventry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Derby","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Devon CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Enfield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Falkirk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Glasgow City","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Glasgow City","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Glasgow City","SEO","10","[c]","41750","41750"
"New entrant CS","2022","Legal","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Greater Manchester South West","EO","20","[c]","26640","26590"
"New entrant CS","2022","Legal","Greater Manchester South West","G7","15","[c]","52080","52080"
"New entrant CS","2022","Legal","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Hackney and Newham","EO","20","[c]","30300","30750"
"New entrant CS","2022","Legal","Hackney and Newham","G7","15","[c]","58010","58600"
"New entrant CS","2022","Legal","Hackney and Newham","HEO","10","[c]","37640","37610"
"New entrant CS","2022","Legal","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Heart of Essex","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Heart of Essex","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lambeth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lambeth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Leeds","G7","10","[c]","49220","48530"
"New entrant CS","2022","Legal","Leeds","HEO","10","[c]","39210","38000"
"New entrant CS","2022","Legal","Leicester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Leicester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Leicester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Liverpool","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Liverpool","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Luton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Manchester","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Manchester","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Medway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Nottingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Nottingham","G7","10","[c]","48800","48080"
"New entrant CS","2022","Legal","Nottingham","HEO","15","[c]","35200","33370"
"New entrant CS","2022","Legal","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Peterborough","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Plymouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Portsmouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Sheffield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Hampshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Lanarkshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Teesside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South West Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Southampton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Southampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Swansea","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Swansea","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tower Hamlets","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tower Hamlets","G7","15","[c]","58160","59930"
"New entrant CS","2022","Legal","Tower Hamlets","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tower Hamlets","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tyneside","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tyneside","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tyneside","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Lothian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Westminster","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Westminster","EO","50","[c]","28660","29280"
"New entrant CS","2022","Legal","Westminster","G6","25","[c]","67500","63730"
"New entrant CS","2022","Legal","Westminster","G7","160","[c]","52270","50500"
"New entrant CS","2022","Legal","Westminster","HEO","75","[c]","40230","43920"
"New entrant CS","2022","Legal","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Westminster","SEO","10","[c]","38850","37230"
"New entrant CS","2022","Legal","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Antrim and Newtownabbey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Barnet","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Barnet","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Barnet","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bedford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
