"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Policy","North East (England)","Tees Valley and Durham","330","320","39830","36500"
"In post","2022","Policy","North West (England)","Cheshire","75","75","40470","35900"
"In post","2022","Policy","North West (England)","Cumbria","40","35","38460","35900"
"In post","2022","Policy","North West (England)","Greater Manchester","985","955","41250","36740"
"In post","2022","Policy","North West (England)","Lancashire","120","110","39640","36640"
"In post","2022","Policy","North West (England)","Merseyside","275","265","42850","39500"
"In post","2022","Policy","Northern Ireland","Northern Ireland","105","105","40560","37350"
"In post","2022","Policy","Overseas","Overseas","1695","1690","52460","53470"
"In post","2022","Policy","Scotland","Eastern Scotland","110","105","43080","37500"
"In post","2022","Policy","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Policy","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Policy","Scotland","Southern Scotland","130","125","48500","49920"
"In post","2022","Policy","Scotland","West Central Scotland","155","150","37110","30950"
"In post","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","95","90","41890","36740"
"In post","2022","Policy","South East (England)","Hampshire and Isle of Wight","335","325","38770","36910"
"In post","2022","Policy","South East (England)","Kent","25","25","42610","38900"
"In post","2022","Policy","South East (England)","Surrey, East and West Sussex","65","60","42570","38700"
"In post","2022","Policy","South West (England)","Cornwall and Isles of Scilly","25","20","35840","34120"
"In post","2022","Policy","South West (England)","Devon","90","85","42050","37240"
"In post","2022","Policy","South West (England)","Dorset and Somerset","25","25","43650","37640"
"In post","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","955","915","41160","36970"
"In post","2022","Policy","Unknown","Unknown","40","40","46660","48680"
"In post","2022","Policy","Wales","East Wales","1360","1300","44400","39820"
"In post","2022","Policy","Wales","West Wales and The Valleys","750","710","38570","38160"
"In post","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","55","43880","40680"
"In post","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","75","70","36210","33630"
"In post","2022","Policy","West Midlands (England)","West Midlands","805","785","40320","36500"
"In post","2022","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","39020","36880"
"In post","2022","Policy","Yorkshire and The Humber","North Yorkshire","430","420","38610","35900"
"In post","2022","Policy","Yorkshire and The Humber","South Yorkshire","940","885","42810","37100"
"In post","2022","Policy","Yorkshire and The Humber","West Yorkshire","680","650","42030","37700"
"In post","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","225","220","42900","40520"
"In post","2022","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","40200","38550"
"In post","2022","Project Delivery","East Midlands (England)","Lincolnshire","45","45","39440","37230"
"In post","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","125","125","44730","44280"
"In post","2022","Project Delivery","East of England","East Anglia","275","260","38810","37450"
"In post","2022","Project Delivery","East of England","Essex","85","80","41890","40520"
"In post","2022","Project Delivery","London","Inner London - East","840","785","50810","43810"
"In post","2022","Project Delivery","London","Inner London - West","2060","2020","50400","47240"
"In post","2022","Project Delivery","London","Outer London - East and North East","10","10","38430","38210"
"In post","2022","Project Delivery","London","Outer London - South","685","675","48150","42410"
"In post","2022","Project Delivery","London","Outer London - West and North West","45","40","45590","41950"
"In post","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","940","895","43090","40520"
"In post","2022","Project Delivery","North East (England)","Tees Valley and Durham","95","90","37150","34430"
"In post","2022","Project Delivery","North West (England)","Cheshire","35","35","40210","36950"
"In post","2022","Project Delivery","North West (England)","Cumbria","100","95","42150","37870"
"In post","2022","Project Delivery","North West (England)","Greater Manchester","400","385","42790","40350"
"In post","2022","Project Delivery","North West (England)","Lancashire","565","530","37420","34290"
"In post","2022","Project Delivery","North West (England)","Merseyside","660","635","42220","40180"
"In post","2022","Project Delivery","Northern Ireland","Northern Ireland","65","60","45520","40520"
"In post","2022","Project Delivery","Overseas","Overseas","125","125","50230","51500"
"In post","2022","Project Delivery","Scotland","Eastern Scotland","195","190","46120","43110"
"In post","2022","Project Delivery","Scotland","Highlands and Islands","10","10","[c]","[c]"
"In post","2022","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scotland","Southern Scotland","180","170","40690","38500"
"In post","2022","Project Delivery","Scotland","West Central Scotland","235","225","41800","40180"
"In post","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","255","250","40200","36130"
"In post","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","1075","1020","39650","40000"
"In post","2022","Project Delivery","South East (England)","Kent","30","30","40200","37550"
"In post","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","75","70","39780","38830"
"In post","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","15","15","39550","33580"
"In post","2022","Project Delivery","South West (England)","Devon","355","335","40910","39650"
"In post","2022","Project Delivery","South West (England)","Dorset and Somerset","110","110","38170","37820"
"In post","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","3825","3695","41920","40000"
"In post","2022","Project Delivery","Unknown","Unknown","15","15","43650","36650"
"In post","2022","Project Delivery","Wales","East Wales","405","385","44630","40520"
"In post","2022","Project Delivery","Wales","West Wales and The Valleys","245","235","38340","35390"
"In post","2022","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","40","35250","34290"
"In post","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","285","275","42970","40520"
"In post","2022","Project Delivery","West Midlands (England)","West Midlands","365","355","40920","39660"
"In post","2022","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","36640","37450"
"In post","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","80","80","40190","39390"
"In post","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","230","215","40210","37450"
"In post","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","415","395","41870","37460"
"In post","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","325","305","39720","34000"
"In post","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","105","100","28590","20760"
"In post","2022","Property","East Midlands (England)","Lincolnshire","65","60","29970","26670"
"In post","2022","Property","East of England","Bedfordshire and Hertfordshire","40","40","37400","34370"
"In post","2022","Property","East of England","East Anglia","415","400","35020","33300"
"In post","2022","Property","East of England","Essex","105","100","31340","27000"
"In post","2022","Property","London","Inner London - East","280","270","44030","39010"
"In post","2022","Property","London","Inner London - West","570","560","50190","45630"
"In post","2022","Property","London","Outer London - East and North East","20","20","41520","33340"
"In post","2022","Property","London","Outer London - South","225","215","39780","35290"
"In post","2022","Property","London","Outer London - West and North West","185","170","37760","31980"
"In post","2022","Property","North East (England)","Northumberland, and Tyne and Wear","265","245","34960","31990"
"In post","2022","Property","North East (England)","Tees Valley and Durham","155","150","37340","33130"
"In post","2022","Property","North West (England)","Cheshire","45","45","39700","36740"
"In post","2022","Property","North West (England)","Cumbria","20","20","31510","29180"
"In post","2022","Property","North West (England)","Greater Manchester","275","270","39800","36270"
"In post","2022","Property","North West (England)","Lancashire","135","125","37090","33810"
"In post","2022","Property","North West (England)","Merseyside","170","160","34880","31900"
"In post","2022","Property","Northern Ireland","Northern Ireland","85","85","29630","27680"
"In post","2022","Property","Overseas","Overseas","175","175","39380","38080"
"In post","2022","Property","Scotland","Eastern Scotland","170","160","35780","33300"
"In post","2022","Property","Scotland","Highlands and Islands","40","40","33260","33300"
"In post","2022","Property","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Property","Scotland","Southern Scotland","30","30","33200","33300"
"In post","2022","Property","Scotland","West Central Scotland","85","85","31450","26510"
"In post","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","350","345","36050","33390"
"In post","2022","Property","South East (England)","Hampshire and Isle of Wight","330","320","36120","33300"
"In post","2022","Property","South East (England)","Kent","100","95","36180","33300"
"In post","2022","Property","South East (England)","Surrey, East and West Sussex","165","155","42390","38750"
"In post","2022","Property","South West (England)","Cornwall and Isles of Scilly","55","50","32220","32890"
"In post","2022","Property","South West (England)","Devon","230","220","36520","33300"
"In post","2022","Property","South West (England)","Dorset and Somerset","80","80","35480","33300"
"In post","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","470","455","37370","33300"
"In post","2022","Property","Unknown","Unknown","35","35","45360","41770"
"In post","2022","Property","Wales","East Wales","260","250","36900","33300"
"In post","2022","Property","Wales","West Wales and The Valleys","200","185","34490","30890"
"In post","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","45","45","37430","35900"
"In post","2022","Property","West Midlands (England)","Shropshire and Staffordshire","270","255","36410","33300"
"In post","2022","Property","West Midlands (England)","West Midlands","275","260","36880","32980"
"In post","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","100","95","36340","31900"
"In post","2022","Property","Yorkshire and The Humber","North Yorkshire","170","165","35830","33300"
"In post","2022","Property","Yorkshire and The Humber","South Yorkshire","185","175","40110","36500"
"In post","2022","Property","Yorkshire and The Humber","West Yorkshire","280","265","38870","34000"
"In post","2022","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","120","115","34080","30450"
"In post","2022","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","70","65","34450","30450"
"In post","2022","Psychology","East Midlands (England)","Lincolnshire","10","10","38600","31180"
"In post","2022","Psychology","East of England","Bedfordshire and Hertfordshire","20","20","34780","29750"
"In post","2022","Psychology","East of England","East Anglia","155","145","35840","30450"
"In post","2022","Psychology","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","London","Inner London - East","15","15","47140","50160"
"In post","2022","Psychology","London","Inner London - West","20","20","50380","52170"
"In post","2022","Psychology","London","Outer London - East and North East","20","20","34120","30120"
"In post","2022","Psychology","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","Psychology","London","Outer London - West and North West","30","30","34940","31600"
"In post","2022","Psychology","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North East (England)","Tees Valley and Durham","90","90","38500","32760"
"In post","2022","Psychology","North West (England)","Cheshire","25","25","31480","27700"
"In post","2022","Psychology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North West (England)","Greater Manchester","40","40","35450","29750"
"In post","2022","Psychology","North West (England)","Lancashire","100","100","36510","31180"
"In post","2022","Psychology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","Eastern Scotland","50","45","37400","35000"
"In post","2022","Psychology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Scotland","West Central Scotland","20","20","38440","35000"
"In post","2022","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","75","70","37270","31180"
"In post","2022","Psychology","South East (England)","Hampshire and Isle of Wight","40","35","38830","31180"
"In post","2022","Psychology","South East (England)","Kent","50","50","32860","29750"
"In post","2022","Psychology","South East (England)","Surrey, East and West Sussex","45","45","37610","31980"
"In post","2022","Psychology","South West (England)","Devon","30","30","37260","33280"
"In post","2022","Psychology","South West (England)","Dorset and Somerset","15","15","33080","29010"
"In post","2022","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","65","37900","31180"
"In post","2022","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","East Wales","50","50","35340","30450"
"In post","2022","Psychology","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","30","37680","36720"
"In post","2022","Psychology","West Midlands (England)","Shropshire and Staffordshire","105","105","31040","29060"
"In post","2022","Psychology","West Midlands (England)","West Midlands","10","10","37090","31180"
"In post","2022","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","65","60","32560","29060"
"In post","2022","Psychology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Yorkshire and The Humber","South Yorkshire","40","40","31420","27540"
"In post","2022","Psychology","Yorkshire and The Humber","West Yorkshire","70","70","38310","31180"
"In post","2022","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","345","310","41500","39390"
"In post","2022","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","45","45","39880","38150"
"In post","2022","Science and Engineering","East Midlands (England)","Lincolnshire","185","175","35020","33740"
"In post","2022","Science and Engineering","East of England","Bedfordshire and Hertfordshire","250","240","46910","41130"
"In post","2022","Science and Engineering","East of England","East Anglia","615","590","34040","31700"
"In post","2022","Science and Engineering","East of England","Essex","40","35","37880","37080"
"In post","2022","Science and Engineering","London","Inner London - East","270","260","47710","41080"
"In post","2022","Science and Engineering","London","Inner London - West","295","285","55010","53370"
"In post","2022","Science and Engineering","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Science and Engineering","London","Outer London - South","25","25","44200","40410"
"In post","2022","Science and Engineering","London","Outer London - West and North West","530","515","42340","40070"
"In post","2022","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","60","55","35450","28880"
"In post","2022","Science and Engineering","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2022","Science and Engineering","North West (England)","Cumbria","110","105","38820","35870"
"In post","2022","Science and Engineering","North West (England)","Greater Manchester","145","135","34980","32310"
"In post","2022","Science and Engineering","North West (England)","Lancashire","40","35","38750","38470"
"In post","2022","Science and Engineering","North West (England)","Merseyside","145","135","35150","31710"
"In post","2022","Science and Engineering","Northern Ireland","Northern Ireland","45","45","29540","24470"
"In post","2022","Science and Engineering","Overseas","Overseas","140","140","42290","40580"
"In post","2022","Science and Engineering","Scotland","Eastern Scotland","80","75","33490","26230"
"In post","2022","Science and Engineering","Scotland","Highlands and Islands","60","60","28500","25190"
"In post","2022","Science and Engineering","Scotland","North Eastern Scotland","30","25","35130","37420"
"In post","2022","Science and Engineering","Scotland","Southern Scotland","45","45","27250","20770"
"In post","2022","Science and Engineering","Scotland","West Central Scotland","235","230","43350","43650"
"In post","2022","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","330","315","42840","40110"
"In post","2022","Science and Engineering","South East (England)","Hampshire and Isle of Wight","1055","1020","39400","38070"
"In post","2022","Science and Engineering","South East (England)","Kent","140","130","40310","38600"
"In post","2022","Science and Engineering","South East (England)","Surrey, East and West Sussex","505","480","34290","31310"
"In post","2022","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","95","95","25420","23360"
"In post","2022","Science and Engineering","South West (England)","Devon","895","845","39020","39650"
"In post","2022","Science and Engineering","South West (England)","Dorset and Somerset","345","330","35100","33630"
"In post","2022","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5310","5175","39610","38070"
"In post","2022","Science and Engineering","Unknown","Unknown","15","15","28430","27370"
"In post","2022","Science and Engineering","Wales","East Wales","700","660","40780","38160"
"In post","2022","Science and Engineering","Wales","West Wales and The Valleys","60","60","36340","33160"
"In post","2022","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","28900","27360"
"In post","2022","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","70","70","31400","25190"
"In post","2022","Science and Engineering","West Midlands (England)","West Midlands","200","190","37740","36330"
"In post","2022","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","29980","26670"
"In post","2022","Science and Engineering","Yorkshire and The Humber","North Yorkshire","315","300","31950","28190"
"In post","2022","Science and Engineering","Yorkshire and The Humber","South Yorkshire","10","5","[c]","[c]"
"In post","2022","Science and Engineering","Yorkshire and The Humber","West Yorkshire","80","75","39650","37630"
"In post","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","80","80","34540","33720"
"In post","2022","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","36410","38160"
"In post","2022","Security","East Midlands (England)","Lincolnshire","70","70","22390","20370"
"In post","2022","Security","East of England","Bedfordshire and Hertfordshire","105","105","28810","25640"
"In post","2022","Security","East of England","East Anglia","430","425","35320","33300"
"In post","2022","Security","East of England","Essex","85","85","32910","26820"
"In post","2022","Security","London","Inner London - East","110","105","41130","40170"
"In post","2022","Security","London","Inner London - West","1025","1015","42150","39630"
"In post","2022","Security","London","Outer London - East and North East","45","45","34790","33950"
"In post","2022","Security","London","Outer London - South","175","170","32720","29220"
"In post","2022","Security","London","Outer London - West and North West","70","70","27110","23150"
"In post","2022","Security","North East (England)","Northumberland, and Tyne and Wear","130","125","36220","32070"
"In post","2022","Security","North East (England)","Tees Valley and Durham","50","50","36760","36480"
"In post","2022","Security","North West (England)","Cheshire","25","25","31080","30240"
"In post","2022","Security","North West (England)","Cumbria","95","95","28760","24610"
"In post","2022","Security","North West (England)","Greater Manchester","160","155","38050","35310"
"In post","2022","Security","North West (England)","Lancashire","110","105","33420","31990"
"In post","2022","Security","North West (England)","Merseyside","65","60","26320","20310"
"In post","2022","Security","Northern Ireland","Northern Ireland","400","395","21940","20560"
"In post","2022","Security","Overseas","Overseas","85","85","36210","34220"
"In post","2022","Security","Scotland","Eastern Scotland","95","90","28190","20310"
"In post","2022","Security","Scotland","Highlands and Islands","45","45","25760","20310"
"In post","2022","Security","Scotland","North Eastern Scotland","90","85","41430","44070"
"In post","2022","Security","Scotland","Southern Scotland","60","55","26740","21170"
"In post","2022","Security","Scotland","West Central Scotland","1115","1075","30400","26750"
"In post","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1000","980","34290","33390"
"In post","2022","Security","South East (England)","Hampshire and Isle of Wight","715","705","29250","26670"
"In post","2022","Security","South East (England)","Kent","85","85","29920","25700"
"In post","2022","Security","South East (England)","Surrey, East and West Sussex","45","45","28600","19810"
"In post","2022","Security","South West (England)","Cornwall and Isles of Scilly","55","50","23070","19810"
"In post","2022","Security","South West (England)","Devon","440","430","28610","25000"
"In post","2022","Security","South West (England)","Dorset and Somerset","145","140","23990","20610"
"In post","2022","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","625","615","31150","29230"
"In post","2022","Security","Unknown","Unknown","65","65","28790","27370"
"In post","2022","Security","Wales","East Wales","190","185","29510","25000"
"In post","2022","Security","Wales","West Wales and The Valleys","125","120","24900","24720"
"In post","2022","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","145","145","32100","32860"
"In post","2022","Security","West Midlands (England)","Shropshire and Staffordshire","185","180","30580","26820"
"In post","2022","Security","West Midlands (England)","West Midlands","70","70","33880","30700"
"In post","2022","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","60","60","36520","39070"
"In post","2022","Security","Yorkshire and The Humber","North Yorkshire","285","275","30510","28890"
"In post","2022","Security","Yorkshire and The Humber","South Yorkshire","160","155","36050","36910"
"In post","2022","Security","Yorkshire and The Humber","West Yorkshire","135","125","40340","36500"
"In post","2022","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Inner London - East","105","100","51060","54270"
"In post","2022","Social Research","London","Inner London - West","375","370","45910","42710"
"In post","2022","Social Research","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Outer London - South","25","25","49880","44160"
"In post","2022","Social Research","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Social Research","North West (England)","Greater Manchester","35","30","41510","40180"
"In post","2022","Social Research","North West (England)","Merseyside","20","15","44260","40520"
"In post","2022","Social Research","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Social Research","South East (England)","Hampshire and Isle of Wight","230","220","38930","38340"
"In post","2022","Social Research","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","46680","42750"
"In post","2022","Social Research","Wales","East Wales","425","405","39820","38340"
"In post","2022","Social Research","Wales","West Wales and The Valleys","15","15","38550","38160"
"In post","2022","Social Research","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","South Yorkshire","25","25","35150","31760"
"In post","2022","Social Research","Yorkshire and The Humber","West Yorkshire","15","15","38260","38650"
"In post","2022","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Statistics","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","Statistics","East of England","Essex","20","20","47660","40520"
"In post","2022","Statistics","London","Inner London - East","205","200","49010","43810"
"In post","2022","Statistics","London","Inner London - West","730","710","46940","42980"
"In post","2022","Statistics","London","Outer London - South","70","65","39510","36240"
"In post","2022","Statistics","London","Outer London - West and North West","15","15","40960","43470"
"In post","2022","Statistics","North East (England)","Northumberland, and Tyne and Wear","100","95","43330","38710"
"In post","2022","Statistics","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Statistics","North West (England)","Greater Manchester","100","100","38590","33370"
"In post","2022","Statistics","North West (England)","Merseyside","55","55","42380","40180"
"In post","2022","Statistics","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Statistics","Scotland","Eastern Scotland","35","35","40060","37710"
"In post","2022","Statistics","Scotland","Southern Scotland","20","20","50220","52000"
"In post","2022","Statistics","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","38040","29850"
"In post","2022","Statistics","South East (England)","Hampshire and Isle of Wight","175","170","41240","38340"
"In post","2022","Statistics","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Statistics","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","175","160","40600","37050"
"In post","2022","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","East Wales","445","430","41830","38340"
"In post","2022","Statistics","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","West Midlands","35","35","40310","38500"
"In post","2022","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","South Yorkshire","55","55","44190","38250"
"In post","2022","Statistics","Yorkshire and The Humber","West Yorkshire","70","65","41480","36320"
"In post","2022","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","1500","1440","34870","33370"
"In post","2022","Tax","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","65","60","33540","33370"
"In post","2022","Tax","East of England","East Anglia","110","100","38400","33600"
"In post","2022","Tax","East of England","Essex","75","65","32750","28920"
"In post","2022","Tax","London","Inner London - East","1410","1345","43350","38000"
"In post","2022","Tax","London","Inner London - West","160","155","60810","62120"
"In post","2022","Tax","London","Outer London - South","935","890","43650","37930"
"In post","2022","Tax","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Tax","North East (England)","Northumberland, and Tyne and Wear","2270","2170","31300","26820"
"In post","2022","Tax","North East (England)","Tees Valley and Durham","70","65","34280","28920"
"In post","2022","Tax","North West (England)","Greater Manchester","1995","1920","34110","33080"
"In post","2022","Tax","North West (England)","Lancashire","125","110","30050","21250"
"In post","2022","Tax","North West (England)","Merseyside","1710","1620","32630","28920"
"In post","2022","Tax","Northern Ireland","Northern Ireland","850","810","33560","33080"
"In post","2022","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Scotland","Eastern Scotland","1075","1020","31990","28920"
"In post","2022","Tax","Scotland","Southern Scotland","380","340","32190","33080"
"In post","2022","Tax","Scotland","West Central Scotland","720","680","36280","33370"
"In post","2022","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","165","150","39480","35980"
"In post","2022","Tax","South East (England)","Hampshire and Isle of Wight","355","320","33540","33370"
"In post","2022","Tax","South East (England)","Kent","15","15","36790","33430"
"In post","2022","Tax","South East (England)","Surrey, East and West Sussex","15","10","40660","40520"
"In post","2022","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","570","540","42650","40180"
"In post","2022","Tax","Wales","East Wales","1755","1685","32550","33080"
"In post","2022","Tax","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Tax","West Midlands (England)","Shropshire and Staffordshire","65","60","38270","33600"
"In post","2022","Tax","West Midlands (England)","West Midlands","1445","1375","35900","33370"
"In post","2022","Tax","Yorkshire and The Humber","West Yorkshire","1750","1665","33290","33080"
"In post","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","395","385","38030","33080"
"In post","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","27910","27570"
"In post","2022","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","East of England","East Anglia","125","120","44220","34570"
"In post","2022","Unknown","East of England","Essex","20","20","41670","33370"
"In post","2022","Unknown","London","Inner London - East","1600","1570","50420","54700"
"In post","2022","Unknown","London","Inner London - West","6485","6395","50040","42470"
"In post","2022","Unknown","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Unknown","London","Outer London - South","380","370","43300","37930"
"In post","2022","Unknown","London","Outer London - West and North West","20","20","29010","28420"
"In post","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","1080","1025","30210","26590"
"In post","2022","Unknown","North East (England)","Tees Valley and Durham","40","40","35690","21250"
"In post","2022","Unknown","North West (England)","Cheshire","10","5","[c]","[c]"
"In post","2022","Unknown","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","North West (England)","Greater Manchester","1015","1000","37740","33080"
