"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Female","Heterosexual / straight","60","[c]","19760","18240"
"Leaver CS","2022","Home Office","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AO","Female","Heterosexual / straight","185","[c]","22430","21680"
"Leaver CS","2022","Home Office","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AO","Female","Undeclared","30","[c]","23070","21680"
"Leaver CS","2022","Home Office","AO","Female","Unknown","35","[c]","22670","21680"
"Leaver CS","2022","Home Office","AO","Male","Heterosexual / straight","140","[c]","22240","21680"
"Leaver CS","2022","Home Office","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","EO","Female","Heterosexual / straight","270","[c]","26870","26160"
"Leaver CS","2022","Home Office","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","EO","Female","Undeclared","50","[c]","27770","27370"
"Leaver CS","2022","Home Office","EO","Female","Unknown","50","[c]","27420","28650"
"Leaver CS","2022","Home Office","EO","Male","Heterosexual / straight","315","[c]","27920","27370"
"Leaver CS","2022","Home Office","EO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","EO","Male","Undeclared","65","[c]","28930","28180"
"Leaver CS","2022","Home Office","EO","Male","Unknown","70","[c]","26660","24880"
"Leaver CS","2022","Home Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Female","Heterosexual / straight","40","[c]","56220","57460"
"Leaver CS","2022","Home Office","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Male","Heterosexual / straight","35","[c]","58690","57680"
"Leaver CS","2022","Home Office","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Female","Heterosexual / straight","85","[c]","34390","35070"
"Leaver CS","2022","Home Office","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Male","Heterosexual / straight","85","[c]","34470","35050"
"Leaver CS","2022","Home Office","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Female","Heterosexual / straight","55","[c]","41740","41950"
"Leaver CS","2022","Home Office","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Male","Heterosexual / straight","65","[c]","42240","41970"
"Leaver CS","2022","Home Office","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AA","Female","Heterosexual / straight","120","[c]","19510","19810"
"Leaver CS","2022","Ministry of Defence","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AA","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AA","Female","Unknown","35","[c]","19050","19010"
"Leaver CS","2022","Ministry of Defence","AA","Male","Heterosexual / straight","255","[c]","19810","19550"
"Leaver CS","2022","Ministry of Defence","AA","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AA","Male","Undeclared","35","[c]","19290","19300"
"Leaver CS","2022","Ministry of Defence","AA","Male","Unknown","80","[c]","20150","19010"
"Leaver CS","2022","Ministry of Defence","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AO","Female","Heterosexual / straight","385","[c]","22400","21380"
"Leaver CS","2022","Ministry of Defence","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AO","Female","Undeclared","60","[c]","22360","21510"
"Leaver CS","2022","Ministry of Defence","AO","Female","Unknown","65","[c]","22530","21300"
"Leaver CS","2022","Ministry of Defence","AO","Male","Heterosexual / straight","425","[c]","26710","22080"
"Leaver CS","2022","Ministry of Defence","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AO","Male","Undeclared","80","[c]","28970","24350"
"Leaver CS","2022","Ministry of Defence","AO","Male","Unknown","80","[c]","27220","24610"
"Leaver CS","2022","Ministry of Defence","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","EO","Female","Heterosexual / straight","270","[c]","26410","26670"
"Leaver CS","2022","Ministry of Defence","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","EO","Female","Undeclared","40","[c]","27040","26830"
"Leaver CS","2022","Ministry of Defence","EO","Female","Unknown","60","[c]","23260","23490"
"Leaver CS","2022","Ministry of Defence","EO","Male","Heterosexual / straight","405","[c]","27430","26670"
"Leaver CS","2022","Ministry of Defence","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","EO","Male","Undeclared","70","[c]","28940","27240"
"Leaver CS","2022","Ministry of Defence","EO","Male","Unknown","115","[c]","23780","23480"
"Leaver CS","2022","Ministry of Defence","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Male","Heterosexual / straight","45","[c]","73060","67930"
"Leaver CS","2022","Ministry of Defence","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Female","Heterosexual / straight","55","[c]","55390","54540"
"Leaver CS","2022","Ministry of Defence","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Male","Heterosexual / straight","125","[c]","55980","54540"
"Leaver CS","2022","Ministry of Defence","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Male","Unknown","40","[c]","53120","48900"
"Leaver CS","2022","Ministry of Defence","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","HEO","Female","Heterosexual / straight","235","[c]","33680","33300"
"Leaver CS","2022","Ministry of Defence","HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","HEO","Female","Undeclared","35","[c]","34280","33300"
"Leaver CS","2022","Ministry of Defence","HEO","Female","Unknown","60","[c]","36060","34170"
"Leaver CS","2022","Ministry of Defence","HEO","Male","Heterosexual / straight","430","[c]","33560","33300"
"Leaver CS","2022","Ministry of Defence","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","HEO","Male","Undeclared","85","[c]","36350","35390"
"Leaver CS","2022","Ministry of Defence","HEO","Male","Unknown","90","[c]","33560","33290"
"Leaver CS","2022","Ministry of Defence","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO","Female","Heterosexual / straight","140","[c]","41830","40800"
"Leaver CS","2022","Ministry of Defence","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO","Male","Heterosexual / straight","305","[c]","42980","41000"
"Leaver CS","2022","Ministry of Defence","SEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO","Male","Undeclared","65","[c]","42470","42080"
"Leaver CS","2022","Ministry of Defence","SEO","Male","Unknown","55","[c]","40770","40180"
"Leaver CS","2022","Ministry of Defence","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Female","Heterosexual / straight","30","[c]","36270","32350"
"Leaver CS","2022","Ministry of Defence","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Male","Heterosexual / straight","90","[c]","38560","39500"
"Leaver CS","2022","Ministry of Defence","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Male","Unknown","225","[c]","36310","33570"
"Leaver CS","2022","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AA","Female","Heterosexual / straight","380","[c]","18740","19170"
"Leaver CS","2022","Ministry of Justice","AA","Female","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AA","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AA","Female","Unknown","270","[c]","18820","18200"
"Leaver CS","2022","Ministry of Justice","AA","Male","Heterosexual / straight","385","[c]","18620","18440"
"Leaver CS","2022","Ministry of Justice","AA","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AA","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AA","Male","Unknown","245","[c]","19040","18200"
"Leaver CS","2022","Ministry of Justice","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AO","Female","Heterosexual / straight","1320","[c]","21020","20970"
"Leaver CS","2022","Ministry of Justice","AO","Female","LGBO","160","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AO","Female","Undeclared","150","[c]","21060","20970"
"Leaver CS","2022","Ministry of Justice","AO","Female","Unknown","620","[c]","21200","20970"
"Leaver CS","2022","Ministry of Justice","AO","Male","Heterosexual / straight","1575","[c]","21460","20970"
"Leaver CS","2022","Ministry of Justice","AO","Male","LGBO","95","[c]","21330","20970"
"Leaver CS","2022","Ministry of Justice","AO","Male","Undeclared","115","[c]","21300","20970"
"Leaver CS","2022","Ministry of Justice","AO","Male","Unknown","785","[c]","21270","20970"
"Leaver CS","2022","Ministry of Justice","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","EO","Female","Heterosexual / straight","235","[c]","25380","25120"
"Leaver CS","2022","Ministry of Justice","EO","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","EO","Female","Unknown","80","[c]","25490","25120"
"Leaver CS","2022","Ministry of Justice","EO","Male","Heterosexual / straight","250","[c]","25850","25120"
"Leaver CS","2022","Ministry of Justice","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","EO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","EO","Male","Unknown","90","[c]","25450","25120"
"Leaver CS","2022","Ministry of Justice","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","G7","Female","Heterosexual / straight","45","[c]","56770","55550"
"Leaver CS","2022","Ministry of Justice","G7","Female","LGBO","5","[c]","[c]","[c]"
