"Status","Year","Age","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","45","40","31550","22740"
"In post","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Unknown","50","45","39260","38530"
"In post","2022","60-64","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for International Trade","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","Unknown","95","85","29760","26700"
"In post","2022","60-64","Unknown","Department for Work and Pensions","Heterosexual / straight","30","25","26590","27570"
"In post","2022","60-64","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Work and Pensions","Unknown","95","90","29560","27570"
"In post","2022","60-64","Unknown","Department of Health and Social Care","Heterosexual / straight","100","95","51290","42900"
"In post","2022","60-64","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department of Health and Social Care","Undeclared","50","50","60690","53360"
"In post","2022","60-64","Unknown","Department of Health and Social Care","Unknown","140","130","59230","49530"
"In post","2022","60-64","Unknown","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Unknown","40","40","45260","38550"
"In post","2022","60-64","Unknown","HM Land Registry","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","HM Land Registry","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","HM Revenue and Customs","Heterosexual / straight","235","180","29340","26820"
"In post","2022","60-64","Unknown","HM Revenue and Customs","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","HM Revenue and Customs","Undeclared","40","30","32120","28920"
"In post","2022","60-64","Unknown","HM Revenue and Customs","Unknown","1025","810","28800","22080"
"In post","2022","60-64","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","HM Treasury","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Home Office","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Home Office","Unknown","85","65","33540","34630"
"In post","2022","60-64","Unknown","Ministry of Defence","Heterosexual / straight","280","260","30290","23340"
"In post","2022","60-64","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Ministry of Defence","Undeclared","80","75","34660","31530"
"In post","2022","60-64","Unknown","Ministry of Defence","Unknown","340","320","33510","32550"
"In post","2022","60-64","Unknown","Ministry of Justice","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Ministry of Justice","Unknown","410","345","28360","28200"
"In post","2022","60-64","Unknown","National Crime Agency","Heterosexual / straight","110","105","40980","40060"
"In post","2022","60-64","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","National Crime Agency","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","National Crime Agency","Unknown","55","50","39970","37560"
"In post","2022","60-64","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Scottish Government","Heterosexual / straight","200","145","38920","35000"
"In post","2022","60-64","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Scottish Government","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","Scottish Government","Unknown","535","430","33410","30450"
"In post","2022","60-64","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","The National Archives","Unknown","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","Heterosexual / straight","75","55","24410","20350"
"In post","2022","60-64","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","Unknown","45","35","22480","20350"
"In post","2022","60-64","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Welsh Government","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Attorney General's Departments","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
