"Status","Year","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Bedford","Outside London","Female","80","[c]","29510","27570"
"Leaver CS","2022","Bedford","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Outside London","Female","80","[c]","28450","24530"
"Leaver CS","2022","Belfast","Outside London","Male","105","[c]","28210","23480"
"Leaver CS","2022","Berkshire","Outside London","Female","140","[c]","30630","29290"
"Leaver CS","2022","Berkshire","Outside London","Male","170","[c]","33720","29290"
"Leaver CS","2022","Bexley and Greenwich","London","Female","105","[c]","30190","31060"
"Leaver CS","2022","Bexley and Greenwich","London","Male","105","[c]","32020","31060"
"Leaver CS","2022","Birmingham","Outside London","Female","595","[c]","34140","27570"
"Leaver CS","2022","Birmingham","Outside London","Male","430","[c]","33600","27570"
"Leaver CS","2022","Blackburn with Darwen","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Outside London","Female","235","[c]","26220","21260"
"Leaver CS","2022","Blackpool","Outside London","Male","185","[c]","26250","21260"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Outside London","Female","55","[c]","28890","27570"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Outside London","Female","165","[c]","25010","26120"
"Leaver CS","2022","Bradford","Outside London","Male","125","[c]","25040","27570"
"Leaver CS","2022","Breckland and South Norfolk","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Brent","London","Female","55","[c]","29250","31060"
"Leaver CS","2022","Brent","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Outside London","Female","45","[c]","27720","25120"
"Leaver CS","2022","Brighton and Hove","Outside London","Male","30","[c]","25910","24850"
"Leaver CS","2022","Bristol, City of","Outside London","Female","335","[c]","32120","26540"
"Leaver CS","2022","Bristol, City of","Outside London","Male","240","[c]","32120","27570"
"Leaver CS","2022","Bromley","London","Female","50","[c]","29010","31060"
"Leaver CS","2022","Bromley","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Outside London","Female","105","[c]","28620","27570"
"Leaver CS","2022","Buckinghamshire","Outside London","Male","95","[c]","36300","32670"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Outside London","Female","105","[c]","25920","26120"
"Leaver CS","2022","Calderdale and Kirklees","Outside London","Male","45","[c]","27610","27570"
"Leaver CS","2022","Cambridgeshire CC","Outside London","Female","250","[c]","36630","30190"
"Leaver CS","2022","Cambridgeshire CC","Outside London","Male","205","[c]","38840","32160"
"Leaver CS","2022","Camden and City of London","London","Female","90","[c]","31680","24310"
"Leaver CS","2022","Camden and City of London","London","Male","100","[c]","38680","31060"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Outside London","Female","425","[c]","32180","26120"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Outside London","Male","390","[c]","36690","29670"
"Leaver CS","2022","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Outside London","Female","155","[c]","32610","29230"
"Leaver CS","2022","Central Hampshire","Outside London","Male","195","[c]","35600","33300"
"Leaver CS","2022","Central Valleys","Outside London","Female","85","[c]","27840","27570"
"Leaver CS","2022","Central Valleys","Outside London","Male","35","[c]","30990","27570"
"Leaver CS","2022","Cheshire East","Outside London","Female","75","[c]","26350","25190"
"Leaver CS","2022","Cheshire East","Outside London","Male","45","[c]","28050","26520"
"Leaver CS","2022","Cheshire West and Chester","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Outside London","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","Outside London","Female","450","[c]","37500","31540"
"Leaver CS","2022","City of Edinburgh","Outside London","Male","460","[c]","39270","35000"
"Leaver CS","2022","Clackmannanshire and Fife","Outside London","Female","80","[c]","26630","27570"
"Leaver CS","2022","Clackmannanshire and Fife","Outside London","Male","70","[c]","31810","28990"
"Leaver CS","2022","Conwy and Denbighshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Female","105","[c]","26440","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Male","70","[c]","26200","21890"
"Leaver CS","2022","Coventry","Outside London","Female","100","[c]","36340","27570"
"Leaver CS","2022","Coventry","Outside London","Male","90","[c]","39660","36780"
"Leaver CS","2022","Croydon","London","Female","325","[c]","34360","29800"
"Leaver CS","2022","Croydon","London","Male","290","[c]","38490","34660"
"Leaver CS","2022","Darlington","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Outside London","Female","75","[c]","25850","21260"
"Leaver CS","2022","Derby","Outside London","Male","50","[c]","25660","21260"
"Leaver CS","2022","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Outside London","Female","220","[c]","27180","24180"
"Leaver CS","2022","Devon CC","Outside London","Male","270","[c]","31610","27570"
"Leaver CS","2022","Dorset","Outside London","Female","95","[c]","27360","26670"
"Leaver CS","2022","Dorset","Outside London","Male","130","[c]","31840","27570"
"Leaver CS","2022","Dudley","Outside London","Female","65","[c]","24410","21260"
"Leaver CS","2022","Dudley","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Outside London","Male","30","[c]","30620","30020"
"Leaver CS","2022","Durham","Outside London","Female","245","[c]","25870","22010"
"Leaver CS","2022","Durham","Outside London","Male","200","[c]","25340","21800"
"Leaver CS","2022","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Outside London","Female","40","[c]","24590","23230"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Outside London","Male","40","[c]","26680","26130"
"Leaver CS","2022","East Cumbria","Outside London","Female","45","[c]","29590","23070"
"Leaver CS","2022","East Cumbria","Outside London","Male","40","[c]","29040","22730"
"Leaver CS","2022","East Derbyshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","75","[c]","28370","26900"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","125","[c]","33970","35000"
"Leaver CS","2022","East Kent","Outside London","Female","130","[c]","28010","25120"
"Leaver CS","2022","East Kent","Outside London","Male","130","[c]","28380","26130"
"Leaver CS","2022","East Lancashire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Outside London","Female","55","[c]","28910","27570"
"Leaver CS","2022","East Merseyside","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Outside London","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Outside London","Male","140","[c]","30780","26930"
"Leaver CS","2022","East Surrey","Outside London","Female","95","[c]","43010","39400"
"Leaver CS","2022","East Surrey","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","East Sussex CC","Outside London","Female","130","[c]","23680","21260"
"Leaver CS","2022","East Sussex CC","Outside London","Male","105","[c]","25350","21530"
"Leaver CS","2022","Enfield","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Female","70","[c]","27920","29290"
"Leaver CS","2022","Essex Haven Gateway","Outside London","Male","60","[c]","34470","29290"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Female","70","[c]","26820","27200"
"Leaver CS","2022","Essex Thames Gateway","Outside London","Male","35","[c]","28320","26130"
"Leaver CS","2022","Falkirk","Outside London","Female","65","[c]","24380","21260"
"Leaver CS","2022","Falkirk","Outside London","Male","60","[c]","28020","22480"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Female","130","[c]","25790","21260"
"Leaver CS","2022","Flintshire and Wrexham","Outside London","Male","175","[c]","33360","27260"
"Leaver CS","2022","Glasgow City","Outside London","Female","350","[c]","29210","25000"
"Leaver CS","2022","Glasgow City","Outside London","Male","370","[c]","32810","27570"
"Leaver CS","2022","Gloucestershire CC","Outside London","Female","80","[c]","30270","27570"
"Leaver CS","2022","Gloucestershire CC","Outside London","Male","55","[c]","33960","31470"
"Leaver CS","2022","Greater Manchester North East","Outside London","Female","60","[c]","30130","27570"
"Leaver CS","2022","Greater Manchester North East","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Outside London","Female","100","[c]","24240","21260"
"Leaver CS","2022","Greater Manchester North West","Outside London","Male","70","[c]","23600","21260"
"Leaver CS","2022","Greater Manchester South East","Outside London","Female","80","[c]","23770","21260"
"Leaver CS","2022","Greater Manchester South East","Outside London","Male","45","[c]","26880","21260"
"Leaver CS","2022","Greater Manchester South West","Outside London","Female","260","[c]","28340","25220"
"Leaver CS","2022","Greater Manchester South West","Outside London","Male","250","[c]","33110","27570"
"Leaver CS","2022","Gwent Valleys","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","London","Female","215","[c]","32880","31060"
"Leaver CS","2022","Hackney and Newham","London","Male","145","[c]","33790","31060"
"Leaver CS","2022","Haringey and Islington","London","Female","115","[c]","28010","31060"
"Leaver CS","2022","Haringey and Islington","London","Male","90","[c]","28430","30130"
"Leaver CS","2022","Harrow and Hillingdon","London","Female","120","[c]","30480","30380"
"Leaver CS","2022","Harrow and Hillingdon","London","Male","135","[c]","32270","31060"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Outside London","Female","65","[c]","27150","27570"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Outside London","Female","115","[c]","35360","29290"
"Leaver CS","2022","Heart of Essex","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Outside London","Male","40","[c]","30710","27570"
"Leaver CS","2022","Hertfordshire CC","Outside London","Female","160","[c]","33060","29290"
"Leaver CS","2022","Hertfordshire CC","Outside London","Male","155","[c]","35470","31880"
"Leaver CS","2022","Hounslow and Richmond upon Thames","London","Female","175","[c]","29120","28460"
"Leaver CS","2022","Hounslow and Richmond upon Thames","London","Male","130","[c]","32140","29250"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","30","[c]","27570","26900"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","40","[c]","33980","30730"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","60","[c]","26580","24020"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","55","[c]","29510","27570"
"Leaver CS","2022","Isle of Anglesey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Outside London","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Outside London","Male","95","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Outside London","Female","80","[c]","25600","25480"
"Leaver CS","2022","Kingston upon Hull, City of","Outside London","Male","80","[c]","27360","26410"
"Leaver CS","2022","Lambeth","London","Female","570","[c]","41130","36330"
"Leaver CS","2022","Lambeth","London","Male","300","[c]","46780","40070"
"Leaver CS","2022","Lancaster and Wyre","Outside London","Female","50","[c]","25500","26310"
"Leaver CS","2022","Lancaster and Wyre","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Outside London","Female","735","[c]","30940","27570"
"Leaver CS","2022","Leeds","Outside London","Male","575","[c]","34280","27570"
"Leaver CS","2022","Leicester","Outside London","Female","240","[c]","24810","21260"
"Leaver CS","2022","Leicester","Outside London","Male","140","[c]","26150","21260"
"Leaver CS","2022","Leicestershire CC and Rutland","Outside London","Female","155","[c]","31630","24920"
"Leaver CS","2022","Leicestershire CC and Rutland","Outside London","Male","135","[c]","36760","27570"
"Leaver CS","2022","Lewisham and Southwark","London","Female","245","[c]","44980","41030"
"Leaver CS","2022","Lewisham and Southwark","London","Male","100","[c]","41680","31520"
"Leaver CS","2022","Lincolnshire CC","Outside London","Female","135","[c]","26670","26670"
"Leaver CS","2022","Lincolnshire CC","Outside London","Male","155","[c]","30370","27570"
"Leaver CS","2022","Lisburn and Castlereagh","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Outside London","Female","430","[c]","28130","25040"
"Leaver CS","2022","Liverpool","Outside London","Male","290","[c]","28300","24880"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Outside London","Female","50","[c]","23900","22860"
"Leaver CS","2022","Luton","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Outside London","Female","325","[c]","33260","27370"
"Leaver CS","2022","Manchester","Outside London","Male","375","[c]","35390","27570"
"Leaver CS","2022","Medway","Outside London","Female","80","[c]","29610","29290"
"Leaver CS","2022","Medway","Outside London","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","London","Female","50","[c]","29860","31060"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","London","Male","40","[c]","30870","31060"
"Leaver CS","2022","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Outside London","Female","80","[c]","37500","29290"
"Leaver CS","2022","Mid Kent","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Outside London","Female","245","[c]","26600","21960"
"Leaver CS","2022","Mid Lancashire","Outside London","Male","165","[c]","25990","21340"
"Leaver CS","2022","Milton Keynes","Outside London","Female","130","[c]","32350","27570"
"Leaver CS","2022","Milton Keynes","Outside London","Male","160","[c]","34770","27850"
"Leaver CS","2022","Monmouthshire and Newport","Outside London","Female","180","[c]","28040","23880"
"Leaver CS","2022","Monmouthshire and Newport","Outside London","Male","220","[c]","32280","27570"
"Leaver CS","2022","Na h-Eileanan Siar","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Outside London","Female","35","[c]","27900","27570"
"Leaver CS","2022","North and North East Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Outside London","Male","60","[c]","29150","26700"
"Leaver CS","2022","North Hampshire","Outside London","Female","55","[c]","25780","23640"
"Leaver CS","2022","North Hampshire","Outside London","Male","40","[c]","31190","27570"
"Leaver CS","2022","North Lanarkshire","Outside London","Female","145","[c]","24540","21640"
"Leaver CS","2022","North Lanarkshire","Outside London","Male","80","[c]","30330","27570"
"Leaver CS","2022","North Northamptonshire","Outside London","Female","45","[c]","25160","21260"
"Leaver CS","2022","North Northamptonshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Outside London","Female","55","[c]","27950","27570"
"Leaver CS","2022","North Nottinghamshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Outside London","Female","95","[c]","29560","27570"
"Leaver CS","2022","North Yorkshire CC","Outside London","Male","110","[c]","31850","31530"
"Leaver CS","2022","Northumberland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Outside London","Female","105","[c]","26320","27570"
"Leaver CS","2022","Norwich and East Norfolk","Outside London","Male","115","[c]","30590","27570"
"Leaver CS","2022","Nottingham","Outside London","Female","285","[c]","26830","23720"
"Leaver CS","2022","Nottingham","Outside London","Male","275","[c]","30910","26520"
"Leaver CS","2022","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Female","60","[c]","42810","40830"
"Leaver CS","2022","Overseas","Overseas","Male","80","[c]","52240","46600"
"Leaver CS","2022","Oxfordshire CC","Outside London","Female","225","[c]","28260","23280"
"Leaver CS","2022","Oxfordshire CC","Outside London","Male","280","[c]","26350","20970"
"Leaver CS","2022","Perth and Kinross, and Stirling","Outside London","Female","45","[c]","28880","27570"
"Leaver CS","2022","Perth and Kinross, and Stirling","Outside London","Male","70","[c]","31460","30030"
"Leaver CS","2022","Peterborough","Outside London","Female","80","[c]","26950","23620"
"Leaver CS","2022","Peterborough","Outside London","Male","45","[c]","30770","27570"
"Leaver CS","2022","Plymouth","Outside London","Female","105","[c]","28840","26350"
"Leaver CS","2022","Plymouth","Outside London","Male","140","[c]","32250","27250"
"Leaver CS","2022","Portsmouth","Outside London","Female","180","[c]","28310","26350"
"Leaver CS","2022","Portsmouth","Outside London","Male","190","[c]","34270","29770"
"Leaver CS","2022","Powys","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","London","Female","65","[c]","28950","31060"
"Leaver CS","2022","Redbridge and Waltham Forest","London","Male","45","[c]","28320","31060"
"Leaver CS","2022","Sandwell","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Outside London","Female","220","[c]","28250","25310"
"Leaver CS","2022","Sefton","Outside London","Male","160","[c]","32270","27570"
"Leaver CS","2022","Sheffield","Outside London","Female","240","[c]","30440","27370"
"Leaver CS","2022","Sheffield","Outside London","Male","195","[c]","33480","27570"
"Leaver CS","2022","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Outside London","Female","55","[c]","29990","27570"
"Leaver CS","2022","Shropshire","Outside London","Male","55","[c]","30560","29670"
"Leaver CS","2022","Solihull","Outside London","Female","35","[c]","28040","27570"
"Leaver CS","2022","Solihull","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Outside London","Female","110","[c]","28390","26410"
"Leaver CS","2022","Somerset CC","Outside London","Male","120","[c]","32740","32250"
"Leaver CS","2022","South and West Derbyshire","Outside London","Female","80","[c]","32220","27570"
"Leaver CS","2022","South and West Derbyshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Outside London","Female","215","[c]","26750","23050"
"Leaver CS","2022","South Hampshire","Outside London","Male","250","[c]","27120","23470"
"Leaver CS","2022","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Outside London","Female","195","[c]","30830","27570"
"Leaver CS","2022","South Lanarkshire","Outside London","Male","135","[c]","35580","33930"
"Leaver CS","2022","South Nottinghamshire","Outside London","Female","60","[c]","28650","25660"
"Leaver CS","2022","South Nottinghamshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Outside London","Female","45","[c]","25940","23660"
"Leaver CS","2022","South Teesside","Outside London","Male","30","[c]","28720","26450"
"Leaver CS","2022","South West Wales","Outside London","Female","70","[c]","27300","21300"
"Leaver CS","2022","South West Wales","Outside London","Male","45","[c]","31780","27370"
"Leaver CS","2022","Southampton","Outside London","Female","80","[c]","28170","26780"
"Leaver CS","2022","Southampton","Outside London","Male","70","[c]","38520","31040"
"Leaver CS","2022","Southend-on-Sea","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Outside London","Female","190","[c]","29730","27570"
"Leaver CS","2022","Staffordshire CC","Outside London","Male","205","[c]","33630","27570"
"Leaver CS","2022","Stoke-on-Trent","Outside London","Female","100","[c]","23610","20970"
"Leaver CS","2022","Stoke-on-Trent","Outside London","Male","40","[c]","22780","20970"
"Leaver CS","2022","Suffolk CC","Outside London","Female","215","[c]","25830","21510"
"Leaver CS","2022","Suffolk CC","Outside London","Male","245","[c]","29160","26850"
"Leaver CS","2022","Sunderland","Outside London","Female","255","[c]","25740","27570"
"Leaver CS","2022","Sunderland","Outside London","Male","110","[c]","25740","26780"
"Leaver CS","2022","Swansea","Outside London","Female","90","[c]","27080","22280"
"Leaver CS","2022","Swansea","Outside London","Male","90","[c]","33280","27130"
"Leaver CS","2022","Swindon","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Outside London","Female","80","[c]","30050","27570"
"Leaver CS","2022","Telford and Wrekin","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","London","Female","430","[c]","45700","39010"
"Leaver CS","2022","Tower Hamlets","London","Male","400","[c]","51600","49700"
"Leaver CS","2022","Tyneside","Outside London","Female","860","[c]","28420","21280"
"Leaver CS","2022","Tyneside","Outside London","Male","585","[c]","28690","21260"
"Leaver CS","2022","Unknown","Unknown","Female","620","[c]","27360","21840"
"Leaver CS","2022","Unknown","Unknown","Male","610","[c]","34420","30730"
"Leaver CS","2022","Wakefield","Outside London","Female","80","[c]","28860","27570"
"Leaver CS","2022","Wakefield","Outside London","Male","90","[c]","30650","27570"
"Leaver CS","2022","Walsall","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","London","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","London","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Outside London","Female","75","[c]","34100","30640"
"Leaver CS","2022","Warrington","Outside London","Male","100","[c]","37810","33570"
"Leaver CS","2022","Warwickshire CC","Outside London","Female","75","[c]","24090","21740"
"Leaver CS","2022","Warwickshire CC","Outside London","Male","75","[c]","25210","25390"
"Leaver CS","2022","West Cumbria","Outside London","Female","65","[c]","26430","26000"
"Leaver CS","2022","West Cumbria","Outside London","Male","55","[c]","34110","29650"
"Leaver CS","2022","West Essex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Outside London","Male","35","[c]","27070","28770"
"Leaver CS","2022","West Kent","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Outside London","Male","35","[c]","36290","36050"
"Leaver CS","2022","West Lothian","Outside London","Female","40","[c]","33470","24860"
"Leaver CS","2022","West Lothian","Outside London","Male","35","[c]","29060","23790"
"Leaver CS","2022","West Northamptonshire","Outside London","Female","110","[c]","25200","21260"
"Leaver CS","2022","West Northamptonshire","Outside London","Male","75","[c]","26540","26130"
"Leaver CS","2022","West Surrey","Outside London","Female","145","[c]","30590","28120"
"Leaver CS","2022","West Surrey","Outside London","Male","120","[c]","35820","29290"
"Leaver CS","2022","West Sussex (North East)","Outside London","Female","55","[c]","29070","27570"
"Leaver CS","2022","West Sussex (North East)","Outside London","Male","45","[c]","30400","27570"
"Leaver CS","2022","West Sussex (South West)","Outside London","Female","60","[c]","28200","27570"
"Leaver CS","2022","West Sussex (South West)","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","London","Female","2365","[c]","42980","37510"
"Leaver CS","2022","Westminster","London","Male","2115","[c]","47750","42470"
