"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Mixed","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East of England","East Anglia","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","Inner London - East","30","[c]","45190","41680"
"Leaver Dept.","2022","30-39","Undeclared","London","Inner London - West","80","[c]","46900","45200"
"Leaver Dept.","2022","30-39","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Wales","East Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Inner London - East","50","[c]","44670","34830"
"Leaver Dept.","2022","30-39","Unknown","London","Inner London - West","575","[c]","45970","41660"
"Leaver Dept.","2022","30-39","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Northumberland, and Tyne and Wear","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Greater Manchester","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Merseyside","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Eastern Scotland","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Southern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","West Central Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","85","[c]","41250","33250"
"Leaver Dept.","2022","30-39","Unknown","Wales","East Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Wales","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","West Midlands","50","[c]","27680","27570"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","West Yorkshire","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","East Midlands (England)","Derbyshire and Nottinghamshire","75","[c]","31700","27570"
"Leaver Dept.","2022","30-39","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","East of England","East Anglia","65","[c]","34090","31420"
"Leaver Dept.","2022","30-39","White","East of England","Essex","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","Inner London - East","365","[c]","44700","41030"
"Leaver Dept.","2022","30-39","White","London","Inner London - West","935","[c]","50030","53130"
"Leaver Dept.","2022","30-39","White","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","Outer London - South","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","Outer London - West and North West","135","[c]","39690","39930"
"Leaver Dept.","2022","30-39","White","North East (England)","Northumberland, and Tyne and Wear","160","[c]","31320","27570"
"Leaver Dept.","2022","30-39","White","North East (England)","Tees Valley and Durham","55","[c]","28460","25010"
"Leaver Dept.","2022","30-39","White","North West (England)","Cheshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","North West (England)","Greater Manchester","165","[c]","33760","29360"
"Leaver Dept.","2022","30-39","White","North West (England)","Lancashire","40","[c]","32200","29990"
"Leaver Dept.","2022","30-39","White","North West (England)","Merseyside","165","[c]","28530","25480"
"Leaver Dept.","2022","30-39","White","Northern Ireland","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Scotland","Eastern Scotland","95","[c]","27580","27570"
"Leaver Dept.","2022","30-39","White","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Scotland","Southern Scotland","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Scotland","West Central Scotland","145","[c]","29410","27570"
"Leaver Dept.","2022","30-39","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","65","[c]","41390","38200"
"Leaver Dept.","2022","30-39","White","South East (England)","Hampshire and Isle of Wight","60","[c]","34920","36210"
"Leaver Dept.","2022","30-39","White","South East (England)","Kent","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","South East (England)","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","South West (England)","Devon","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","400","[c]","34400","33300"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","105","[c]","39560","33250"
"Leaver Dept.","2022","30-39","White","Wales","East Wales","140","[c]","34590","31990"
"Leaver Dept.","2022","30-39","White","Wales","West Wales and The Valleys","35","[c]","30840","27570"
"Leaver Dept.","2022","30-39","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","West Midlands (England)","Shropshire and Staffordshire","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","West Midlands (England)","West Midlands","110","[c]","33510","27570"
"Leaver Dept.","2022","30-39","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Yorkshire and The Humber","North Yorkshire","45","[c]","38920","37380"
"Leaver Dept.","2022","30-39","White","Yorkshire and The Humber","South Yorkshire","65","[c]","37040","34860"
"Leaver Dept.","2022","30-39","White","Yorkshire and The Humber","West Yorkshire","135","[c]","36190","32000"
"Leaver Dept.","2022","40-49","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","Inner London - East","60","[c]","51610","43990"
"Leaver Dept.","2022","40-49","Asian","London","Inner London - West","105","[c]","48380","45030"
"Leaver Dept.","2022","40-49","Asian","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","Outer London - South","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","Outer London - West and North West","95","[c]","47650","40570"
"Leaver Dept.","2022","40-49","Asian","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North West (England)","Greater Manchester","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","40580","37910"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","West Midlands (England)","West Midlands","75","[c]","32860","27570"
"Leaver Dept.","2022","40-49","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Yorkshire and The Humber","West Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East of England","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","Inner London - East","55","[c]","40120","40070"
"Leaver Dept.","2022","40-49","Black","London","Inner London - West","65","[c]","40830","37390"
"Leaver Dept.","2022","40-49","Black","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","Outer London - South","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North West (England)","Greater Manchester","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Midlands (England)","West Midlands","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
