"Status","Year","Age","Ethnicity","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Other ethnicity","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Sheffield","Outside London","15","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Tower Hamlets","London","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Westminster","London","185","180","37010","34550"
"In post","2022","20-29","Other ethnicity","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Barnet","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","85","85","29820","29550"
"In post","2022","20-29","Undeclared","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Birmingham","Outside London","50","45","28570","27570"
"In post","2022","20-29","Undeclared","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Bradford","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Bristol, City of","Outside London","35","35","27430","27570"
"In post","2022","20-29","Undeclared","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cambridgeshire CC","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Camden and City of London","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Cardiff and Vale of Glamorgan","Outside London","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Central Hampshire","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","City of Edinburgh","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Croydon","London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Darlington","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Dorset","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Kent","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Glasgow City","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Greater Manchester South West","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Hackney and Newham","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Lambeth","London","30","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Leeds","Outside London","40","40","30470","28080"
"In post","2022","20-29","Undeclared","Leicester","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Liverpool","Outside London","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Manchester","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Monmouthshire and Newport","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Nottingham","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Sefton","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Sheffield","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Southampton","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Swansea","Outside London","35","30","25800","21840"
"In post","2022","20-29","Undeclared","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Tower Hamlets","London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Tyneside","Outside London","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Wakefield","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Warrington","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Warwickshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","West Surrey","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Westminster","London","240","240","40100","37900"
"In post","2022","20-29","Undeclared","Wiltshire","Outside London","40","40","32250","29230"
"In post","2022","20-29","Undeclared","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Worcestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","York","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Aberdeen City and Aberdeenshire","Outside London","75","70","28140","27230"
"In post","2022","20-29","Unknown","Angus and Dundee City","Outside London","75","75","23760","21260"
"In post","2022","20-29","Unknown","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Barking & Dagenham and Havering","London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Barnet","London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Barnsley, Doncaster and Rotherham","Outside London","100","100","24700","23140"
"In post","2022","20-29","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","315","310","28190","27540"
"In post","2022","20-29","Unknown","Bedford","Outside London","45","45","26270","27570"
"In post","2022","20-29","Unknown","Belfast","Outside London","200","195","23980","21250"
"In post","2022","20-29","Unknown","Berkshire","Outside London","120","120","27580","26610"
"In post","2022","20-29","Unknown","Bexley and Greenwich","London","115","115","28860","29020"
"In post","2022","20-29","Unknown","Birmingham","Outside London","665","645","25550","23170"
"In post","2022","20-29","Unknown","Blackburn with Darwen","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Blackpool","Outside London","95","95","26130","27570"
"In post","2022","20-29","Unknown","Bournemouth, Christchurch and Poole","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Bradford","Outside London","170","165","22820","21250"
"In post","2022","20-29","Unknown","Breckland and South Norfolk","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Brent","London","40","40","30180","29610"
"In post","2022","20-29","Unknown","Bridgend and Neath Port Talbot","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Brighton and Hove","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Bristol, City of","Outside London","255","250","27800","26050"
"In post","2022","20-29","Unknown","Bromley","London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Buckinghamshire","Outside London","40","40","26850","27380"
"In post","2022","20-29","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Calderdale and Kirklees","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Cambridgeshire CC","Outside London","95","95","26480","26270"
"In post","2022","20-29","Unknown","Camden and City of London","London","90","90","28720","23720"
"In post","2022","20-29","Unknown","Cardiff and Vale of Glamorgan","Outside London","475","470","25450","24500"
"In post","2022","20-29","Unknown","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Central Hampshire","Outside London","125","125","28380","28000"
"In post","2022","20-29","Unknown","Central Valleys","Outside London","50","50","27660","27570"
"In post","2022","20-29","Unknown","Cheshire East","Outside London","50","45","23670","23140"
"In post","2022","20-29","Unknown","Cheshire West and Chester","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Chorley and West Lancashire","Outside London","70","70","24100","24260"
"In post","2022","20-29","Unknown","City of Edinburgh","Outside London","805","790","27960","26820"
"In post","2022","20-29","Unknown","Clackmannanshire and Fife","Outside London","75","75","26120","24600"
"In post","2022","20-29","Unknown","Conwy and Denbighshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Cornwall and Isles of Scilly","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Coventry","Outside London","65","65","28850","26000"
"In post","2022","20-29","Unknown","Croydon","London","505","500","32590","30130"
"In post","2022","20-29","Unknown","Darlington","Outside London","30","25","[c]","[c]"
"In post","2022","20-29","Unknown","Derby","Outside London","30","30","[c]","[c]"
"In post","2022","20-29","Unknown","Devon CC","Outside London","80","75","24830","23140"
"In post","2022","20-29","Unknown","Dorset","Outside London","50","45","23760","23140"
"In post","2022","20-29","Unknown","Dudley","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Dumfries and Galloway","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Durham","Outside London","230","225","23900","22600"
"In post","2022","20-29","Unknown","Ealing","London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","East Cumbria","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","135","135","25140","23540"
"In post","2022","20-29","Unknown","East Kent","Outside London","160","160","23390","21680"
"In post","2022","20-29","Unknown","East Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","East Merseyside","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","East Riding of Yorkshire","Outside London","65","65","23480","23140"
"In post","2022","20-29","Unknown","East Surrey","Outside London","40","40","29570","29360"
"In post","2022","20-29","Unknown","East Sussex CC","Outside London","40","35","24950","24850"
"In post","2022","20-29","Unknown","Enfield","London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Essex Haven Gateway","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Essex Thames Gateway","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Falkirk","Outside London","85","80","24960","22480"
"In post","2022","20-29","Unknown","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Flintshire and Wrexham","Outside London","60","55","23930","23140"
"In post","2022","20-29","Unknown","Glasgow City","Outside London","580","565","26490","24880"
"In post","2022","20-29","Unknown","Gloucestershire CC","Outside London","40","40","25430","24900"
"In post","2022","20-29","Unknown","Greater Manchester North East","Outside London","30","30","24580","24090"
"In post","2022","20-29","Unknown","Greater Manchester North West","Outside London","30","30","24060","23170"
"In post","2022","20-29","Unknown","Greater Manchester South East","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Greater Manchester South West","Outside London","535","530","27630","26590"
"In post","2022","20-29","Unknown","Gwent Valleys","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Gwynedd","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Hackney and Newham","London","245","245","36240","31180"
"In post","2022","20-29","Unknown","Haringey and Islington","London","100","95","30000","31060"
"In post","2022","20-29","Unknown","Harrow and Hillingdon","London","60","60","28950","28650"
"In post","2022","20-29","Unknown","Hartlepool and Stockton-on-Tees","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Heart of Essex","Outside London","65","65","25670","26140"
"In post","2022","20-29","Unknown","Herefordshire, County of","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Hertfordshire CC","Outside London","60","60","29240","29290"
"In post","2022","20-29","Unknown","Hounslow and Richmond upon Thames","London","155","155","29180","29020"
"In post","2022","20-29","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","40","40","25240","23120"
"In post","2022","20-29","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","35","35","30190","30520"
"In post","2022","20-29","Unknown","Kent Thames Gateway","Outside London","75","75","27530","28140"
"In post","2022","20-29","Unknown","Kingston upon Hull, City of","Outside London","50","45","24310","23140"
"In post","2022","20-29","Unknown","Lambeth","London","55","55","32080","32260"
"In post","2022","20-29","Unknown","Lancaster and Wyre","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Leeds","Outside London","950","940","27870","26590"
"In post","2022","20-29","Unknown","Leicester","Outside London","70","65","23860","22600"
"In post","2022","20-29","Unknown","Leicestershire CC and Rutland","Outside London","70","65","22450","21680"
"In post","2022","20-29","Unknown","Lewisham and Southwark","London","35","30","28510","28650"
"In post","2022","20-29","Unknown","Lincolnshire CC","Outside London","35","35","23560","23140"
"In post","2022","20-29","Unknown","Lisburn and Castlereagh","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Liverpool","Outside London","510","495","25100","24100"
"In post","2022","20-29","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Luton","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Manchester","Outside London","425","425","28010","26590"
"In post","2022","20-29","Unknown","Medway","Outside London","60","60","27070","28140"
