"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Bristol, City of","Outside London","15","15","36790","30170"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Lambeth","London","30","30","50430","41660"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Wiltshire","Outside London","20","20","40690","38230"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Digital, Data and Technology","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Barnet","London","15","15","40840","39700"
"In post","2022","UK Health Security Agency","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Lambeth","London","15","15","47830","41670"
"In post","2022","UK Health Security Agency","Finance","Leeds","Outside London","20","20","51330","55930"
"In post","2022","UK Health Security Agency","Finance","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Finance","Wiltshire","Outside London","40","40","31830","24250"
"In post","2022","UK Health Security Agency","Human Resources","Barnet","London","25","25","43020","44960"
"In post","2022","UK Health Security Agency","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Lambeth","London","90","90","38840","32330"
"In post","2022","UK Health Security Agency","Human Resources","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Leeds","Outside London","50","45","49740","49870"
"In post","2022","UK Health Security Agency","Human Resources","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Human Resources","Westminster","London","20","20","45560","40070"
"In post","2022","UK Health Security Agency","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Knowledge and Information Management","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Knowledge and Information Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Knowledge and Information Management","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Knowledge and Information Management","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Knowledge and Information Management","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Legal","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Legal","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Barnet","London","55","50","101330","100940"
"In post","2022","UK Health Security Agency","Medicine","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Birmingham","Outside London","20","15","100540","105710"
"In post","2022","UK Health Security Agency","Medicine","Bristol, City of","Outside London","15","15","97520","101100"
"In post","2022","UK Health Security Agency","Medicine","Cambridgeshire CC","Outside London","10","10","117690","123400"
"In post","2022","UK Health Security Agency","Medicine","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Harrow and Hillingdon","London","10","5","88580","82980"
"In post","2022","UK Health Security Agency","Medicine","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Lambeth","London","55","40","96000","91970"
"In post","2022","UK Health Security Agency","Medicine","Leeds","Outside London","20","20","77270","82990"
"In post","2022","UK Health Security Agency","Medicine","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Liverpool","Outside London","15","15","82530","80540"
"In post","2022","UK Health Security Agency","Medicine","Manchester","Outside London","15","15","93050","101100"
"In post","2022","UK Health Security Agency","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Mid Lancashire","Outside London","10","10","62940","49250"
"In post","2022","UK Health Security Agency","Medicine","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Oxfordshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Tyneside","Outside London","10","10","75290","71190"
"In post","2022","UK Health Security Agency","Medicine","West Essex","Outside London","20","15","72190","51750"
"In post","2022","UK Health Security Agency","Medicine","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Medicine","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Barnet","London","450","395","34670","30700"
"In post","2022","UK Health Security Agency","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Birmingham","Outside London","145","130","36340","25660"
"In post","2022","UK Health Security Agency","Operational Delivery","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Brent","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Brighton and Hove","Outside London","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Bristol, City of","Outside London","100","90","30290","23390"
"In post","2022","UK Health Security Agency","Operational Delivery","Bromley","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Cambridgeshire CC","Outside London","90","80","32750","25010"
"In post","2022","UK Health Security Agency","Operational Delivery","Camden and City of London","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Devon CC","Outside London","15","15","40750","29370"
"In post","2022","UK Health Security Agency","Operational Delivery","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Glasgow City","Outside London","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Gloucestershire CC","Outside London","20","20","42810","36330"
"In post","2022","UK Health Security Agency","Operational Delivery","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Hackney and Newham","London","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Harrow and Hillingdon","London","10","10","41640","32330"
"In post","2022","UK Health Security Agency","Operational Delivery","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Hertfordshire CC","Outside London","10","10","40520","40650"
"In post","2022","UK Health Security Agency","Operational Delivery","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Lambeth","London","445","425","45710","40070"
"In post","2022","UK Health Security Agency","Operational Delivery","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Leeds","Outside London","435","415","39360","36820"
"In post","2022","UK Health Security Agency","Operational Delivery","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Lewisham and Southwark","London","20","20","37730","32330"
"In post","2022","UK Health Security Agency","Operational Delivery","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Liverpool","Outside London","30","30","28950","23390"
"In post","2022","UK Health Security Agency","Operational Delivery","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Manchester","Outside London","140","135","26350","22100"
"In post","2022","UK Health Security Agency","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Mid Kent","Outside London","15","15","42310","42020"
"In post","2022","UK Health Security Agency","Operational Delivery","Mid Lancashire","Outside London","15","15","25830","23390"
"In post","2022","UK Health Security Agency","Operational Delivery","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","North Yorkshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Nottingham","Outside London","65","65","33770","28590"
"In post","2022","UK Health Security Agency","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Oxfordshire CC","Outside London","95","75","36210","25800"
"In post","2022","UK Health Security Agency","Operational Delivery","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","South Hampshire","Outside London","10","10","36920","37330"
"In post","2022","UK Health Security Agency","Operational Delivery","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Staffordshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Suffolk CC","Outside London","10","10","29220","26540"
"In post","2022","UK Health Security Agency","Operational Delivery","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Tyneside","Outside London","30","30","33880","23540"
"In post","2022","UK Health Security Agency","Operational Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Wandsworth","London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","West Essex","Outside London","20","20","32540","25010"
"In post","2022","UK Health Security Agency","Operational Delivery","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Operational Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
