"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Operational Delivery","Warrington","40","[c]","40820","34140"
"Leaver CS","2022","50-59","Operational Delivery","Warwickshire CC","20","[c]","25330","27570"
"Leaver CS","2022","50-59","Operational Delivery","West Cumbria","15","[c]","26080","26120"
"Leaver CS","2022","50-59","Operational Delivery","West Essex","15","[c]","30900","29290"
"Leaver CS","2022","50-59","Operational Delivery","West Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","West Lothian","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","West Northamptonshire","20","[c]","25430","27570"
"Leaver CS","2022","50-59","Operational Delivery","West Surrey","35","[c]","31590","29290"
"Leaver CS","2022","50-59","Operational Delivery","West Sussex (North East)","25","[c]","28950","27570"
"Leaver CS","2022","50-59","Operational Delivery","West Sussex (South West)","15","[c]","25750","27570"
"Leaver CS","2022","50-59","Operational Delivery","Westminster","120","[c]","51080","43520"
"Leaver CS","2022","50-59","Operational Delivery","Wiltshire","25","[c]","32290","26850"
"Leaver CS","2022","50-59","Operational Delivery","Wirral","20","[c]","25930","21490"
"Leaver CS","2022","50-59","Operational Delivery","Wolverhampton","10","[c]","25970","27570"
"Leaver CS","2022","50-59","Operational Delivery","Worcestershire CC","30","[c]","24360","21300"
"Leaver CS","2022","50-59","Operational Delivery","York","15","[c]","28030","27040"
"Leaver CS","2022","50-59","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","39140","33300"
"Leaver CS","2022","50-59","Other","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Glasgow City","10","[c]","32310","26900"
"Leaver CS","2022","50-59","Other","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Overseas","15","[c]","46170","46600"
"Leaver CS","2022","50-59","Other","Oxfordshire CC","60","[c]","22370","20970"
"Leaver CS","2022","50-59","Other","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Portsmouth","10","[c]","26910","20490"
"Leaver CS","2022","50-59","Other","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Shropshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Somerset CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","South Hampshire","10","[c]","29620","26460"
"Leaver CS","2022","50-59","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Suffolk CC","15","[c]","24860","21830"
"Leaver CS","2022","50-59","Other","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Tower Hamlets","25","[c]","60280","61000"
"Leaver CS","2022","50-59","Other","Unknown","40","[c]","35720","33420"
"Leaver CS","2022","50-59","Other","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Westminster","25","[c]","46920","32490"
"Leaver CS","2022","50-59","Other","Wiltshire","20","[c]","36380","30370"
"Leaver CS","2022","50-59","Other","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Westminster","115","[c]","59880","57290"
"Leaver CS","2022","50-59","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","41840","40310"
"Leaver CS","2022","50-59","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Blackpool","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Central Hampshire","10","[c]","48760","48780"
"Leaver CS","2022","50-59","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Westminster","20","[c]","67560","58030"
"Leaver CS","2022","50-59","Project Delivery","Wiltshire","15","[c]","43200","40580"
"Leaver CS","2022","50-59","Property","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","35","[c]","45080","42310"
"Leaver CS","2022","50-59","Science and Engineering","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East Surrey","10","[c]","58510","45840"
"Leaver CS","2022","50-59","Science and Engineering","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Lambeth","30","[c]","41030","40060"
"Leaver CS","2022","50-59","Science and Engineering","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Tower Hamlets","5","[c]","[c]","[c]"
