"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","AA","5","5","[c]","[c]"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","AO","260","255","21510","21680"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","EO","390","385","25930","25000"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","G6","5","5","[c]","[c]"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","G7","45","45","50990","49860"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","HEO","205","205","31030","30820"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","SEO","115","115","37850","36500"
"In post","2022","20-29","Yorkshire and The Humber","Sheffield","Unknown","40","40","24350","23170"
"In post","2022","20-29","Yorkshire and The Humber","Wakefield","AA","35","35","20720","20890"
"In post","2022","20-29","Yorkshire and The Humber","Wakefield","AO","120","120","24380","24260"
"In post","2022","20-29","Yorkshire and The Humber","Wakefield","EO","60","60","28360","27570"
"In post","2022","20-29","Yorkshire and The Humber","Wakefield","HEO","20","20","31440","30450"
"In post","2022","20-29","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Yorkshire and The Humber","Wakefield","Unknown","30","30","24920","24090"
"In post","2022","20-29","Yorkshire and The Humber","York","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Yorkshire and The Humber","York","AO","115","115","21690","21300"
"In post","2022","20-29","Yorkshire and The Humber","York","EO","155","155","25840","26370"
"In post","2022","20-29","Yorkshire and The Humber","York","G7","10","10","49550","49170"
"In post","2022","20-29","Yorkshire and The Humber","York","HEO","95","95","30640","30220"
"In post","2022","20-29","Yorkshire and The Humber","York","SEO","45","45","37260","37300"
"In post","2022","20-29","Yorkshire and The Humber","York","Unknown","30","30","22770","23170"
"In post","2022","30-39","East Midlands (England)","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Derby","AO","95","80","23440","21260"
"In post","2022","30-39","East Midlands (England)","Derby","EO","55","50","27540","27570"
"In post","2022","30-39","East Midlands (England)","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Derby","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Derby","HEO","5","5","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Derby","Unknown","65","55","29070","26310"
"In post","2022","30-39","East Midlands (England)","East Derbyshire","AO","5","5","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","East Derbyshire","EO","25","20","27570","27570"
"In post","2022","30-39","East Midlands (England)","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","East Derbyshire","Unknown","20","20","26440","24800"
"In post","2022","30-39","East Midlands (England)","Leicester","AA","5","5","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Leicester","AO","210","180","22030","21260"
"In post","2022","30-39","East Midlands (England)","Leicester","EO","165","155","27350","27570"
"In post","2022","30-39","East Midlands (England)","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Leicester","G7","20","15","50870","49380"
"In post","2022","30-39","East Midlands (England)","Leicester","HEO","45","40","32920","33370"
"In post","2022","30-39","East Midlands (England)","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Leicester","SEO","20","20","39390","39360"
"In post","2022","30-39","East Midlands (England)","Leicester","Unknown","50","45","28800","28090"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","AA","25","20","19740","19120"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","AO","155","145","24810","24580"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","EO","125","120","27980","27570"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","G7","10","10","52590","51760"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","HEO","75","70","33600","31420"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","SEO","35","35","43020","42460"
"In post","2022","30-39","East Midlands (England)","Leicestershire CC and Rutland","Unknown","15","15","32160","32100"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","AA","30","30","20430","20890"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","AO","195","185","24060","23960"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","EO","115","110","27630","27570"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","G7","10","10","50610","49000"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","HEO","65","60","33300","33050"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","SEO","30","30","41270","40020"
"In post","2022","30-39","East Midlands (England)","Lincolnshire CC","Unknown","45","45","29420","28200"
"In post","2022","30-39","East Midlands (England)","North Northamptonshire","AO","55","45","21370","21260"
"In post","2022","30-39","East Midlands (England)","North Northamptonshire","EO","40","35","27890","27570"
"In post","2022","30-39","East Midlands (England)","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","North Northamptonshire","Unknown","10","10","26430","24800"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","AA","20","20","20990","20890"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","AO","75","75","25790","27120"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","EO","65","60","28550","27570"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","HEO","30","30","34690","37000"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","SEO","15","15","46560","47300"
"In post","2022","30-39","East Midlands (England)","North Nottinghamshire","Unknown","35","30","29870","31420"
"In post","2022","30-39","East Midlands (England)","Nottingham","AA","10","10","20020","20890"
"In post","2022","30-39","East Midlands (England)","Nottingham","AO","400","370","22330","21250"
"In post","2022","30-39","East Midlands (England)","Nottingham","EO","525","500","26610","26820"
"In post","2022","30-39","East Midlands (England)","Nottingham","G6","30","30","64540","66610"
"In post","2022","30-39","East Midlands (England)","Nottingham","G7","185","180","53210","54160"
"In post","2022","30-39","East Midlands (England)","Nottingham","HEO","515","500","32670","33340"
"In post","2022","30-39","East Midlands (England)","Nottingham","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","Nottingham","SEO","200","195","39960","40180"
"In post","2022","30-39","East Midlands (England)","Nottingham","Unknown","60","55","27110","25140"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","AO","55","50","25160","25700"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","EO","60","55","27600","27570"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","HEO","45","40","32050","31710"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","SEO","30","30","41120","39390"
"In post","2022","30-39","East Midlands (England)","South and West Derbyshire","Unknown","15","10","30660","32100"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","AA","10","10","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","AO","65","65","24610","23140"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","EO","40","40","28620","27570"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","HEO","35","35","32800","31780"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","SEO","45","40","42370","41480"
"In post","2022","30-39","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","AO","85","75","23590","23140"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","EO","55","55","27330","27570"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","HEO","20","20","33750","32410"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","SEO","10","10","42160","37450"
"In post","2022","30-39","East Midlands (England)","West Northamptonshire","Unknown","40","35","30080","30550"
"In post","2022","30-39","East of England","Bedford","AA","10","10","[c]","[c]"
"In post","2022","30-39","East of England","Bedford","AO","65","60","27780","28140"
"In post","2022","30-39","East of England","Bedford","EO","45","45","27840","27570"
"In post","2022","30-39","East of England","Bedford","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Bedford","HEO","20","20","32730","31990"
"In post","2022","30-39","East of England","Bedford","SEO","10","10","43110","40590"
"In post","2022","30-39","East of England","Bedford","Unknown","20","20","27700","25560"
"In post","2022","30-39","East of England","Breckland and South Norfolk","AA","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Breckland and South Norfolk","AO","65","60","25550","24730"
"In post","2022","30-39","East of England","Breckland and South Norfolk","EO","25","25","29970","27570"
"In post","2022","30-39","East of England","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Breckland and South Norfolk","HEO","20","15","33810","32950"
"In post","2022","30-39","East of England","Breckland and South Norfolk","SEO","10","10","[c]","[c]"
"In post","2022","30-39","East of England","Cambridgeshire CC","AA","30","25","20930","20890"
"In post","2022","30-39","East of England","Cambridgeshire CC","AO","230","220","27620","28700"
"In post","2022","30-39","East of England","Cambridgeshire CC","EO","140","135","28040","26670"
"In post","2022","30-39","East of England","Cambridgeshire CC","G6","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Cambridgeshire CC","G7","40","40","53030","52020"
"In post","2022","30-39","East of England","Cambridgeshire CC","HEO","155","155","33100","33300"
"In post","2022","30-39","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Cambridgeshire CC","SEO","95","90","41090","40060"
"In post","2022","30-39","East of England","Cambridgeshire CC","Unknown","45","40","28700","30210"
"In post","2022","30-39","East of England","Central Bedfordshire","AA","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Central Bedfordshire","AO","15","15","22060","21170"
"In post","2022","30-39","East of England","Central Bedfordshire","EO","10","10","[c]","[c]"
"In post","2022","30-39","East of England","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Central Bedfordshire","HEO","20","20","35250","36300"
"In post","2022","30-39","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Essex Haven Gateway","AA","10","10","[c]","[c]"
"In post","2022","30-39","East of England","Essex Haven Gateway","AO","25","25","25740","24250"
"In post","2022","30-39","East of England","Essex Haven Gateway","EO","70","70","27970","27370"
"In post","2022","30-39","East of England","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Essex Haven Gateway","HEO","20","20","33280","33090"
"In post","2022","30-39","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Essex Haven Gateway","SEO","15","15","42200","41040"
"In post","2022","30-39","East of England","Essex Haven Gateway","Unknown","20","20","31850","32050"
"In post","2022","30-39","East of England","Essex Thames Gateway","AO","70","65","24200","24250"
"In post","2022","30-39","East of England","Essex Thames Gateway","EO","45","45","29150","29290"
"In post","2022","30-39","East of England","Essex Thames Gateway","HEO","10","10","33520","35120"
"In post","2022","30-39","East of England","Essex Thames Gateway","SEO","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Essex Thames Gateway","Unknown","15","15","26830","24800"
"In post","2022","30-39","East of England","Heart of Essex","AA","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Heart of Essex","AO","70","70","27880","28700"
"In post","2022","30-39","East of England","Heart of Essex","EO","70","70","29320","29290"
"In post","2022","30-39","East of England","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Heart of Essex","G7","25","25","53390","53050"
"In post","2022","30-39","East of England","Heart of Essex","HEO","30","30","34810","33970"
"In post","2022","30-39","East of England","Heart of Essex","SEO","20","15","41620","41240"
"In post","2022","30-39","East of England","Heart of Essex","Unknown","40","40","28860","30210"
"In post","2022","30-39","East of England","Hertfordshire CC","AA","15","15","23030","22900"
"In post","2022","30-39","East of England","Hertfordshire CC","AO","100","95","28690","29430"
"In post","2022","30-39","East of England","Hertfordshire CC","EO","175","165","29830","29290"
"In post","2022","30-39","East of England","Hertfordshire CC","G6","10","10","66550","66800"
"In post","2022","30-39","East of England","Hertfordshire CC","G7","60","60","56360","55430"
"In post","2022","30-39","East of England","Hertfordshire CC","HEO","85","85","34410","34280"
"In post","2022","30-39","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Hertfordshire CC","SEO","90","85","43030","42090"
"In post","2022","30-39","East of England","Hertfordshire CC","Unknown","50","45","29850","28200"
"In post","2022","30-39","East of England","Luton","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Luton","AO","15","10","21010","20970"
"In post","2022","30-39","East of England","Luton","EO","45","40","26780","27570"
"In post","2022","30-39","East of England","Luton","HEO","10","10","[c]","[c]"
"In post","2022","30-39","East of England","Luton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Luton","Unknown","25","20","27660","24800"
"In post","2022","30-39","East of England","North and West Norfolk","AA","20","15","19960","19810"
"In post","2022","30-39","East of England","North and West Norfolk","AO","75","70","25990","24970"
"In post","2022","30-39","East of England","North and West Norfolk","EO","20","20","28710","27570"
"In post","2022","30-39","East of England","North and West Norfolk","HEO","20","20","32010","31180"
"In post","2022","30-39","East of England","North and West Norfolk","SEO","5","5","[c]","[c]"
"In post","2022","30-39","East of England","North and West Norfolk","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","East of England","Norwich and East Norfolk","AA","15","15","20960","20890"
"In post","2022","30-39","East of England","Norwich and East Norfolk","AO","115","100","23250","23140"
"In post","2022","30-39","East of England","Norwich and East Norfolk","EO","85","75","27360","27570"
"In post","2022","30-39","East of England","Norwich and East Norfolk","G6","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Norwich and East Norfolk","G7","30","25","51450","51100"
"In post","2022","30-39","East of England","Norwich and East Norfolk","HEO","40","35","31660","30940"
"In post","2022","30-39","East of England","Norwich and East Norfolk","SEO","30","30","39660","38980"
"In post","2022","30-39","East of England","Norwich and East Norfolk","Unknown","65","60","24780","23170"
"In post","2022","30-39","East of England","Peterborough","AA","10","10","18790","18630"
"In post","2022","30-39","East of England","Peterborough","AO","100","85","21910","21680"
"In post","2022","30-39","East of England","Peterborough","EO","60","55","26420","26650"
"In post","2022","30-39","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Peterborough","G7","15","15","52360","50130"
"In post","2022","30-39","East of England","Peterborough","HEO","35","35","31490","30830"
"In post","2022","30-39","East of England","Peterborough","SEO","20","20","40140","37970"
"In post","2022","30-39","East of England","Peterborough","Unknown","30","25","28080","25480"
"In post","2022","30-39","East of England","Southend-on-Sea","AO","20","20","23010","23790"
"In post","2022","30-39","East of England","Southend-on-Sea","EO","35","35","27920","29290"
"In post","2022","30-39","East of England","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Southend-on-Sea","G7","5","5","[c]","[c]"
"In post","2022","30-39","East of England","Southend-on-Sea","HEO","30","30","32870","33370"
"In post","2022","30-39","East of England","Southend-on-Sea","SEO","20","20","40440","40520"
"In post","2022","30-39","East of England","Southend-on-Sea","Unknown","20","20","28180","24800"
"In post","2022","30-39","East of England","Suffolk CC","AA","30","30","20290","20350"
"In post","2022","30-39","East of England","Suffolk CC","AO","220","200","25290","21960"
"In post","2022","30-39","East of England","Suffolk CC","EO","195","180","27440","27370"
"In post","2022","30-39","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Suffolk CC","G7","20","20","52250","49570"
"In post","2022","30-39","East of England","Suffolk CC","HEO","125","120","31550","30980"
"In post","2022","30-39","East of England","Suffolk CC","SEO","85","80","39570","37350"
"In post","2022","30-39","East of England","Suffolk CC","Unknown","40","35","27960","25000"
"In post","2022","30-39","East of England","Thurrock","AO","10","10","21940","21680"
"In post","2022","30-39","East of England","Thurrock","EO","50","50","26510","25310"
"In post","2022","30-39","East of England","Thurrock","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","Thurrock","HEO","5","5","[c]","[c]"
"In post","2022","30-39","East of England","West Essex","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","West Essex","AO","10","5","[c]","[c]"
"In post","2022","30-39","East of England","West Essex","EO","50","50","26950","26700"
"In post","2022","30-39","East of England","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","East of England","West Essex","HEO","25","25","31190","30820"
"In post","2022","30-39","East of England","West Essex","SEO","10","10","40520","38200"
"In post","2022","30-39","East of England","West Essex","Unknown","10","5","[c]","[c]"
"In post","2022","30-39","London","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Barking & Dagenham and Havering","AO","10","10","24960","24250"
"In post","2022","30-39","London","Barking & Dagenham and Havering","EO","70","65","30910","31060"
"In post","2022","30-39","London","Barking & Dagenham and Havering","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Barking & Dagenham and Havering","HEO","10","5","[c]","[c]"
"In post","2022","30-39","London","Barking & Dagenham and Havering","SEO","5","5","[c]","[c]"
"In post","2022","30-39","London","Barking & Dagenham and Havering","Unknown","25","20","33450","34100"
"In post","2022","30-39","London","Barnet","AA","5","5","[c]","[c]"
"In post","2022","30-39","London","Barnet","AO","40","35","24470","23780"
"In post","2022","30-39","London","Barnet","EO","80","80","29310","30410"
"In post","2022","30-39","London","Barnet","G6","10","10","63600","65310"
"In post","2022","30-39","London","Barnet","G7","50","45","55450","52610"
"In post","2022","30-39","London","Barnet","HEO","70","65","34020","33330"
"In post","2022","30-39","London","Barnet","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","London","Barnet","SEO","90","90","41230","40070"
"In post","2022","30-39","London","Barnet","Unknown","20","20","32370","28690"
"In post","2022","30-39","London","Bexley and Greenwich","AA","40","40","24050","24080"
"In post","2022","30-39","London","Bexley and Greenwich","AO","170","165","31330","31890"
"In post","2022","30-39","London","Bexley and Greenwich","EO","95","90","33170","31060"
"In post","2022","30-39","London","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Bexley and Greenwich","HEO","35","35","38420","39600"
"In post","2022","30-39","London","Bexley and Greenwich","SEO","15","15","50320","50990"
"In post","2022","30-39","London","Bexley and Greenwich","Unknown","20","20","33940","34100"
"In post","2022","30-39","London","Brent","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Brent","AO","10","10","[c]","[c]"
"In post","2022","30-39","London","Brent","EO","55","55","30850","31060"
"In post","2022","30-39","London","Brent","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Brent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Brent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Brent","Unknown","15","15","31140","30200"
"In post","2022","30-39","London","Bromley","AO","15","10","23890","23720"
"In post","2022","30-39","London","Bromley","EO","30","25","31040","31060"
"In post","2022","30-39","London","Bromley","G7","5","5","[c]","[c]"
"In post","2022","30-39","London","Bromley","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Bromley","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Bromley","Unknown","20","15","28370","27700"
"In post","2022","30-39","London","Camden and City of London","AA","15","10","21710","21650"
"In post","2022","30-39","London","Camden and City of London","AO","100","90","24510","23720"
"In post","2022","30-39","London","Camden and City of London","EO","95","95","29160","28750"
"In post","2022","30-39","London","Camden and City of London","G6","50","45","79120","74460"
"In post","2022","30-39","London","Camden and City of London","G7","80","80","57200","56340"
"In post","2022","30-39","London","Camden and City of London","HEO","65","60","36720","35200"
"In post","2022","30-39","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Camden and City of London","SEO","55","55","45050","42470"
"In post","2022","30-39","London","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","London","Croydon","AA","15","10","22250","22460"
"In post","2022","30-39","London","Croydon","AO","205","185","25240","25630"
"In post","2022","30-39","London","Croydon","EO","490","470","29780","29250"
"In post","2022","30-39","London","Croydon","G6","105","100","71340","68940"
"In post","2022","30-39","London","Croydon","G7","300","295","59780","58600"
"In post","2022","30-39","London","Croydon","HEO","495","480","36200","35490"
"In post","2022","30-39","London","Croydon","SCS level","15","15","78310","75960"
"In post","2022","30-39","London","Croydon","SEO","360","355","43290","42170"
"In post","2022","30-39","London","Croydon","Unknown","30","25","33410","32090"
"In post","2022","30-39","London","Ealing","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Ealing","EO","55","55","31000","31060"
"In post","2022","30-39","London","Ealing","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Ealing","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Ealing","Unknown","15","15","35850","34100"
"In post","2022","30-39","London","Enfield","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Enfield","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Enfield","EO","35","35","30980","31060"
"In post","2022","30-39","London","Enfield","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Enfield","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Enfield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Enfield","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","London","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Hackney and Newham","AO","50","45","24520","25110"
"In post","2022","30-39","London","Hackney and Newham","EO","360","340","30880","31020"
"In post","2022","30-39","London","Hackney and Newham","G6","75","75","73250","74850"
"In post","2022","30-39","London","Hackney and Newham","G7","210","205","61290","62120"
"In post","2022","30-39","London","Hackney and Newham","HEO","290","285","37470","37930"
"In post","2022","30-39","London","Hackney and Newham","SCS level","10","10","78910","79170"
"In post","2022","30-39","London","Hackney and Newham","SEO","140","140","43530","43810"
"In post","2022","30-39","London","Hackney and Newham","Unknown","35","35","31550","32150"
"In post","2022","30-39","London","Haringey and Islington","AA","15","15","24550","25740"
"In post","2022","30-39","London","Haringey and Islington","AO","120","115","30310","32040"
"In post","2022","30-39","London","Haringey and Islington","EO","100","95","31310","31060"
"In post","2022","30-39","London","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Haringey and Islington","HEO","30","30","35880","34260"
"In post","2022","30-39","London","Haringey and Islington","SEO","15","15","49020","45570"
"In post","2022","30-39","London","Haringey and Islington","Unknown","50","50","33170","34100"
"In post","2022","30-39","London","Harrow and Hillingdon","AA","5","5","[c]","[c]"
"In post","2022","30-39","London","Harrow and Hillingdon","AO","65","60","25500","25630"
"In post","2022","30-39","London","Harrow and Hillingdon","EO","355","340","28980","28990"
"In post","2022","30-39","London","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Harrow and Hillingdon","G7","5","5","[c]","[c]"
"In post","2022","30-39","London","Harrow and Hillingdon","HEO","90","85","34730","35070"
"In post","2022","30-39","London","Harrow and Hillingdon","SEO","25","25","42000","41950"
"In post","2022","30-39","London","Harrow and Hillingdon","Unknown","10","10","31630","30200"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","AA","35","30","23620","24950"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","AO","155","150","30370","32460"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","EO","225","215","30560","29250"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","G7","20","20","50110","49490"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","HEO","130","130","33670","35050"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","SEO","75","75","40740","40050"
"In post","2022","30-39","London","Hounslow and Richmond upon Thames","Unknown","15","15","31710","28690"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","AA","10","10","25840","25740"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","AO","100","95","32630","33550"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","EO","60","60","31920","31060"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","HEO","15","15","38160","36650"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","5","5","[c]","[c]"
"In post","2022","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","15","34870","34430"
"In post","2022","30-39","London","Lambeth","AA","10","10","25360","25740"
"In post","2022","30-39","London","Lambeth","AO","75","75","30780","31850"
"In post","2022","30-39","London","Lambeth","EO","255","245","33960","32260"
"In post","2022","30-39","London","Lambeth","G6","40","35","72530","68760"
"In post","2022","30-39","London","Lambeth","G7","100","100","56130","54970"
"In post","2022","30-39","London","Lambeth","HEO","185","180","39910","40170"
"In post","2022","30-39","London","Lambeth","SCS level","10","10","84720","85690"
"In post","2022","30-39","London","Lambeth","SEO","155","150","44950","45440"
"In post","2022","30-39","London","Lambeth","Unknown","25","25","36130","34700"
"In post","2022","30-39","London","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Lewisham and Southwark","AO","20","20","25470","25110"
"In post","2022","30-39","London","Lewisham and Southwark","EO","135","130","30040","31060"
"In post","2022","30-39","London","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
