"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Grants Management","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
