"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bournemouth, Christchurch and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Brent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bristol, City of","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bristol, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Buckinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Calderdale and Kirklees","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Calderdale and Kirklees","AA/AO","AO","40","[c]","21830","22040"
"Leaver CS","2022","Property","Calderdale and Kirklees","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cardiff and Vale of Glamorgan","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cardiff and Vale of Glamorgan","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Causeway Coast and Glens","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Bedfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Bedfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Bedfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Durham","AA/AO","AA","15","[c]","20760","20830"
"Leaver CS","2022","Property","Durham","AA/AO","AO","25","[c]","21720","22010"
"Leaver CS","2022","Property","Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ealing","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex Haven Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Falkirk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Falkirk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Flintshire and Wrexham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Glasgow City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Greater Manchester South West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Harrow and Hillingdon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, County of","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hertfordshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hounslow and Richmond upon Thames","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hounslow and Richmond upon Thames","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lambeth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancaster and Wyre","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancaster and Wyre","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leicestershire CC and Rutland","AA/AO","AA","15","[c]","19020","19010"
"Leaver CS","2022","Property","Leicestershire CC and Rutland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merton, Kingston upon Thames and Sutton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid and East Antrim","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and West Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","AA/AO","AO","15","[c]","21770","22010"
"Leaver CS","2022","Property","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Borders","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Somerset CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sunderland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Swansea","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Warrington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Essex","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Aberdeen City and Aberdeenshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Aberdeen City and Aberdeenshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Antrim and Newtownabbey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Antrim and Newtownabbey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ards and North Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Belfast","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","AA/AO","AO","65","[c]","31220","28210"
"Leaver CS","2022","Security","Berkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Birmingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Breckland and South Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
