"Status","Year","Region_ITL1","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wales","East Wales","Monmouthshire and Newport","Female","3395","3100","32820","30210"
"In post","2022","Wales","East Wales","Monmouthshire and Newport","Male","2670","2590","37930","34450"
"In post","2022","Wales","East Wales","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2022","Wales","East Wales","Powys","Female","325","300","31250","27570"
"In post","2022","Wales","East Wales","Powys","Male","275","260","29760","26670"
"In post","2022","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","530","460","26850","27570"
"In post","2022","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","245","230","30210","27570"
"In post","2022","Wales","West Wales and The Valleys","Central Valleys","Female","1685","1530","31080","27570"
"In post","2022","Wales","West Wales and The Valleys","Central Valleys","Male","1000","970","33450","27570"
"In post","2022","Wales","West Wales and The Valleys","Conwy and Denbighshire","Female","475","440","34590","29430"
"In post","2022","Wales","West Wales and The Valleys","Conwy and Denbighshire","Male","255","245","37020","31050"
"In post","2022","Wales","West Wales and The Valleys","Gwent Valleys","Female","710","635","28760","27570"
"In post","2022","Wales","West Wales and The Valleys","Gwent Valleys","Male","300","290","32110","27570"
"In post","2022","Wales","West Wales and The Valleys","Gwynedd","Female","470","420","25620","22080"
"In post","2022","Wales","West Wales and The Valleys","Gwynedd","Male","310","300","27090","24630"
"In post","2022","Wales","West Wales and The Valleys","Isle of Anglesey","Female","130","120","27790","27370"
"In post","2022","Wales","West Wales and The Valleys","Isle of Anglesey","Male","135","130","29880","27570"
"In post","2022","Wales","West Wales and The Valleys","South West Wales","Female","970","875","30770","27570"
"In post","2022","Wales","West Wales and The Valleys","South West Wales","Male","630","605","32020","27570"
"In post","2022","Wales","West Wales and The Valleys","Swansea","Female","5455","4665","26170","21840"
"In post","2022","Wales","West Wales and The Valleys","Swansea","Male","3740","3585","30170","26210"
"In post","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","250","235","28390","26670"
"In post","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","220","215","30010","26840"
"In post","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","790","700","27900","26670"
"In post","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","560","535","28810","26750"
"In post","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","1295","1185","28840","25830"
"In post","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","1080","1045","30540","27570"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Shropshire","Female","540","495","29190","26680"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Shropshire","Male","710","685","30850","29670"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","Female","2335","2155","30160","27570"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","Male","2005","1935","31790","28000"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","Female","885","780","26560","23170"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","Male","425","400","27540","25120"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","Female","1175","1055","32920","27570"
"In post","2022","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","Male","840","805","37370","33370"
"In post","2022","West Midlands (England)","West Midlands","Birmingham","Female","7395","6735","30740","27570"
"In post","2022","West Midlands (England)","West Midlands","Birmingham","Male","5640","5475","32930","27570"
"In post","2022","West Midlands (England)","West Midlands","Coventry","Female","1565","1455","35870","32000"
"In post","2022","West Midlands (England)","West Midlands","Coventry","Male","990","970","38780","36500"
"In post","2022","West Midlands (England)","West Midlands","Dudley","Female","775","645","25340","25410"
"In post","2022","West Midlands (England)","West Midlands","Dudley","Male","330","310","26620","27570"
"In post","2022","West Midlands (England)","West Midlands","Sandwell","Female","325","285","27040","27570"
"In post","2022","West Midlands (England)","West Midlands","Sandwell","Male","170","170","29360","27570"
"In post","2022","West Midlands (England)","West Midlands","Solihull","Female","605","545","28670","26160"
"In post","2022","West Midlands (England)","West Midlands","Solihull","Male","445","430","29460","27370"
"In post","2022","West Midlands (England)","West Midlands","Walsall","Female","465","385","25940","26120"
"In post","2022","West Midlands (England)","West Midlands","Walsall","Male","200","190","25680","26950"
"In post","2022","West Midlands (England)","West Midlands","Wolverhampton","Female","770","670","27060","26470"
"In post","2022","West Midlands (England)","West Midlands","Wolverhampton","Male","385","365","29220","27570"
"In post","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","780","715","27710","26350"
"In post","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","1205","1155","30330","27120"
"In post","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","1175","1015","28040","27130"
"In post","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","940","890","28880","27130"
"In post","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","585","505","26550","27370"
"In post","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","265","260","27380","26780"
"In post","2022","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","Female","925","855","31080","27570"
"In post","2022","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","Male","1065","1035","31230","27640"
"In post","2022","Yorkshire and The Humber","North Yorkshire","York","Female","1480","1365","33410","30130"
"In post","2022","Yorkshire and The Humber","North Yorkshire","York","Male","1185","1155","35110","32000"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","1930","1670","26760","26610"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","1195","1135","29430","27570"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Sheffield","Female","4110","3665","33140","29360"
"In post","2022","Yorkshire and The Humber","South Yorkshire","Sheffield","Male","3245","3145","35260","30830"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Bradford","Female","1685","1420","26010","23170"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Bradford","Male","1080","1020","26110","22080"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","Female","695","600","28300","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","Male","370","360","28430","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Leeds","Female","7245","6680","34080","30320"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Leeds","Male","6265","6095","35260","31650"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Wakefield","Female","975","885","30060","27570"
"In post","2022","Yorkshire and The Humber","West Yorkshire","Wakefield","Male","830","780","31900","31650"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","Female","75","[c]","25850","21260"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","Male","50","[c]","25660","21260"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","55","[c]","27950","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","Female","285","[c]","26830","23720"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","Male","275","[c]","30910","26520"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","80","[c]","32220","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","60","[c]","28650","25660"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","Female","240","[c]","24810","21260"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","Male","140","[c]","26150","21260"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","155","[c]","31630","24920"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","135","[c]","36760","27570"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","45","[c]","25160","21260"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","110","[c]","25200","21260"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","75","[c]","26540","26130"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Lincolnshire CC","Female","135","[c]","26670","26670"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Lincolnshire CC","Male","155","[c]","30370","27570"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Bedford","Female","80","[c]","29510","27570"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Bedford","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","160","[c]","33060","29290"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","155","[c]","35470","31880"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Luton","Female","50","[c]","23900","22860"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Luton","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Breckland and South Norfolk","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Breckland and South Norfolk","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Cambridgeshire CC","Female","250","[c]","36630","30190"
"Leaver CS","2022","East of England","East Anglia","Cambridgeshire CC","Male","205","[c]","38840","32160"
"Leaver CS","2022","East of England","East Anglia","North and West Norfolk","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","North and West Norfolk","Male","60","[c]","29150","26700"
"Leaver CS","2022","East of England","East Anglia","Norwich and East Norfolk","Female","105","[c]","26320","27570"
"Leaver CS","2022","East of England","East Anglia","Norwich and East Norfolk","Male","115","[c]","30590","27570"
"Leaver CS","2022","East of England","East Anglia","Peterborough","Female","80","[c]","26950","23620"
"Leaver CS","2022","East of England","East Anglia","Peterborough","Male","45","[c]","30770","27570"
"Leaver CS","2022","East of England","East Anglia","Suffolk CC","Female","215","[c]","25830","21510"
"Leaver CS","2022","East of England","East Anglia","Suffolk CC","Male","245","[c]","29160","26850"
"Leaver CS","2022","East of England","Essex","Essex Haven Gateway","Female","70","[c]","27920","29290"
"Leaver CS","2022","East of England","Essex","Essex Haven Gateway","Male","60","[c]","34470","29290"
"Leaver CS","2022","East of England","Essex","Essex Thames Gateway","Female","70","[c]","26820","27200"
"Leaver CS","2022","East of England","Essex","Essex Thames Gateway","Male","35","[c]","28320","26130"
"Leaver CS","2022","East of England","Essex","Heart of Essex","Female","115","[c]","35360","29290"
"Leaver CS","2022","East of England","Essex","Heart of Essex","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Southend-on-Sea","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Southend-on-Sea","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Thurrock","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Thurrock","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","West Essex","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","West Essex","Male","35","[c]","27070","28770"
"Leaver CS","2022","London","Inner London - East","Hackney and Newham","Female","215","[c]","32880","31060"
"Leaver CS","2022","London","Inner London - East","Hackney and Newham","Male","145","[c]","33790","31060"
"Leaver CS","2022","London","Inner London - East","Haringey and Islington","Female","115","[c]","28010","31060"
"Leaver CS","2022","London","Inner London - East","Haringey and Islington","Male","90","[c]","28430","30130"
"Leaver CS","2022","London","Inner London - East","Lambeth","Female","570","[c]","41130","36330"
"Leaver CS","2022","London","Inner London - East","Lambeth","Male","300","[c]","46780","40070"
"Leaver CS","2022","London","Inner London - East","Lewisham and Southwark","Female","245","[c]","44980","41030"
"Leaver CS","2022","London","Inner London - East","Lewisham and Southwark","Male","100","[c]","41680","31520"
"Leaver CS","2022","London","Inner London - East","Tower Hamlets","Female","430","[c]","45700","39010"
"Leaver CS","2022","London","Inner London - East","Tower Hamlets","Male","400","[c]","51600","49700"
"Leaver CS","2022","London","Inner London - West","Camden and City of London","Female","90","[c]","31680","24310"
"Leaver CS","2022","London","Inner London - West","Camden and City of London","Male","100","[c]","38680","31060"
"Leaver CS","2022","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Wandsworth","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Wandsworth","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Westminster","Female","2365","[c]","42980","37510"
"Leaver CS","2022","London","Inner London - West","Westminster","Male","2115","[c]","47750","42470"
"Leaver CS","2022","London","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - East and North East","Barking & Dagenham and Havering","Female","40","[c]","29660","31060"
"Leaver CS","2022","London","Outer London - East and North East","Barking & Dagenham and Havering","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - East and North East","Bexley and Greenwich","Female","105","[c]","30190","31060"
"Leaver CS","2022","London","Outer London - East and North East","Bexley and Greenwich","Male","105","[c]","32020","31060"
"Leaver CS","2022","London","Outer London - East and North East","Enfield","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - East and North East","Enfield","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - East and North East","Redbridge and Waltham Forest","Female","65","[c]","28950","31060"
"Leaver CS","2022","London","Outer London - East and North East","Redbridge and Waltham Forest","Male","45","[c]","28320","31060"
"Leaver CS","2022","London","Outer London - South","Bromley","Female","50","[c]","29010","31060"
"Leaver CS","2022","London","Outer London - South","Bromley","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - South","Croydon","Female","325","[c]","34360","29800"
"Leaver CS","2022","London","Outer London - South","Croydon","Male","290","[c]","38490","34660"
"Leaver CS","2022","London","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","50","[c]","29860","31060"
"Leaver CS","2022","London","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","40","[c]","30870","31060"
"Leaver CS","2022","London","Outer London - West and North West","Barnet","Female","120","[c]","36520","32330"
"Leaver CS","2022","London","Outer London - West and North West","Barnet","Male","90","[c]","35410","31060"
"Leaver CS","2022","London","Outer London - West and North West","Brent","Female","55","[c]","29250","31060"
"Leaver CS","2022","London","Outer London - West and North West","Brent","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - West and North West","Ealing","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - West and North West","Ealing","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","London","Outer London - West and North West","Harrow and Hillingdon","Female","120","[c]","30480","30380"
"Leaver CS","2022","London","Outer London - West and North West","Harrow and Hillingdon","Male","135","[c]","32270","31060"
"Leaver CS","2022","London","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","175","[c]","29120","28460"
"Leaver CS","2022","London","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","130","[c]","32140","29250"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Northumberland","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Northumberland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Sunderland","Female","255","[c]","25740","27570"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Sunderland","Male","110","[c]","25740","26780"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Tyneside","Female","860","[c]","28420","21280"
"Leaver CS","2022","North East (England)","Northumberland, and Tyne and Wear","Tyneside","Male","585","[c]","28690","21260"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Darlington","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Darlington","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Durham","Female","245","[c]","25870","22010"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Durham","Male","200","[c]","25340","21800"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","65","[c]","27150","27570"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","South Teesside","Female","45","[c]","25940","23660"
"Leaver CS","2022","North East (England)","Tees Valley and Durham","South Teesside","Male","30","[c]","28720","26450"
"Leaver CS","2022","North West (England)","Cheshire","Cheshire East","Female","75","[c]","26350","25190"
"Leaver CS","2022","North West (England)","Cheshire","Cheshire East","Male","45","[c]","28050","26520"
"Leaver CS","2022","North West (England)","Cheshire","Cheshire West and Chester","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cheshire","Cheshire West and Chester","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Cheshire","Warrington","Female","75","[c]","34100","30640"
"Leaver CS","2022","North West (England)","Cheshire","Warrington","Male","100","[c]","37810","33570"
"Leaver CS","2022","North West (England)","Cumbria","East Cumbria","Female","45","[c]","29590","23070"
"Leaver CS","2022","North West (England)","Cumbria","East Cumbria","Male","40","[c]","29040","22730"
"Leaver CS","2022","North West (England)","Cumbria","West Cumbria","Female","65","[c]","26430","26000"
"Leaver CS","2022","North West (England)","Cumbria","West Cumbria","Male","55","[c]","34110","29650"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester North East","Female","60","[c]","30130","27570"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester North East","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester North West","Female","100","[c]","24240","21260"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester North West","Male","70","[c]","23600","21260"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester South East","Female","80","[c]","23770","21260"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester South East","Male","45","[c]","26880","21260"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester South West","Female","260","[c]","28340","25220"
"Leaver CS","2022","North West (England)","Greater Manchester","Greater Manchester South West","Male","250","[c]","33110","27570"
"Leaver CS","2022","North West (England)","Greater Manchester","Manchester","Female","325","[c]","33260","27370"
"Leaver CS","2022","North West (England)","Greater Manchester","Manchester","Male","375","[c]","35390","27570"
"Leaver CS","2022","North West (England)","Lancashire","Blackburn with Darwen","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","Blackburn with Darwen","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","Blackpool","Female","235","[c]","26220","21260"
"Leaver CS","2022","North West (England)","Lancashire","Blackpool","Male","185","[c]","26250","21260"
"Leaver CS","2022","North West (England)","Lancashire","Chorley and West Lancashire","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","Chorley and West Lancashire","Male","75","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","East Lancashire","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","East Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","Lancaster and Wyre","Female","50","[c]","25500","26310"
"Leaver CS","2022","North West (England)","Lancashire","Lancaster and Wyre","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Lancashire","Mid Lancashire","Female","245","[c]","26600","21960"
"Leaver CS","2022","North West (England)","Lancashire","Mid Lancashire","Male","165","[c]","25990","21340"
"Leaver CS","2022","North West (England)","Merseyside","East Merseyside","Female","55","[c]","28910","27570"
"Leaver CS","2022","North West (England)","Merseyside","East Merseyside","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Merseyside","Liverpool","Female","430","[c]","28130","25040"
"Leaver CS","2022","North West (England)","Merseyside","Liverpool","Male","290","[c]","28300","24880"
"Leaver CS","2022","North West (England)","Merseyside","Sefton","Female","220","[c]","28250","25310"
"Leaver CS","2022","North West (England)","Merseyside","Sefton","Male","160","[c]","32270","27570"
"Leaver CS","2022","North West (England)","Merseyside","Wirral","Female","105","[c]","25760","22600"
"Leaver CS","2022","North West (England)","Merseyside","Wirral","Male","70","[c]","26680","21260"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Ards and North Down","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Belfast","Female","80","[c]","28450","24530"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Belfast","Male","105","[c]","28210","23480"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Overseas","Female","60","[c]","42810","40830"
"Leaver CS","2022","Overseas","Overseas","Overseas","Male","80","[c]","52240","46600"
"Leaver CS","2022","Scotland","Eastern Scotland","Angus and Dundee City","Female","145","[c]","26340","21260"
"Leaver CS","2022","Scotland","Eastern Scotland","Angus and Dundee City","Male","105","[c]","26690","21260"
"Leaver CS","2022","Scotland","Eastern Scotland","City of Edinburgh","Female","450","[c]","37500","31540"
"Leaver CS","2022","Scotland","Eastern Scotland","City of Edinburgh","Male","460","[c]","39270","35000"
"Leaver CS","2022","Scotland","Eastern Scotland","Clackmannanshire and Fife","Female","80","[c]","26630","27570"
"Leaver CS","2022","Scotland","Eastern Scotland","Clackmannanshire and Fife","Male","70","[c]","31810","28990"
"Leaver CS","2022","Scotland","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Eastern Scotland","East Lothian and Midlothian","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Eastern Scotland","Falkirk","Female","65","[c]","24380","21260"
"Leaver CS","2022","Scotland","Eastern Scotland","Falkirk","Male","60","[c]","28020","22480"
"Leaver CS","2022","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","Female","45","[c]","28880","27570"
"Leaver CS","2022","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","Male","70","[c]","31460","30030"
"Leaver CS","2022","Scotland","Eastern Scotland","West Lothian","Female","40","[c]","33470","24860"
"Leaver CS","2022","Scotland","Eastern Scotland","West Lothian","Male","35","[c]","29060","23790"
"Leaver CS","2022","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","60","[c]","26580","24020"
"Leaver CS","2022","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","55","[c]","29510","27570"
"Leaver CS","2022","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Na h-Eileanan Siar","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Na h-Eileanan Siar","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","70","[c]","30360","27570"
"Leaver CS","2022","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","85","[c]","34330","27940"
"Leaver CS","2022","Scotland","Southern Scotland","Dumfries and Galloway","Female","20","[c]","[c]","[c]"
