"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Department for Transport","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Unknown","AO","20","[c]","21760","21840"
"Leaver Dept.","2022","20-29","Department for Transport","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Transport","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","East Midlands (England)","AO","10","[c]","21240","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","East Midlands (England)","EO","20","[c]","27570","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","East of England","EO","20","[c]","29130","29290"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","London","EO","150","[c]","31050","31060"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","London","HEO","30","[c]","35110","36650"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","London","SEO","10","[c]","40580","40110"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North East (England)","AO","35","[c]","21190","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North East (England)","EO","45","[c]","27570","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North West (England)","AO","35","[c]","21180","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North West (England)","EO","75","[c]","27550","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Scotland","AO","35","[c]","21230","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Scotland","EO","70","[c]","27570","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","South East (England)","EO","25","[c]","28320","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","South West (England)","AO","10","[c]","21240","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","South West (England)","EO","25","[c]","27570","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Wales","EO","40","[c]","27570","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","West Midlands (England)","AO","10","[c]","21060","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","West Midlands (England)","EO","60","[c]","27570","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Yorkshire and The Humber","AO","15","[c]","21160","21260"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Yorkshire and The Humber","EO","55","[c]","27540","27570"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Yorkshire and The Humber","HEO","10","[c]","31270","31850"
"Leaver Dept.","2022","20-29","Department for Work and Pensions","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East Midlands (England)","EO","10","[c]","23910","23390"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East Midlands (England)","HEO","10","[c]","29020","28590"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East of England","AO","25","[c]","21740","21820"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East of England","EO","15","[c]","24950","25010"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East of England","HEO","10","[c]","30460","30460"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","East of England","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","AA","25","[c]","22410","22350"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","AO","60","[c]","23760","23780"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","EO","240","[c]","26770","26880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","G7","75","[c]","52430","52610"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","HEO","295","[c]","32130","32330"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","SEO","150","[c]","39480","40070"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North West (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North West (England)","AO","50","[c]","20310","19880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North West (England)","EO","30","[c]","23960","23390"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North West (England)","HEO","10","[c]","29570","28590"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South East (England)","AO","15","[c]","21710","21820"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South East (England)","HEO","15","[c]","30660","30460"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","AA","25","[c]","19360","19100"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","AO","65","[c]","20730","19880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","EO","80","[c]","23790","23390"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","HEO","70","[c]","29040","28590"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","South West (England)","SEO","20","[c]","37130","36330"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","West Midlands (England)","AO","35","[c]","20110","19880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","West Midlands (England)","EO","25","[c]","23220","23390"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","AO","15","[c]","19900","19880"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","EO","30","[c]","24840","23440"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","HEO","80","[c]","31290","28970"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","SEO","20","[c]","37630","36820"
"Leaver Dept.","2022","20-29","Department of Health and Social Care","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Food Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Foreign, Commonwealth and Development Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North East (England)","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North West (England)","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North West (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Scotland","AO","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Wales","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","West Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Yorkshire and The Humber","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","London","HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","London","EO","65","[c]","29440","28670"
"Leaver Dept.","2022","20-29","Home Office","London","G7","20","[c]","58410","57460"
"Leaver Dept.","2022","20-29","Home Office","London","HEO","115","[c]","35070","35070"
"Leaver Dept.","2022","20-29","Home Office","London","SEO","35","[c]","42440","41970"
"Leaver Dept.","2022","20-29","Home Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North West (England)","AO","30","[c]","21630","21680"
"Leaver Dept.","2022","20-29","Home Office","North West (England)","EO","50","[c]","24920","24890"
"Leaver Dept.","2022","20-29","Home Office","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","West Midlands (England)","EO","10","[c]","24980","24890"
"Leaver Dept.","2022","20-29","Home Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Yorkshire and The Humber","AO","10","[c]","21660","21680"
"Leaver Dept.","2022","20-29","Home Office","Yorkshire and The Humber","EO","25","[c]","25020","24890"
"Leaver Dept.","2022","20-29","Home Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","East of England","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","London","EO","25","[c]","29690","30200"
"Leaver Dept.","2022","20-29","Ministry of Defence","London","HEO","30","[c]","36970","37640"
"Leaver Dept.","2022","20-29","Ministry of Defence","London","SEO","15","[c]","45860","45200"
"Leaver Dept.","2022","20-29","Ministry of Defence","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","South East (England)","EO","10","[c]","25920","26350"
"Leaver Dept.","2022","20-29","Ministry of Defence","South East (England)","HEO","10","[c]","31080","29230"
"Leaver Dept.","2022","20-29","Ministry of Defence","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","South West (England)","EO","75","[c]","23840","25500"
"Leaver Dept.","2022","20-29","Ministry of Defence","South West (England)","HEO","60","[c]","29140","29550"
"Leaver Dept.","2022","20-29","Ministry of Defence","South West (England)","SEO","20","[c]","37010","36300"
"Leaver Dept.","2022","20-29","Ministry of Defence","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
