"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Operational Delivery","York","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","35","35","32260","31090"
"In post","2022","Human Resources","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Falkirk","40","35","39110","40280"
"In post","2022","Human Resources","Other","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Human Resources","Policy","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Westminster","20","20","41800","34350"
"In post","2022","Human Resources","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Westminster","15","15","46770","40060"
"In post","2022","Human Resources","Project Delivery","York","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","Human Resources","Security","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Belfast","5","5","[c]","[c]"
"In post","2022","Human Resources","Tax","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Birmingham","15","15","40110","35980"
"In post","2022","Human Resources","Tax","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Bristol, City of","10","5","[c]","[c]"
"In post","2022","Human Resources","Tax","Cardiff and Vale of Glamorgan","15","15","29530","26820"
"In post","2022","Human Resources","Tax","City of Edinburgh","20","15","35310","28920"
"In post","2022","Human Resources","Tax","Croydon","5","5","[c]","[c]"
"In post","2022","Human Resources","Tax","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Greater Manchester South West","15","10","43840","40180"
"In post","2022","Human Resources","Tax","Hackney and Newham","15","15","39020","35090"
"In post","2022","Human Resources","Tax","Leeds","15","15","35460","31140"
"In post","2022","Human Resources","Tax","Liverpool","20","15","26640","26700"
"In post","2022","Human Resources","Tax","Manchester","5","5","[c]","[c]"
"In post","2022","Human Resources","Tax","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Nottingham","25","25","31310","33080"
"In post","2022","Human Resources","Tax","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","South Lanarkshire","5","5","[c]","[c]"
"In post","2022","Human Resources","Tax","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Tyneside","25","25","31150","28920"
"In post","2022","Human Resources","Tax","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Birmingham","35","35","59140","54700"
"In post","2022","Human Resources","Unknown","Bristol, City of","10","10","43040","35940"
"In post","2022","Human Resources","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2022","Human Resources","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Croydon","15","15","59140","61530"
"In post","2022","Human Resources","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Glasgow City","35","35","37330","32000"
"In post","2022","Human Resources","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Greater Manchester South West","120","120","40190","37440"
"In post","2022","Human Resources","Unknown","Hackney and Newham","15","15","55330","58600"
"In post","2022","Human Resources","Unknown","Leeds","45","40","39960","37860"
"In post","2022","Human Resources","Unknown","Liverpool","15","15","38630","37300"
"In post","2022","Human Resources","Unknown","Manchester","30","30","39890","37300"
"In post","2022","Human Resources","Unknown","North Hampshire","20","20","43770","40600"
"In post","2022","Human Resources","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Nottingham","40","35","38770","33370"
"In post","2022","Human Resources","Unknown","Sheffield","35","30","42760","38560"
"In post","2022","Human Resources","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Swansea","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Tower Hamlets","95","90","51710","48470"
"In post","2022","Human Resources","Unknown","Tyneside","380","355","27810","24100"
"In post","2022","Human Resources","Unknown","Unknown","25","25","42030","37300"
"In post","2022","Human Resources","Unknown","West Sussex (South West)","5","5","[c]","[c]"
"In post","2022","Human Resources","Unknown","Westminster","345","335","46720","41240"
"In post","2022","Human Resources","Unknown","York","25","25","43370","38210"
"In post","2022","Internal Audit","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","43450","41600"
"In post","2022","Internal Audit","Internal Audit","Berkshire","15","15","41640","39200"
"In post","2022","Internal Audit","Internal Audit","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Birmingham","20","15","49420","45100"
"In post","2022","Internal Audit","Internal Audit","Blackpool","10","10","45970","42360"
"In post","2022","Internal Audit","Internal Audit","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Bristol, City of","15","10","45260","42530"
"In post","2022","Internal Audit","Internal Audit","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Cambridgeshire CC","10","10","36780","33300"
"In post","2022","Internal Audit","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Central Hampshire","10","10","29420","26670"
"In post","2022","Internal Audit","Internal Audit","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","City of Edinburgh","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Coventry","10","10","63980","53940"
"In post","2022","Internal Audit","Internal Audit","Croydon","10","10","53060","50340"
"In post","2022","Internal Audit","Internal Audit","Darlington","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Devon CC","10","10","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Glasgow City","20","20","40340","36460"
"In post","2022","Internal Audit","Internal Audit","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Hackney and Newham","10","10","44450","43620"
"In post","2022","Internal Audit","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Leeds","25","25","48280","47660"
"In post","2022","Internal Audit","Internal Audit","Leicester","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Liverpool","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Manchester","15","15","33800","33820"
"In post","2022","Internal Audit","Internal Audit","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Milton Keynes","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Nottingham","15","15","44850","43710"
"In post","2022","Internal Audit","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Portsmouth","10","10","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Sefton","5","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Sheffield","10","10","50870","49750"
"In post","2022","Internal Audit","Internal Audit","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Somerset CC","10","10","39960","42510"
"In post","2022","Internal Audit","Internal Audit","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","South Lanarkshire","25","25","41610","38500"
"In post","2022","Internal Audit","Internal Audit","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Southampton","20","20","38290","38650"
"In post","2022","Internal Audit","Internal Audit","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Swansea","15","15","51750","49660"
"In post","2022","Internal Audit","Internal Audit","Swindon","15","10","51410","46370"
"In post","2022","Internal Audit","Internal Audit","Telford and Wrekin","10","5","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Tyneside","35","35","46280","43690"
"In post","2022","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Westminster","165","160","55520","53070"
"In post","2022","Internal Audit","Internal Audit","Wiltshire","25","25","39560","37920"
"In post","2022","Internal Audit","Internal Audit","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","York","10","10","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Westminster","20","20","35990","30910"
"In post","2022","Internal Audit","Other","York","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","City of Edinburgh","5","5","[c]","[c]"
"In post","2022","Legal","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Westminster","5","5","[c]","[c]"
"In post","2022","Legal","Communications","York","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Birmingham","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Liverpool","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Manchester","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","Legal","Finance","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Westminster","15","15","29070","27760"
"In post","2022","Legal","Finance","York","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Westminster","10","10","33430","32020"
"In post","2022","Legal","Knowledge and Information Management","Leeds","60","55","28970","27570"
"In post","2022","Legal","Knowledge and Information Management","Tower Hamlets","5","5","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Westminster","15","15","47310","44210"
"In post","2022","Legal","Legal","Aberdeen City and Aberdeenshire","40","35","50750","53000"
"In post","2022","Legal","Legal","Angus and Dundee City","35","30","53410","53490"
"In post","2022","Legal","Legal","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","45","40","58550","53870"
"In post","2022","Legal","Legal","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Belfast","10","10","41350","31110"
"In post","2022","Legal","Legal","Berkshire","65","60","56240","53290"
"In post","2022","Legal","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Birmingham","285","270","52330","51470"
"In post","2022","Legal","Legal","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Brighton and Hove","60","55","55870","56780"
"In post","2022","Legal","Legal","Bristol, City of","120","115","53120","52710"
"In post","2022","Legal","Legal","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Legal","Legal","Cambridgeshire CC","15","10","44260","48080"
"In post","2022","Legal","Legal","Camden and City of London","10","10","[c]","[c]"
"In post","2022","Legal","Legal","Cardiff and Vale of Glamorgan","120","115","53220","54250"
"In post","2022","Legal","Legal","Central Hampshire","5","5","[c]","[c]"
"In post","2022","Legal","Legal","Cheshire East","5","5","[c]","[c]"
"In post","2022","Legal","Legal","City of Edinburgh","195","185","54350","55680"
"In post","2022","Legal","Legal","Clackmannanshire and Fife","25","25","50730","41750"
"In post","2022","Legal","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Cornwall and Isles of Scilly","15","15","51110","52410"
"In post","2022","Legal","Legal","Coventry","40","35","53100","56870"
"In post","2022","Legal","Legal","Croydon","75","70","63970","67610"
"In post","2022","Legal","Legal","Darlington","15","15","47500","49860"
"In post","2022","Legal","Legal","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Devon CC","65","60","49350","51470"
"In post","2022","Legal","Legal","Dorset","15","10","50860","60520"
"In post","2022","Legal","Legal","Dumfries and Galloway","10","10","[c]","[c]"
"In post","2022","Legal","Legal","Durham","30","30","48620","55090"
"In post","2022","Legal","Legal","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","East Ayrshire and North Ayrshire mainland","25","25","48980","41750"
"In post","2022","Legal","Legal","East Cumbria","15","15","51990","51470"
"In post","2022","Legal","Legal","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","10","46130","41750"
"In post","2022","Legal","Legal","East Kent","55","50","54530","53050"
"In post","2022","Legal","Legal","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Falkirk","25","25","49210","41750"
"In post","2022","Legal","Legal","Flintshire and Wrexham","45","40","49840","49580"
"In post","2022","Legal","Legal","Glasgow City","200","190","56810","56920"
"In post","2022","Legal","Legal","Gloucestershire CC","40","35","39500","33840"
"In post","2022","Legal","Legal","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Greater Manchester South West","95","90","47200","52080"
"In post","2022","Legal","Legal","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Hackney and Newham","240","230","56550","62120"
"In post","2022","Legal","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Harrow and Hillingdon","10","10","66500","68300"
"In post","2022","Legal","Legal","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Heart of Essex","105","95","53950","53050"
"In post","2022","Legal","Legal","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Hertfordshire CC","100","90","56640","60710"
"In post","2022","Legal","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","70","65","51600","47620"
"In post","2022","Legal","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","25","53590","53490"
"In post","2022","Legal","Legal","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Kingston upon Hull, City of","45","45","54770","55610"
"In post","2022","Legal","Legal","Lambeth","50","50","55400","60960"
"In post","2022","Legal","Legal","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Leeds","305","285","51310","49710"
"In post","2022","Legal","Legal","Leicester","80","75","50550","51470"
"In post","2022","Legal","Legal","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2022","Legal","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Lincolnshire CC","15","15","52320","55610"
"In post","2022","Legal","Legal","Liverpool","155","145","51190","51470"
"In post","2022","Legal","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Manchester","205","190","52920","52670"
"In post","2022","Legal","Legal","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Mid Lancashire","110","105","51540","54200"
"In post","2022","Legal","Legal","Milton Keynes","50","35","48370","53430"
"In post","2022","Legal","Legal","Monmouthshire and Newport","50","45","47810","41950"
"In post","2022","Legal","Legal","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","North Lanarkshire","50","45","54280","53490"
"In post","2022","Legal","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Norwich and East Norfolk","20","20","54080","55610"
"In post","2022","Legal","Legal","Nottingham","165","155","49920","48830"
"In post","2022","Legal","Legal","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Overseas","10","10","60240","64330"
"In post","2022","Legal","Legal","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Perth and Kinross, and Stirling","20","20","47690","46100"
