"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wiltshire","Outside London","AO","Male","75","[c]","23310","20920"
"Leaver CS","2022","Wiltshire","Outside London","EO","Female","70","[c]","26260","26670"
"Leaver CS","2022","Wiltshire","Outside London","EO","Male","75","[c]","28180","27570"
"Leaver CS","2022","Wiltshire","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Outside London","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Outside London","G7","Male","45","[c]","52930","53420"
"Leaver CS","2022","Wiltshire","Outside London","HEO","Female","55","[c]","31440","30460"
"Leaver CS","2022","Wiltshire","Outside London","HEO","Male","95","[c]","32230","33000"
"Leaver CS","2022","Wiltshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Outside London","SEO","Female","45","[c]","39850","40060"
"Leaver CS","2022","Wiltshire","Outside London","SEO","Male","70","[c]","39840","40000"
"Leaver CS","2022","Wiltshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","AO","Female","55","[c]","21160","21260"
"Leaver CS","2022","Wirral","Outside London","AO","Male","45","[c]","21270","21260"
"Leaver CS","2022","Wirral","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","AO","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","EO","Female","30","[c]","27170","27570"
"Leaver CS","2022","Worcestershire CC","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","AO","Female","45","[c]","21320","21170"
"Leaver CS","2022","York","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","York","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","AO","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","AA","Female","40","[c]","21490","22350"
"Leaver Dept.","2022","Barnet","London","AA","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","AO","Female","90","[c]","24160","23780"
"Leaver Dept.","2022","Barnet","London","AO","Male","30","[c]","24320","23780"
"Leaver Dept.","2022","Barnet","London","EO","Female","150","[c]","27520","26880"
"Leaver Dept.","2022","Barnet","London","EO","Male","60","[c]","27470","26880"
"Leaver Dept.","2022","Barnet","London","G6","Female","45","[c]","69000","67620"
"Leaver Dept.","2022","Barnet","London","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","G7","Female","110","[c]","54520","53230"
"Leaver Dept.","2022","Barnet","London","G7","Male","85","[c]","55310","54240"
"Leaver Dept.","2022","Barnet","London","HEO","Female","150","[c]","33300","32330"
"Leaver Dept.","2022","Barnet","London","HEO","Male","55","[c]","33490","32650"
"Leaver Dept.","2022","Barnet","London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","SEO","Female","150","[c]","41300","40570"
"Leaver Dept.","2022","Barnet","London","SEO","Male","85","[c]","41760","40570"
"Leaver Dept.","2022","Barnet","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Female","45","[c]","24610","25240"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Male","70","[c]","24300","25500"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","Female","60","[c]","29070","28640"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","Male","65","[c]","30730","30690"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","Female","60","[c]","39700","40000"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","Male","70","[c]","40200","40580"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","AO","Female","125","[c]","20710","20400"
"Leaver Dept.","2022","Birmingham","Outside London","AO","Male","80","[c]","20680","20970"
"Leaver Dept.","2022","Birmingham","Outside London","EO","Female","145","[c]","25520","25310"
"Leaver Dept.","2022","Birmingham","Outside London","EO","Male","80","[c]","25890","26130"
"Leaver Dept.","2022","Birmingham","Outside London","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","G7","Female","40","[c]","51670","50390"
"Leaver Dept.","2022","Birmingham","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","HEO","Female","75","[c]","31690","30820"
"Leaver Dept.","2022","Birmingham","Outside London","HEO","Male","65","[c]","32510","30820"
"Leaver Dept.","2022","Birmingham","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","SEO","Female","65","[c]","38970","38150"
"Leaver Dept.","2022","Birmingham","Outside London","SEO","Male","35","[c]","38780","38150"
"Leaver Dept.","2022","Birmingham","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","EO","Female","[c]","[c]","[c]","[c]"
