"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Geography","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Geography","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Medicine","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","AA/AO","125","[c]","21070","21260"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","EO","205","[c]","26950","27570"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","G6/G7","40","[c]","56950","54070"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","SEO/HEO","140","[c]","34640","32660"
"Leaver Dept.","2022","Declared disabled","White","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","G6/G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Policy","SEO/HEO","65","[c]","36030","34710"
