"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other","London","Inner London - East","Tower Hamlets","140","[c]","39750","30000"
"New entrant CS","2022","Other","London","Inner London - West","Camden and City of London","35","[c]","42920","36300"
"New entrant CS","2022","Other","London","Inner London - West","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Inner London - West","Westminster","240","[c]","30630","26950"
"New entrant CS","2022","Other","London","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Outer London - South","Croydon","25","[c]","31070","28650"
"New entrant CS","2022","Other","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","Outer London - West and North West","Harrow and Hillingdon","20","[c]","22410","19460"
"New entrant CS","2022","Other","London","Outer London - West and North West","Hounslow and Richmond upon Thames","20","[c]","35660","30830"
"New entrant CS","2022","Other","North East (England)","Northumberland, and Tyne and Wear","Northumberland","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","North East (England)","Northumberland, and Tyne and Wear","Sunderland","80","[c]","21580","21260"
"New entrant CS","2022","Other","North East (England)","Northumberland, and Tyne and Wear","Tyneside","20","[c]","24930","21260"
"New entrant CS","2022","Other","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Cheshire","Cheshire East","15","[c]","21750","21170"
"New entrant CS","2022","Other","North West (England)","Cheshire","Cheshire West and Chester","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Greater Manchester","Greater Manchester North West","10","[c]","21260","21260"
"New entrant CS","2022","Other","North West (England)","Greater Manchester","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Greater Manchester","Greater Manchester South West","25","[c]","24780","21260"
"New entrant CS","2022","Other","North West (England)","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Lancashire","Blackpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Lancashire","Lancaster and Wyre","15","[c]","21280","21170"
"New entrant CS","2022","Other","North West (England)","Lancashire","Mid Lancashire","15","[c]","23720","21260"
"New entrant CS","2022","Other","North West (England)","Merseyside","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","Overseas","Overseas","20","[c]","37380","39280"
"New entrant CS","2022","Other","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","Eastern Scotland","City of Edinburgh","20","[c]","32880","25890"
"New entrant CS","2022","Other","Scotland","Eastern Scotland","Clackmannanshire and Fife","10","[c]","25410","25710"
"New entrant CS","2022","Other","Scotland","Eastern Scotland","Falkirk","10","[c]","23350","21640"
"New entrant CS","2022","Other","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","15","[c]","30660","26920"
"New entrant CS","2022","Other","Scotland","Eastern Scotland","West Lothian","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","25","[c]","23480","21220"
"New entrant CS","2022","Other","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","15","[c]","25080","27570"
"New entrant CS","2022","Other","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","20","[c]","22770","20550"
"New entrant CS","2022","Other","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","[c]","26110","21640"
"New entrant CS","2022","Other","Scotland","West Central Scotland","Glasgow City","135","[c]","27340","23450"
"New entrant CS","2022","Other","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Scotland","West Central Scotland","North Lanarkshire","15","[c]","24550","24600"
"New entrant CS","2022","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","[c]","27370","24250"
"New entrant CS","2022","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","25","[c]","22760","21170"
"New entrant CS","2022","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","40","[c]","27340","26350"
"New entrant CS","2022","Other","South East (England)","Hampshire and Isle of Wight","Central Hampshire","50","[c]","24470","21170"
"New entrant CS","2022","Other","South East (England)","Hampshire and Isle of Wight","North Hampshire","15","[c]","28110","21170"
"New entrant CS","2022","Other","South East (England)","Hampshire and Isle of Wight","Portsmouth","25","[c]","29310","21170"
"New entrant CS","2022","Other","South East (England)","Hampshire and Isle of Wight","South Hampshire","35","[c]","24500","21170"
"New entrant CS","2022","Other","South East (England)","Kent","East Kent","10","[c]","24710","24250"
"New entrant CS","2022","Other","South East (England)","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Surrey, East and West Sussex","East Sussex CC","10","[c]","21120","21260"
"New entrant CS","2022","Other","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","20","[c]","21620","21260"
"New entrant CS","2022","Other","South West (England)","Devon","Devon CC","15","[c]","26120","21260"
"New entrant CS","2022","Other","South West (England)","Devon","Plymouth","15","[c]","24220","25330"
"New entrant CS","2022","Other","South West (England)","Devon","Torbay","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Dorset and Somerset","Dorset","25","[c]","25680","25010"
"New entrant CS","2022","Other","South West (England)","Dorset and Somerset","Somerset CC","35","[c]","22030","21260"
"New entrant CS","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","220","[c]","27900","25000"
"New entrant CS","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","50","[c]","31910","32780"
"New entrant CS","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","95","[c]","31420","26350"
"New entrant CS","2022","Other","Unknown","Unknown","Unknown","165","[c]","21790","16190"
"New entrant CS","2022","Other","Wales","East Wales","Cardiff and Vale of Glamorgan","40","[c]","33880","28460"
"New entrant CS","2022","Other","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","East Wales","Powys","15","[c]","23810","21170"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Central Valleys","15","[c]","28510","27570"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Conwy and Denbighshire","10","[c]","35310","35660"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Gwynedd","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","South West Wales","15","[c]","29040","31210"
"New entrant CS","2022","Other","Wales","West Wales and The Valleys","Swansea","15","[c]","25600","21260"
"New entrant CS","2022","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","15","[c]","22740","21260"
"New entrant CS","2022","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","Shropshire and Staffordshire","Shropshire","35","[c]","28040","29350"
"New entrant CS","2022","Other","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","15","[c]","24300","21260"
"New entrant CS","2022","Other","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Dudley","45","[c]","21870","21260"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","West Midlands (England)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","[c]","25180","26350"
"New entrant CS","2022","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","25","[c]","21780","21170"
"New entrant CS","2022","Other","Yorkshire and The Humber","North Yorkshire","York","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","20","[c]","22210","21260"
"New entrant CS","2022","Other","Yorkshire and The Humber","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Yorkshire and The Humber","West Yorkshire","Bradford","45","[c]","21850","21260"
"New entrant CS","2022","Other","Yorkshire and The Humber","West Yorkshire","Leeds","10","[c]","25440","24680"
"New entrant CS","2022","Other","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","Inner London - West","Westminster","15","[c]","39140","33210"
"New entrant CS","2022","Planning","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","North West (England)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","East Wales","Cardiff and Vale of Glamorgan","30","[c]","34200","26820"
"New entrant CS","2022","Planning","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","West Wales and The Valleys","South West Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Wales","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","West Midlands (England)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Yorkshire and The Humber","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","London","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North East (England)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North East (England)","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South West (England)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Wales","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","35","[c]","30380","29360"
"New entrant CS","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Midlands (England)","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","East Anglia","Cambridgeshire CC","15","[c]","33670","30190"
"New entrant CS","2022","Policy","East of England","East Anglia","Norwich and East Norfolk","15","[c]","37950","36300"
"New entrant CS","2022","Policy","East of England","East Anglia","Peterborough","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","Inner London - East","Hackney and Newham","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","Inner London - East","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","Inner London - East","Tower Hamlets","30","[c]","36190","33400"
"New entrant CS","2022","Policy","London","Inner London - West","Camden and City of London","15","[c]","51100","47500"
"New entrant CS","2022","Policy","London","Inner London - West","Westminster","2195","[c]","37710","34000"
"New entrant CS","2022","Policy","London","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","Outer London - South","Croydon","10","[c]","44490","32940"
"New entrant CS","2022","Policy","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","Outer London - West and North West","Hounslow and Richmond upon Thames","20","[c]","37950","38720"
"New entrant CS","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","Tyneside","65","[c]","34030","31700"
"New entrant CS","2022","Policy","North East (England)","Tees Valley and Durham","Darlington","80","[c]","34630","29360"
"New entrant CS","2022","Policy","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Cheshire","Cheshire East","15","[c]","37120","31610"
"New entrant CS","2022","Policy","North West (England)","Cheshire","Warrington","25","[c]","32380","30190"
"New entrant CS","2022","Policy","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Cumbria","West Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Greater Manchester","Greater Manchester South West","110","[c]","35070","30830"
"New entrant CS","2022","Policy","North West (England)","Greater Manchester","Manchester","110","[c]","32270","30190"
"New entrant CS","2022","Policy","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Merseyside","East Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Merseyside","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland","Northern Ireland","Belfast","15","[c]","35180","36050"
"New entrant CS","2022","Policy","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Northern Ireland","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","Eastern Scotland","City of Edinburgh","25","[c]","36360","31590"
"New entrant CS","2022","Policy","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Scotland","West Central Scotland","Glasgow City","20","[c]","31350","28650"
"New entrant CS","2022","Policy","Scotland","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Hampshire and Isle of Wight","South Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Hampshire and Isle of Wight","Southampton","25","[c]","33960","30730"
"New entrant CS","2022","Policy","South East (England)","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Devon","Devon CC","15","[c]","41340","35900"
"New entrant CS","2022","Policy","South West (England)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","190","[c]","35590","31830"
"New entrant CS","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Unknown","Unknown","15","[c]","47980","41460"
"New entrant CS","2022","Policy","Wales","East Wales","Cardiff and Vale of Glamorgan","80","[c]","34600","31210"
"New entrant CS","2022","Policy","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","East Wales","Monmouthshire and Newport","15","[c]","33410","30710"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","Central Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","Conwy and Denbighshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Wales","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
