"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Estyn","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Westminster","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","South Lanarkshire","20","[c]","42730","41260"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Actuary's Department","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","Inner London - West","Westminster","25","[c]","50680","51830"
"Leaver Dept.","2022","40-49","Government Legal Department","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Inner London - West","Westminster","20","[c]","43910","36800"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","West Midlands","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Dorset and Somerset","Dorset","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Outer London - South","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Angus and Dundee City","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Inner London - East","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Sunderland","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","Inner London - West","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Inner London - West","Westminster","70","[c]","59060","57680"
"Leaver Dept.","2022","40-49","Home Office","Kent","East Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Merseyside","Liverpool","30","[c]","27860","25310"
"Leaver Dept.","2022","40-49","Home Office","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Outer London - South","Croydon","40","[c]","46650","42170"
"Leaver Dept.","2022","40-49","Home Office","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Outer London - West and North West","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
