"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Knowledge and Information Management","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Oxfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Peterborough","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sefton","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sefton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Staffordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Staffordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Westminster","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Westminster","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Westminster","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Wiltshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","York","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","York","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Barnet","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Barnet","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Enfield","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Lambeth","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Lambeth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Westminster","London","G6","25","[c]","68280","66290"
"Leaver Dept.","2022","Legal","Westminster","London","G7","45","[c]","54580","52070"
"Leaver Dept.","2022","Legal","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Westminster","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Barnet","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Barnet","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Barnet","London","SCS level","35","[c]","127110","112670"
"Leaver Dept.","2022","Medicine","Barnet","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Birmingham","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Birmingham","Outside London","SCS level","15","[c]","117820","114000"
"Leaver Dept.","2022","Medicine","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bristol, City of","Outside London","SCS level","10","[c]","117270","110950"
"Leaver Dept.","2022","Medicine","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cambridgeshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cambridgeshire CC","Outside London","SCS level","10","[c]","119830","121720"
"Leaver Dept.","2022","Medicine","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Derbyshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Riding of Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Harrow and Hillingdon","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Harrow and Hillingdon","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hertfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lambeth","London","G6","15","[c]","83040","78210"
"Leaver Dept.","2022","Medicine","Lambeth","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lambeth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lambeth","London","SCS level","50","[c]","108240","107720"
"Leaver Dept.","2022","Medicine","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Leeds","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Leeds","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lewisham and Southwark","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lewisham and Southwark","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lewisham and Southwark","London","SCS level","10","[c]","105290","107720"
"Leaver Dept.","2022","Medicine","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Liverpool","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Manchester","Outside London","SCS level","15","[c]","105840","102090"
"Leaver Dept.","2022","Medicine","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merton, Kingston upon Thames and Sutton","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Kent","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Nottingham","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Oxfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Oxfordshire CC","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Hampshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Staffordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Suffolk CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Tyneside","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Essex","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Essex","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Sussex (North East)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Wiltshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Angus and Dundee City","Outside London","AO","40","[c]","21260","21260"
"Leaver Dept.","2022","Operational Delivery","Angus and Dundee City","Outside London","EO","40","[c]","27420","27570"
"Leaver Dept.","2022","Operational Delivery","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Ards and North Down","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barking & Dagenham and Havering","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barking & Dagenham and Havering","London","EO","15","[c]","30950","31060"
"Leaver Dept.","2022","Operational Delivery","Barking & Dagenham and Havering","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barking & Dagenham and Havering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","AA","40","[c]","21500","22350"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","AO","85","[c]","24080","23780"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","EO","120","[c]","27380","26880"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","G6","15","[c]","69560","68520"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","G7","50","[c]","54240","53120"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","HEO","60","[c]","33410","32330"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","SEO","65","[c]","40830","40070"
"Leaver Dept.","2022","Operational Delivery","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","15","[c]","27190","27470"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedford","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Belfast","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire","Outside London","EO","15","[c]","29260","29290"
"Leaver Dept.","2022","Operational Delivery","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","London","EO","10","[c]","30390","31060"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","AA","10","[c]","19360","19520"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","AO","160","[c]","20630","20590"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","EO","165","[c]","25820","25990"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","G7","30","[c]","51220","49670"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","HEO","60","[c]","31040","30450"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","SCS level","15","[c]","106630","112940"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","SEO","35","[c]","38570","37730"
"Leaver Dept.","2022","Operational Delivery","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackburn with Darwen","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackpool","Outside London","AO","10","[c]","21220","21260"
"Leaver Dept.","2022","Operational Delivery","Blackpool","Outside London","EO","15","[c]","27290","27570"
"Leaver Dept.","2022","Operational Delivery","Blackpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Blackpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bradford","Outside London","AO","10","[c]","21020","20970"
"Leaver Dept.","2022","Operational Delivery","Bradford","Outside London","EO","20","[c]","27220","27570"
"Leaver Dept.","2022","Operational Delivery","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Breckland and South Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Breckland and South Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brent","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","AA","10","[c]","19040","19100"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","AO","60","[c]","21100","20650"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","EO","35","[c]","26230","27570"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","G7","20","[c]","51950","50930"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","HEO","30","[c]","31010","30880"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bristol, City of","Outside London","SEO","15","[c]","40670","39720"
"Leaver Dept.","2022","Operational Delivery","Bromley","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bromley","London","EO","10","[c]","30610","31060"
"Leaver Dept.","2022","Operational Delivery","Bromley","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Buckinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Buckinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Buckinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Buckinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Buckinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
