"Status","Year","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intellectual Property Office","AA/AO","40","[c]","21760","21810"
"New entrant CS","2022","Unknown","Intellectual Property Office","EO","35","[c]","25740","24030"
"New entrant CS","2022","Unknown","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intellectual Property Office","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","AA/AO","80","[c]","25000","26840"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","SEO/HEO","30","[c]","37880","36690"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","AA/AO","625","[c]","22580","21170"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","EO","275","[c]","26970","26350"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","G6/G7","85","[c]","63860","58550"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","SEO/HEO","280","[c]","37530","37000"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Justice (excl. agencies)","AA/AO","40","[c]","21220","20970"
"New entrant CS","2022","Unknown","Ministry of Justice (excl. agencies)","EO","80","[c]","27630","28310"
"New entrant CS","2022","Unknown","Ministry of Justice (excl. agencies)","G6/G7","35","[c]","58100","58130"
"New entrant CS","2022","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","135","[c]","36340","34260"
"New entrant CS","2022","Unknown","National Crime Agency","AA/AO","55","[c]","22290","21050"
"New entrant CS","2022","Unknown","National Crime Agency","EO","260","[c]","33260","32770"
"New entrant CS","2022","Unknown","National Crime Agency","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","SEO/HEO","120","[c]","41950","40210"
"New entrant CS","2022","Unknown","National Records of Scotland","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Records of Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Records of Scotland","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Public Guardian","AA/AO","105","[c]","20950","20970"
"New entrant CS","2022","Unknown","Office of the Public Guardian","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Public Health England","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Public Health England","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Public Health England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Registers of Scotland","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Registers of Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Revenue Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Revenue Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Royal Fleet Auxiliary","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Unknown","Scottish Courts and Tribunals Service","AA/AO","35","[c]","21690","22000"
"New entrant CS","2022","Unknown","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Fiscal Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","AA/AO","140","[c]","22780","21050"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","EO","115","[c]","27500","27230"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","G6/G7","105","[c]","56760","53480"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","SEO/HEO","320","[c]","35660","33070"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","AA/AO","350","[c]","21900","21640"
"New entrant CS","2022","Unknown","Scottish Prison Service","EO","35","[c]","27520","27020"
"New entrant CS","2022","Unknown","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","AA/AO","45","[c]","24400","24400"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","AA/AO","240","[c]","21480","21050"
"New entrant CS","2022","Unknown","Social Security Scotland","EO","255","[c]","27380","27230"
"New entrant CS","2022","Unknown","Social Security Scotland","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","SEO/HEO","110","[c]","34400","31540"
"New entrant CS","2022","Unknown","Standards and Testing Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Submarine Delivery Agency","Unknown","75","[c]","33830","31350"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","EO","115","[c]","26460","26880"
"New entrant CS","2022","Unknown","UK Health Security Agency","G6/G7","180","[c]","56360","53360"
"New entrant CS","2022","Unknown","UK Health Security Agency","SCS level","40","[c]","98110","82250"
"New entrant CS","2022","Unknown","UK Health Security Agency","SEO/HEO","270","[c]","34790","34140"
"New entrant CS","2022","Unknown","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","AA/AO","165","[c]","19790","19860"
"New entrant CS","2022","Unknown","UK Statistics Authority","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","G6/G7","30","[c]","54810","52850"
"New entrant CS","2022","Unknown","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","SEO/HEO","105","[c]","33110","30710"
"New entrant CS","2022","Unknown","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","AA/AO","130","[c]","21870","21750"
"New entrant CS","2022","Unknown","Valuation Office Agency","EO","70","[c]","25670","25000"
"New entrant CS","2022","Unknown","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","SEO/HEO","60","[c]","34710","31000"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Revenue Authority","EO","5","[c]","[c]","[c]"
