"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inspector of Education and Training","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Knowledge and Information Management","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
