"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Cornwall and Isles of Scilly","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","HEO","10","[c]","35070","34290"
"Leaver CS","2022","Cornwall and Isles of Scilly","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","AO","80","[c]","22360","21300"
"Leaver CS","2022","Cumbria","EO","45","[c]","26980","27570"
"Leaver CS","2022","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","HEO","15","[c]","33340","33770"
"Leaver CS","2022","Cumbria","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Unknown","40","[c]","39470","40430"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AA","50","[c]","18420","17760"
"Leaver CS","2022","Derbyshire and Nottinghamshire","AO","410","[c]","21170","21260"
"Leaver CS","2022","Derbyshire and Nottinghamshire","EO","310","[c]","27090","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","G7","40","[c]","57680","57510"
"Leaver CS","2022","Derbyshire and Nottinghamshire","HEO","90","[c]","32750","33300"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","SEO","85","[c]","42670","42120"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Devon","AA","95","[c]","19710","19050"
"Leaver CS","2022","Devon","AO","275","[c]","22530","21260"
"Leaver CS","2022","Devon","EO","155","[c]","26540","27370"
"Leaver CS","2022","Devon","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Devon","G7","40","[c]","52950","53230"
"Leaver CS","2022","Devon","HEO","85","[c]","34590","33840"
"Leaver CS","2022","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","SEO","70","[c]","42190","40900"
"Leaver CS","2022","Devon","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","AA","45","[c]","19650","19200"
"Leaver CS","2022","Dorset and Somerset","AO","175","[c]","21340","21130"
"Leaver CS","2022","Dorset and Somerset","EO","120","[c]","26990","27570"
"Leaver CS","2022","Dorset and Somerset","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","G7","15","[c]","55600","56790"
"Leaver CS","2022","Dorset and Somerset","HEO","80","[c]","33430","33500"
"Leaver CS","2022","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","SEO","45","[c]","43300","42520"
"Leaver CS","2022","Dorset and Somerset","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","AA","130","[c]","18970","19050"
"Leaver CS","2022","East Anglia","AO","580","[c]","21940","21260"
"Leaver CS","2022","East Anglia","EO","315","[c]","27200","27570"
"Leaver CS","2022","East Anglia","G6","30","[c]","71920","64580"
"Leaver CS","2022","East Anglia","G7","65","[c]","56770","54540"
"Leaver CS","2022","East Anglia","HEO","130","[c]","32810","32490"
"Leaver CS","2022","East Anglia","SCS level","10","[c]","109460","107900"
"Leaver CS","2022","East Anglia","SEO","105","[c]","40760","40070"
"Leaver CS","2022","East Anglia","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA","65","[c]","18990","19050"
"Leaver CS","2022","East Wales","AO","710","[c]","20940","20970"
"Leaver CS","2022","East Wales","EO","320","[c]","26550","26780"
"Leaver CS","2022","East Wales","G6","30","[c]","70070","71540"
"Leaver CS","2022","East Wales","G7","75","[c]","56350","55610"
"Leaver CS","2022","East Wales","HEO","175","[c]","32850","32540"
"Leaver CS","2022","East Wales","SCS level","25","[c]","98240","100820"
"Leaver CS","2022","East Wales","SEO","110","[c]","41080","40000"
"Leaver CS","2022","East Wales","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA","40","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AO","190","[c]","21360","21260"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","120","[c]","27070","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","HEO","25","[c]","33680","33300"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA","135","[c]","22090","21050"
"Leaver CS","2022","Eastern Scotland","AO","660","[c]","23050","21260"
"Leaver CS","2022","Eastern Scotland","EO","340","[c]","29550","27570"
"Leaver CS","2022","Eastern Scotland","G6","55","[c]","75420","75340"
"Leaver CS","2022","Eastern Scotland","G7","85","[c]","57540","57190"
"Leaver CS","2022","Eastern Scotland","HEO","185","[c]","35410","36130"
"Leaver CS","2022","Eastern Scotland","SCS level","20","[c]","90930","82500"
"Leaver CS","2022","Eastern Scotland","SEO","160","[c]","44870","46020"
"Leaver CS","2022","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA","40","[c]","18900","18980"
"Leaver CS","2022","Essex","AO","180","[c]","23610","22980"
"Leaver CS","2022","Essex","EO","225","[c]","29000","29290"
"Leaver CS","2022","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G7","20","[c]","56360","53220"
"Leaver CS","2022","Essex","HEO","45","[c]","37300","35300"
"Leaver CS","2022","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO","50","[c]","43730","40070"
"Leaver CS","2022","Essex","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA","150","[c]","18880","19100"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AO","425","[c]","22420","21130"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","615","[c]","25330","26580"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6","65","[c]","70290","67370"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G7","205","[c]","53960","54190"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","490","[c]","31830","32220"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","35","[c]","102170","94780"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","440","[c]","40830","40580"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","185","[c]","39060","38150"
"Leaver CS","2022","Greater Manchester","AA","55","[c]","18260","18160"
"Leaver CS","2022","Greater Manchester","AO","625","[c]","20950","21260"
"Leaver CS","2022","Greater Manchester","EO","410","[c]","26830","27570"
"Leaver CS","2022","Greater Manchester","G6","50","[c]","71190","70880"
"Leaver CS","2022","Greater Manchester","G7","95","[c]","54090","52050"
"Leaver CS","2022","Greater Manchester","HEO","160","[c]","32060","31990"
"Leaver CS","2022","Greater Manchester","SCS level","25","[c]","90890","87650"
"Leaver CS","2022","Greater Manchester","SEO","120","[c]","39610","38170"
"Leaver CS","2022","Greater Manchester","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA","185","[c]","19450","19170"
"Leaver CS","2022","Hampshire and Isle of Wight","AO","485","[c]","21960","21010"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","350","[c]","26640","26930"
"Leaver CS","2022","Hampshire and Isle of Wight","G6","25","[c]","69190","65800"
"Leaver CS","2022","Hampshire and Isle of Wight","G7","85","[c]","55110","54540"
"Leaver CS","2022","Hampshire and Isle of Wight","HEO","215","[c]","32690","32180"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO","140","[c]","42390","40580"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA","30","[c]","18770","19010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AO","210","[c]","22810","21260"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","145","[c]","27020","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","HEO","20","[c]","31560","32140"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA","25","[c]","20790","19930"
"Leaver CS","2022","Highlands and Islands","AO","75","[c]","22690","21640"
"Leaver CS","2022","Highlands and Islands","EO","60","[c]","29420","27570"
"Leaver CS","2022","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","HEO","15","[c]","35800","36130"
"Leaver CS","2022","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO","10","[c]","43660","45350"
"Leaver CS","2022","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA","40","[c]","20590","20600"
"Leaver CS","2022","Inner London - East","AO","375","[c]","22980","23460"
"Leaver CS","2022","Inner London - East","EO","590","[c]","29380","31060"
"Leaver CS","2022","Inner London - East","G6","165","[c]","70680","68430"
"Leaver CS","2022","Inner London - East","G7","425","[c]","55570","54470"
"Leaver CS","2022","Inner London - East","HEO","400","[c]","33720","32960"
"Leaver CS","2022","Inner London - East","SCS level","155","[c]","100820","95610"
"Leaver CS","2022","Inner London - East","SEO","360","[c]","41320","40450"
"Leaver CS","2022","Inner London - East","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA","145","[c]","20710","21650"
"Leaver CS","2022","Inner London - West","AO","595","[c]","23950","23720"
"Leaver CS","2022","Inner London - West","EO","785","[c]","28440","28500"
"Leaver CS","2022","Inner London - West","G6","415","[c]","69610","67800"
"Leaver CS","2022","Inner London - West","G7","940","[c]","55990","54700"
"Leaver CS","2022","Inner London - West","HEO","1015","[c]","34670","34550"
"Leaver CS","2022","Inner London - West","SCS level","265","[c]","95400","87400"
"Leaver CS","2022","Inner London - West","SEO","665","[c]","42330","41950"
"Leaver CS","2022","Inner London - West","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA","85","[c]","19260","19120"
"Leaver CS","2022","Kent","AO","320","[c]","23280","23130"
"Leaver CS","2022","Kent","EO","230","[c]","29000","29290"
"Leaver CS","2022","Kent","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G7","30","[c]","54520","53160"
"Leaver CS","2022","Kent","HEO","40","[c]","34140","33400"
"Leaver CS","2022","Kent","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO","25","[c]","42240","40860"
"Leaver CS","2022","Kent","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA","70","[c]","19290","19560"
"Leaver CS","2022","Lancashire","AO","630","[c]","21130","21260"
"Leaver CS","2022","Lancashire","EO","235","[c]","27250","27570"
"Leaver CS","2022","Lancashire","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G7","30","[c]","54310","53790"
"Leaver CS","2022","Lancashire","HEO","55","[c]","33740","33840"
"Leaver CS","2022","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO","55","[c]","41120","40530"
"Leaver CS","2022","Lancashire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA","90","[c]","18840","19010"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AO","470","[c]","21020","21010"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","195","[c]","27410","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G7","20","[c]","57690","55610"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","HEO","50","[c]","34700","33840"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO","45","[c]","42240","40310"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA","45","[c]","19460","19560"
"Leaver CS","2022","Lincolnshire","AO","95","[c]","21180","21170"
"Leaver CS","2022","Lincolnshire","EO","80","[c]","27660","27570"
"Leaver CS","2022","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","HEO","25","[c]","33300","33300"
"Leaver CS","2022","Lincolnshire","SEO","20","[c]","42250","41610"
"Leaver CS","2022","Lincolnshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA","55","[c]","18210","18240"
"Leaver CS","2022","Merseyside","AO","575","[c]","21320","21260"
"Leaver CS","2022","Merseyside","EO","390","[c]","26350","26370"
"Leaver CS","2022","Merseyside","G6","25","[c]","72680","70030"
"Leaver CS","2022","Merseyside","G7","60","[c]","56870","54080"
"Leaver CS","2022","Merseyside","HEO","105","[c]","32290","31710"
"Leaver CS","2022","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO","90","[c]","41810","40530"
"Leaver CS","2022","Merseyside","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA","10","[c]","21550","21340"
"Leaver CS","2022","North Eastern Scotland","AO","50","[c]","25910","23780"
"Leaver CS","2022","North Eastern Scotland","EO","55","[c]","28990","27570"
"Leaver CS","2022","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","HEO","15","[c]","33830","32980"
"Leaver CS","2022","North Eastern Scotland","SEO","20","[c]","54760","47490"
"Leaver CS","2022","North Yorkshire","AA","30","[c]","19020","19050"
"Leaver CS","2022","North Yorkshire","AO","120","[c]","24140","21300"
"Leaver CS","2022","North Yorkshire","EO","110","[c]","27710","27570"
"Leaver CS","2022","North Yorkshire","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G7","20","[c]","59790","55460"
"Leaver CS","2022","North Yorkshire","HEO","55","[c]","33820","33300"
"Leaver CS","2022","North Yorkshire","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO","35","[c]","40550","40580"
"Leaver CS","2022","North Yorkshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA","25","[c]","19850","20310"
"Leaver CS","2022","Northern Ireland","AO","110","[c]","22160","21680"
"Leaver CS","2022","Northern Ireland","EO","55","[c]","27530","24890"
"Leaver CS","2022","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","HEO","30","[c]","34160","33380"
"Leaver CS","2022","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA","70","[c]","19040","19200"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AO","1015","[c]","21170","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","360","[c]","26860","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6","25","[c]","71590","68780"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G7","90","[c]","53930","53220"
"Leaver CS","2022","Northumberland, and Tyne and Wear","HEO","155","[c]","32820","32780"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO","95","[c]","40130","39630"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA","35","[c]","20370","21650"
"Leaver CS","2022","Outer London - East and North East","AO","135","[c]","24620","25110"
"Leaver CS","2022","Outer London - East and North East","EO","180","[c]","30660","31060"
"Leaver CS","2022","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","HEO","20","[c]","35570","34820"
"Leaver CS","2022","Outer London - East and North East","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA","40","[c]","21780","22210"
"Leaver CS","2022","Outer London - South","AO","155","[c]","24520","25110"
"Leaver CS","2022","Outer London - South","EO","250","[c]","30200","30600"
"Leaver CS","2022","Outer London - South","G6","30","[c]","72140","69460"
"Leaver CS","2022","Outer London - South","G7","55","[c]","60360","60070"
"Leaver CS","2022","Outer London - South","HEO","120","[c]","36020","35200"
"Leaver CS","2022","Outer London - South","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO","75","[c]","44530","44350"
"Leaver CS","2022","Outer London - South","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA","65","[c]","20710","21650"
"Leaver CS","2022","Outer London - West and North West","AO","180","[c]","24100","23780"
"Leaver CS","2022","Outer London - West and North West","EO","395","[c]","30110","31060"
"Leaver CS","2022","Outer London - West and North West","G6","20","[c]","59180","57700"
"Leaver CS","2022","Outer London - West and North West","G7","30","[c]","54860","53620"
"Leaver CS","2022","Outer London - West and North West","HEO","115","[c]","33700","33330"
"Leaver CS","2022","Outer London - West and North West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SEO","55","[c]","42440","41510"
"Leaver CS","2022","Outer London - West and North West","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6","15","[c]","72280","71830"
"Leaver CS","2022","Overseas","G7","20","[c]","59750","54540"
"Leaver CS","2022","Overseas","HEO","55","[c]","39560","39030"
"Leaver CS","2022","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO","20","[c]","45880","44990"
"Leaver CS","2022","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","AA","80","[c]","19360","19200"
"Leaver CS","2022","Shropshire and Staffordshire","AO","320","[c]","21130","20970"
"Leaver CS","2022","Shropshire and Staffordshire","EO","210","[c]","27330","27570"
"Leaver CS","2022","Shropshire and Staffordshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","G7","20","[c]","56710","54540"
"Leaver CS","2022","Shropshire and Staffordshire","HEO","60","[c]","33570","33300"
"Leaver CS","2022","Shropshire and Staffordshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SEO","40","[c]","44090","44430"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","AA","55","[c]","18720","18240"
"Leaver CS","2022","South Yorkshire","AO","290","[c]","21310","21260"
"Leaver CS","2022","South Yorkshire","EO","165","[c]","27130","27570"
"Leaver CS","2022","South Yorkshire","G6","20","[c]","66940","67090"
"Leaver CS","2022","South Yorkshire","G7","35","[c]","56210","55050"
"Leaver CS","2022","South Yorkshire","HEO","60","[c]","32740","32740"
"Leaver CS","2022","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","SEO","60","[c]","39440","38300"
"Leaver CS","2022","South Yorkshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","AO","260","[c]","23540","22700"
"Leaver CS","2022","Southern Scotland","EO","160","[c]","27790","27570"
"Leaver CS","2022","Southern Scotland","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","G7","15","[c]","53370","51440"
"Leaver CS","2022","Southern Scotland","HEO","50","[c]","33990","33930"
"Leaver CS","2022","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","SEO","25","[c]","40080","39190"
"Leaver CS","2022","Surrey, East and West Sussex","AA","70","[c]","18700","18760"
"Leaver CS","2022","Surrey, East and West Sussex","AO","365","[c]","22090","21260"
"Leaver CS","2022","Surrey, East and West Sussex","EO","280","[c]","28090","27570"
"Leaver CS","2022","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","G7","30","[c]","57960","54510"
"Leaver CS","2022","Surrey, East and West Sussex","HEO","60","[c]","34610","33910"
"Leaver CS","2022","Surrey, East and West Sussex","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","SEO","60","[c]","42210","41100"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","AA","80","[c]","19820","20830"
"Leaver CS","2022","Tees Valley and Durham","AO","370","[c]","21380","21260"
"Leaver CS","2022","Tees Valley and Durham","EO","130","[c]","26940","27570"
"Leaver CS","2022","Tees Valley and Durham","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","G7","15","[c]","57980","55610"
"Leaver CS","2022","Tees Valley and Durham","HEO","40","[c]","32590","33090"
"Leaver CS","2022","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","SEO","35","[c]","41650","40330"
"Leaver CS","2022","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","115","[c]","18480","18310"
"Leaver CS","2022","Unknown","AO","270","[c]","21830","21840"
"Leaver CS","2022","Unknown","EO","125","[c]","27330","27570"
"Leaver CS","2022","Unknown","G6","25","[c]","72780","67940"
"Leaver CS","2022","Unknown","G7","55","[c]","58450","56520"
"Leaver CS","2022","Unknown","HEO","70","[c]","33890","33350"
"Leaver CS","2022","Unknown","SCS level","20","[c]","99780","84560"
"Leaver CS","2022","Unknown","SEO","70","[c]","42070","41090"
"Leaver CS","2022","Unknown","Unknown","485","[c]","35910","33270"
"Leaver CS","2022","West Central Scotland","AA","65","[c]","21140","21050"
"Leaver CS","2022","West Central Scotland","AO","515","[c]","23540","21260"
"Leaver CS","2022","West Central Scotland","EO","325","[c]","28530","27570"
"Leaver CS","2022","West Central Scotland","G6","30","[c]","72270","75340"
"Leaver CS","2022","West Central Scotland","G7","50","[c]","56680","55540"
"Leaver CS","2022","West Central Scotland","HEO","120","[c]","34930","33950"
"Leaver CS","2022","West Central Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","SEO","95","[c]","43590","42170"
"Leaver CS","2022","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","AA","40","[c]","18970","19150"
"Leaver CS","2022","West Midlands","AO","510","[c]","21020","21010"
"Leaver CS","2022","West Midlands","EO","415","[c]","26960","27570"
"Leaver CS","2022","West Midlands","G6","40","[c]","70050","68720"
"Leaver CS","2022","West Midlands","G7","105","[c]","53840","52360"
"Leaver CS","2022","West Midlands","HEO","160","[c]","33730","33000"
"Leaver CS","2022","West Midlands","SCS level","25","[c]","111550","101430"
"Leaver CS","2022","West Midlands","SEO","125","[c]","41900","38330"
"Leaver CS","2022","West Midlands","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","AA","25","[c]","18780","19200"
"Leaver CS","2022","West Wales and The Valleys","AO","260","[c]","21320","21260"
"Leaver CS","2022","West Wales and The Valleys","EO","165","[c]","27510","27570"
"Leaver CS","2022","West Wales and The Valleys","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","G7","25","[c]","59680","60830"
"Leaver CS","2022","West Wales and The Valleys","HEO","60","[c]","34120","34290"
"Leaver CS","2022","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","SEO","45","[c]","43160","43200"
"Leaver CS","2022","West Wales and The Valleys","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","AA","115","[c]","18910","19200"
"Leaver CS","2022","West Yorkshire","AO","660","[c]","21200","21260"
"Leaver CS","2022","West Yorkshire","EO","535","[c]","26730","27570"
"Leaver CS","2022","West Yorkshire","G6","45","[c]","66000","65000"
"Leaver CS","2022","West Yorkshire","G7","120","[c]","53960","52610"
"Leaver CS","2022","West Yorkshire","HEO","190","[c]","32640","32110"
"Leaver CS","2022","West Yorkshire","SCS level","15","[c]","109050","100070"
"Leaver CS","2022","West Yorkshire","SEO","160","[c]","39420","38910"
"Leaver CS","2022","West Yorkshire","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AO","10","[c]","22890","23470"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","35","[c]","28650","29290"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","HEO","10","[c]","34630","34440"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO","15","[c]","42440","44500"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AO","70","[c]","22230","21820"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","70","[c]","27640","27570"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6","25","[c]","72030","71550"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G7","95","[c]","54260","52330"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","HEO","60","[c]","32870","31920"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS level","15","[c]","103870","112930"
