"Status","Year","Organisation","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Clackmannanshire and Fife","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Conwy and Denbighshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","Heterosexual / straight","55","[c]","24420","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","Heterosexual / straight","30","[c]","25450","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Croydon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","Heterosexual / straight","55","[c]","25020","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derby","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","Heterosexual / straight","80","[c]","24540","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","Heterosexual / straight","45","[c]","23340","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","Heterosexual / straight","35","[c]","27980","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","Heterosexual / straight","45","[c]","27380","25110"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","Heterosexual / straight","85","[c]","24040","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","Heterosexual / straight","50","[c]","27260","25110"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","Heterosexual / straight","50","[c]","22760","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","Heterosexual / straight","30","[c]","23620","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","Heterosexual / straight","110","[c]","24860","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","Unknown","45","[c]","25060","23690"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","Heterosexual / straight","40","[c]","29050","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","Heterosexual / straight","65","[c]","24140","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","Heterosexual / straight","60","[c]","22740","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","Unknown","30","[c]","25210","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","Heterosexual / straight","35","[c]","25840","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","Heterosexual / straight","45","[c]","29970","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","Heterosexual / straight","30","[c]","30570","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","Heterosexual / straight","35","[c]","30850","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","Heterosexual / straight","60","[c]","28600","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
