"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","No function","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AO","Heterosexual / straight","50","[c]","21320","21260"
"Leaver CS","2022","16-19","No function","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","AO","Heterosexual / straight","60","[c]","22030","22100"
"Leaver CS","2022","20-29","Analysis","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","HEO","Heterosexual / straight","40","[c]","33310","33400"
"Leaver CS","2022","20-29","Analysis","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","AO","Heterosexual / straight","30","[c]","21500","21260"
"Leaver CS","2022","20-29","Debt","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AO","Heterosexual / straight","30","[c]","21630","21260"
"Leaver CS","2022","20-29","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","EO","Heterosexual / straight","45","[c]","26510","26350"
"Leaver CS","2022","20-29","Digital, Data & Technology","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HEO","Heterosexual / straight","35","[c]","33550","33540"
"Leaver CS","2022","20-29","Digital, Data & Technology","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HEO","Unknown","30","[c]","33310","33290"
"Leaver CS","2022","20-29","Digital, Data & Technology","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
