"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","HEO","10","10","31080","30450"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","SEO","10","10","43470","42210"
"In post","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Essex","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","15","15","54890","54900"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","15","15","31770","31400"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","20","20","41630","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","EO","25","25","25390","25120"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","G6","10","10","62080","60500"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","G7","15","15","54780","54580"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","HEO","25","25","31190","30450"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","SEO","35","35","39320","39540"
"In post","2022","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","SEO","15","15","39070","37520"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","20","20","21310","21490"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","15","15","26180","26680"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","45","40","31840","31740"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","35","35","40380","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","AO","30","30","23900","23720"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","EO","130","130","28940","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","G6","85","85","69470","68790"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","G7","305","300","58760","59050"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","HEO","285","280","34920","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","SCS level","30","30","88710","86010"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","SEO","340","335","43440","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","AA","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","AO","70","70","23930","23970"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","EO","310","305","28750","28310"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","G6","155","150","67920","66240"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","G7","620","605","58640","57290"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","HEO","535","525","34900","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","SCS level","110","105","86600","79710"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","SEO","640","625","43060","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Kent","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Kent","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Kent","Outside London","HEO","25","25","31800","31740"
"In post","2022","Ministry of Justice (excl. agencies)","Kent","Outside London","SEO","20","20","42230","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Lancashire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Lancashire","Outside London","EO","10","10","25970","25820"
"In post","2022","Ministry of Justice (excl. agencies)","Lancashire","Outside London","G7","10","10","56770","57230"
"In post","2022","Ministry of Justice (excl. agencies)","Lancashire","Outside London","HEO","20","20","31670","30450"
"In post","2022","Ministry of Justice (excl. agencies)","Lancashire","Outside London","SEO","25","25","41730","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","AO","25","25","21060","20970"
"In post","2022","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","EO","15","15","25730","25120"
"In post","2022","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","15","15","31270","30450"
"In post","2022","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","20","20","41570","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Lincolnshire","Outside London","HEO","10","10","31600","31830"
"In post","2022","Ministry of Justice (excl. agencies)","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Merseyside","Outside London","EO","10","10","25600","25120"
"In post","2022","Ministry of Justice (excl. agencies)","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Merseyside","Outside London","G7","15","15","54960","50430"
"In post","2022","Ministry of Justice (excl. agencies)","Merseyside","Outside London","HEO","20","20","31530","30450"
"In post","2022","Ministry of Justice (excl. agencies)","Merseyside","Outside London","SEO","25","25","38450","36260"
"In post","2022","Ministry of Justice (excl. agencies)","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","North Yorkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","North Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","North Yorkshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","G7","15","15","51660","50430"
"In post","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","HEO","15","15","31740","31270"
"In post","2022","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","SEO","15","15","37320","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - South","London","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - South","London","G7","15","15","60790","63500"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - South","London","HEO","20","20","35190","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - South","London","SEO","20","20","45270","47590"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - West and North West","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - West and North West","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - West and North West","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Outer London - West and North West","London","SEO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","AO","75","70","21000","20970"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","EO","50","50","25800","25770"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","G7","10","10","53710","52630"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","HEO","25","20","31160","30450"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","SEO","35","35","39670","40620"
"In post","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","G7","65","65","56660","56870"
"In post","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","HEO","15","15","31150","30760"
"In post","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","SEO","35","35","41030","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","HEO","15","15","33140","33200"
"In post","2022","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","SEO","15","10","42310","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","EO","10","10","26270","26900"
"In post","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","G7","15","15","55650","56270"
"In post","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","HEO","25","25","31910","31520"
"In post","2022","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","SEO","15","15","41460","41100"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","EO","10","10","25150","25120"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","G7","15","15","52920","50430"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","SEO","10","10","38090","37590"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","EO","20","20","25440","25120"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","G6","10","10","67540","66970"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","G7","55","50","55510","54170"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","HEO","35","35","31640","31320"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","SEO","45","45","38700","36740"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","EO","55","55","25340","25120"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","G6","10","10","63620","61670"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","G7","60","60","53020","50430"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","HEO","120","120","30990","30450"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","SEO","140","140","37670","36050"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","AO","10","5","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","EO","55","55","34580","35410"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","HEO","35","35","41880","42120"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","SEO","10","10","49070","47900"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","70","70","37320","37560"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","30","30","45350","45140"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Outside London","AO","55","50","22020","21050"
"In post","2022","National Crime Agency","Cheshire","Outside London","EO","620","605","32500","32770"
"In post","2022","National Crime Agency","Cheshire","Outside London","G6","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Outside London","G7","50","50","58140","55740"
"In post","2022","National Crime Agency","Cheshire","Outside London","HEO","345","335","39790","40210"
"In post","2022","National Crime Agency","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Outside London","SEO","145","145","46060","45480"
"In post","2022","National Crime Agency","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","EO","45","45","34180","34140"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","HEO","20","20","41760","43710"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Outside London","EO","25","25","33560","32770"
"In post","2022","National Crime Agency","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Outside London","HEO","15","15","40890","40210"
"In post","2022","National Crime Agency","Devon","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Outside London","EO","10","5","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Essex","Outside London","EO","25","25","33450","32770"
"In post","2022","National Crime Agency","Essex","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","30","30","22410","21050"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","190","185","32210","32770"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","15","15","57110","55740"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","115","110","39660","38560"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","55","55","46340","45480"
"In post","2022","National Crime Agency","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Outside London","EO","40","40","34710","35090"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Outside London","HEO","20","20","41530","41220"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Inner London - East","London","AO","90","85","26090","24470"
"In post","2022","National Crime Agency","Inner London - East","London","EO","560","550","36000","36200"
"In post","2022","National Crime Agency","Inner London - East","London","G6","60","60","74820","74010"
"In post","2022","National Crime Agency","Inner London - East","London","G7","130","125","63030","60960"
"In post","2022","National Crime Agency","Inner London - East","London","HEO","410","400","43450","43630"
"In post","2022","National Crime Agency","Inner London - East","London","SCS level","30","30","104940","95000"
"In post","2022","National Crime Agency","Inner London - East","London","SEO","245","240","50100","48900"
"In post","2022","National Crime Agency","Kent","Outside London","AO","20","20","25930","24470"
"In post","2022","National Crime Agency","Kent","Outside London","EO","90","90","36450","36410"
"In post","2022","National Crime Agency","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Kent","Outside London","HEO","70","65","44700","43710"
"In post","2022","National Crime Agency","Kent","Outside London","SEO","15","15","49780","48900"
"In post","2022","National Crime Agency","Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Lancashire","Outside London","EO","45","45","34200","34040"
"In post","2022","National Crime Agency","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Lancashire","Outside London","HEO","20","20","41210","40250"
"In post","2022","National Crime Agency","Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","AO","10","10","21810","21050"
"In post","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","EO","20","20","31050","29260"
"In post","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","45","40","40390","39390"
