"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Unknown","Security","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA","180","[c]","21180","21050"
"New entrant CS","2022","20-29","Unknown","Unknown","AO","495","[c]","22090","21680"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","755","[c]","26810","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","HEO","260","[c]","32860","31540"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO","60","[c]","41410","41950"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","White","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Analysis","AO","100","[c]","21550","21260"
"New entrant CS","2022","20-29","White","Analysis","EO","115","[c]","26690","26350"
"New entrant CS","2022","20-29","White","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Analysis","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Analysis","HEO","375","[c]","32230","31660"
"New entrant CS","2022","20-29","White","Analysis","SEO","40","[c]","40360","39600"
"New entrant CS","2022","20-29","White","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","EO","80","[c]","25630","25520"
"New entrant CS","2022","20-29","White","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","HEO","50","[c]","31660","31800"
"New entrant CS","2022","20-29","White","Commercial","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","EO","160","[c]","26570","26590"
"New entrant CS","2022","20-29","White","Communications","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","HEO","75","[c]","33520","33080"
"New entrant CS","2022","20-29","White","Communications","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Counter Fraud","AO","140","[c]","21620","21260"
"New entrant CS","2022","20-29","White","Counter Fraud","EO","205","[c]","27360","26590"
"New entrant CS","2022","20-29","White","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Counter Fraud","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Debt","AO","190","[c]","21250","21250"
"New entrant CS","2022","20-29","White","Debt","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","AA","35","[c]","18360","17900"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","AO","60","[c]","21090","21050"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","EO","165","[c]","25990","26250"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","G7","40","[c]","53110","53130"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","HEO","160","[c]","32540","33000"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","SEO","75","[c]","38760","37700"
"New entrant CS","2022","20-29","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","AO","50","[c]","21260","21250"
"New entrant CS","2022","20-29","White","Finance","EO","110","[c]","25260","25000"
"New entrant CS","2022","20-29","White","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","HEO","45","[c]","32210","31990"
"New entrant CS","2022","20-29","White","Finance","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Grants Management","AO","65","[c]","21230","21300"
"New entrant CS","2022","20-29","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","AO","90","[c]","21480","21170"
"New entrant CS","2022","20-29","White","Human Resources","EO","85","[c]","25900","26300"
"New entrant CS","2022","20-29","White","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","HEO","80","[c]","31210","31920"
"New entrant CS","2022","20-29","White","Human Resources","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","AO","155","[c]","21540","22200"
"New entrant CS","2022","20-29","White","Legal","EO","135","[c]","27010","26950"
"New entrant CS","2022","20-29","White","Legal","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","HEO","45","[c]","39110","38000"
"New entrant CS","2022","20-29","White","Legal","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","No function","AA","520","[c]","20260","20890"
"New entrant CS","2022","20-29","White","No function","AO","3715","[c]","22450","21260"
"New entrant CS","2022","20-29","White","No function","EO","1775","[c]","27030","27570"
"New entrant CS","2022","20-29","White","No function","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","No function","G7","125","[c]","52610","52290"
"New entrant CS","2022","20-29","White","No function","HEO","1345","[c]","31760","32560"
"New entrant CS","2022","20-29","White","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","No function","SEO","305","[c]","38850","38750"
"New entrant CS","2022","20-29","White","No function","Unknown","1015","[c]","23550","23170"
"New entrant CS","2022","20-29","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","AO","40","[c]","21250","21260"
"New entrant CS","2022","20-29","White","Project Delivery","EO","190","[c]","24150","24750"
"New entrant CS","2022","20-29","White","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","HEO","110","[c]","31240","33000"
"New entrant CS","2022","20-29","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","SEO","35","[c]","40590","40000"
"New entrant CS","2022","20-29","White","Project Delivery","Unknown","50","[c]","29480","28050"
"New entrant CS","2022","20-29","White","Property","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","AO","45","[c]","21810","21750"
"New entrant CS","2022","20-29","White","Property","EO","65","[c]","25070","25000"
"New entrant CS","2022","20-29","White","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","HEO","50","[c]","30730","31070"
"New entrant CS","2022","20-29","White","Property","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","AO","65","[c]","24400","23540"
"New entrant CS","2022","20-29","White","Security","EO","40","[c]","26490","26350"
"New entrant CS","2022","20-29","White","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Unknown","AA","210","[c]","20760","21050"
"New entrant CS","2022","20-29","White","Unknown","AO","415","[c]","22230","21300"
"New entrant CS","2022","20-29","White","Unknown","EO","430","[c]","26860","27230"
"New entrant CS","2022","20-29","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Unknown","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Unknown","HEO","225","[c]","32820","31540"
"New entrant CS","2022","20-29","White","Unknown","SEO","60","[c]","40790","39660"
"New entrant CS","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Analysis","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","EO","35","[c]","26620","26590"
"New entrant CS","2022","30-39","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Debt","AO","40","[c]","21250","21250"
"New entrant CS","2022","30-39","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","G7","35","[c]","54870","54490"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","No function","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","No function","AO","225","[c]","22200","21260"
"New entrant CS","2022","30-39","Asian","No function","EO","310","[c]","28190","27570"
"New entrant CS","2022","30-39","Asian","No function","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","No function","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","No function","HEO","120","[c]","32800","33080"
"New entrant CS","2022","30-39","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","No function","SEO","65","[c]","40060","40020"
"New entrant CS","2022","30-39","Asian","No function","Unknown","60","[c]","26160","24090"
"New entrant CS","2022","30-39","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","EO","35","[c]","27580","27570"
"New entrant CS","2022","30-39","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Debt","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","AO","130","[c]","23800","21260"
"New entrant CS","2022","30-39","Black","No function","EO","175","[c]","28450","27570"
"New entrant CS","2022","30-39","Black","No function","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","HEO","55","[c]","33150","33080"
"New entrant CS","2022","30-39","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","No function","SEO","40","[c]","39780","40060"
"New entrant CS","2022","30-39","Black","No function","Unknown","80","[c]","27240","27060"
"New entrant CS","2022","30-39","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Property","SCS level","[c]","[c]","[c]","[c]"
