"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Human Resources","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","G6/G7","45","[c]","61570","60400"
"Leaver CS","2022","40-49","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","East Midlands (England)","AA/AO","90","[c]","20780","20970"
"Leaver CS","2022","40-49","No function","East Midlands (England)","EO","50","[c]","27140","27570"
"Leaver CS","2022","40-49","No function","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","East Midlands (England)","SEO/HEO","30","[c]","36260","38110"
"Leaver CS","2022","40-49","No function","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","East of England","AA/AO","105","[c]","21600","21260"
"Leaver CS","2022","40-49","No function","East of England","EO","85","[c]","28130","27570"
"Leaver CS","2022","40-49","No function","East of England","G6/G7","25","[c]","56570","54110"
"Leaver CS","2022","40-49","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","East of England","SEO/HEO","30","[c]","37950","38220"
"Leaver CS","2022","40-49","No function","East of England","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","London","AA/AO","125","[c]","23610","23720"
"Leaver CS","2022","40-49","No function","London","EO","160","[c]","30180","31060"
"Leaver CS","2022","40-49","No function","London","G6/G7","240","[c]","58280","56220"
"Leaver CS","2022","40-49","No function","London","SCS level","75","[c]","89480","84340"
"Leaver CS","2022","40-49","No function","London","SEO/HEO","185","[c]","38350","38270"
"Leaver CS","2022","40-49","No function","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","North East (England)","AA/AO","75","[c]","21140","21260"
"Leaver CS","2022","40-49","No function","North East (England)","EO","30","[c]","27450","27570"
"Leaver CS","2022","40-49","No function","North East (England)","G6/G7","10","[c]","51880","50380"
"Leaver CS","2022","40-49","No function","North East (England)","SEO/HEO","20","[c]","35630","34530"
"Leaver CS","2022","40-49","No function","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","North West (England)","AA/AO","130","[c]","20940","21260"
"Leaver CS","2022","40-49","No function","North West (England)","EO","85","[c]","27360","27570"
"Leaver CS","2022","40-49","No function","North West (England)","G6/G7","15","[c]","63330","61090"
"Leaver CS","2022","40-49","No function","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","North West (England)","SEO/HEO","45","[c]","37220","37450"
"Leaver CS","2022","40-49","No function","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Scotland","AA/AO","70","[c]","22230","21260"
"Leaver CS","2022","40-49","No function","Scotland","EO","55","[c]","28170","27570"
"Leaver CS","2022","40-49","No function","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Scotland","SEO/HEO","25","[c]","45260","40290"
"Leaver CS","2022","40-49","No function","South East (England)","AA/AO","180","[c]","21960","21260"
"Leaver CS","2022","40-49","No function","South East (England)","EO","105","[c]","28120","27570"
"Leaver CS","2022","40-49","No function","South East (England)","G6/G7","20","[c]","58200","55750"
"Leaver CS","2022","40-49","No function","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","South East (England)","SEO/HEO","65","[c]","36630","36840"
"Leaver CS","2022","40-49","No function","South East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","South West (England)","AA/AO","80","[c]","21110","21010"
"Leaver CS","2022","40-49","No function","South West (England)","EO","70","[c]","26940","27570"
"Leaver CS","2022","40-49","No function","South West (England)","G6/G7","20","[c]","56870","54820"
"Leaver CS","2022","40-49","No function","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","South West (England)","SEO/HEO","70","[c]","36120","36330"
"Leaver CS","2022","40-49","No function","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","AA/AO","45","[c]","21020","21840"
"Leaver CS","2022","40-49","No function","Unknown","EO","15","[c]","27520","27570"
"Leaver CS","2022","40-49","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Wales","AA/AO","65","[c]","20830","21260"
"Leaver CS","2022","40-49","No function","Wales","EO","25","[c]","26420","27570"
"Leaver CS","2022","40-49","No function","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Wales","SEO/HEO","15","[c]","36090","36590"
"Leaver CS","2022","40-49","No function","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","West Midlands (England)","AA/AO","100","[c]","21010","20970"
"Leaver CS","2022","40-49","No function","West Midlands (England)","EO","80","[c]","27040","27570"
"Leaver CS","2022","40-49","No function","West Midlands (England)","G6/G7","20","[c]","60200","56950"
"Leaver CS","2022","40-49","No function","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","West Midlands (England)","SEO/HEO","30","[c]","38380","37190"
"Leaver CS","2022","40-49","No function","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Yorkshire and The Humber","AA/AO","90","[c]","21280","20990"
"Leaver CS","2022","40-49","No function","Yorkshire and The Humber","EO","75","[c]","26860","27570"
"Leaver CS","2022","40-49","No function","Yorkshire and The Humber","G6/G7","20","[c]","57500","53430"
"Leaver CS","2022","40-49","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Yorkshire and The Humber","SEO/HEO","35","[c]","37150","36500"
"Leaver CS","2022","40-49","No function","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","London","G6/G7","15","[c]","62120","61470"
"Leaver CS","2022","40-49","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South East (England)","SEO/HEO","10","[c]","36440","35880"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","G6/G7","15","[c]","56550","56240"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","SEO/HEO","50","[c]","37940","39650"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","Unknown","10","[c]","48860","48780"
"Leaver CS","2022","40-49","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Yorkshire and The Humber","AA/AO","10","[c]","21240","20960"
"Leaver CS","2022","40-49","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Scotland","EO","[c]","[c]","[c]","[c]"
