"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","240","[c]","35500","36330"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","35","[c]","36250","36250"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","70","[c]","34400","34200"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","AA/AO","Heterosexual / straight","255","[c]","20800","21010"
"Leaver CS","2022","No function","Greater Manchester","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","AA/AO","Unknown","100","[c]","20190","20540"
"Leaver CS","2022","No function","Greater Manchester","EO","Heterosexual / straight","160","[c]","26910","27570"
"Leaver CS","2022","No function","Greater Manchester","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","EO","Unknown","50","[c]","26460","27570"
"Leaver CS","2022","No function","Greater Manchester","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","SEO/HEO","Heterosexual / straight","50","[c]","36050","36330"
"Leaver CS","2022","No function","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","260","[c]","20150","19860"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","AA/AO","Unknown","105","[c]","20330","19860"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","EO","Heterosexual / straight","125","[c]","26960","27570"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","80","[c]","36430","34290"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","60","[c]","27420","27570"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","AA/AO","Heterosexual / straight","160","[c]","22650","22880"
"Leaver CS","2022","No function","Inner London - East","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","AA/AO","Unknown","100","[c]","23230","23380"
"Leaver CS","2022","No function","Inner London - East","EO","Heterosexual / straight","290","[c]","29480","31060"
"Leaver CS","2022","No function","Inner London - East","EO","LGBO","35","[c]","29090","31060"
"Leaver CS","2022","No function","Inner London - East","EO","Undeclared","50","[c]","28230","27900"
"Leaver CS","2022","No function","Inner London - East","EO","Unknown","55","[c]","29780","31060"
"Leaver CS","2022","No function","Inner London - East","G6/G7","Heterosexual / straight","215","[c]","58310","54280"
"Leaver CS","2022","No function","Inner London - East","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","G6/G7","Undeclared","40","[c]","59740","57170"
"Leaver CS","2022","No function","Inner London - East","G6/G7","Unknown","80","[c]","59870","58930"
"Leaver CS","2022","No function","Inner London - East","SCS level","Heterosexual / straight","60","[c]","97860","93740"
"Leaver CS","2022","No function","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","SEO/HEO","Heterosexual / straight","375","[c]","37180","37190"
"Leaver CS","2022","No function","Inner London - East","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","SEO/HEO","Undeclared","65","[c]","37660","38200"
"Leaver CS","2022","No function","Inner London - East","SEO/HEO","Unknown","60","[c]","37680","36330"
"Leaver CS","2022","No function","Inner London - East","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","AA/AO","Heterosexual / straight","200","[c]","23350","23720"
"Leaver CS","2022","No function","Inner London - West","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","AA/AO","Unknown","190","[c]","21990","22680"
"Leaver CS","2022","No function","Inner London - West","EO","Heterosexual / straight","200","[c]","28930","28630"
"Leaver CS","2022","No function","Inner London - West","EO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","EO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","EO","Unknown","120","[c]","27710","27570"
"Leaver CS","2022","No function","Inner London - West","G6/G7","Heterosexual / straight","355","[c]","58840","56140"
"Leaver CS","2022","No function","Inner London - West","G6/G7","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","G6/G7","Undeclared","95","[c]","58050","54700"
"Leaver CS","2022","No function","Inner London - West","G6/G7","Unknown","140","[c]","57120","53830"
"Leaver CS","2022","No function","Inner London - West","SCS level","Heterosexual / straight","75","[c]","89140","82780"
"Leaver CS","2022","No function","Inner London - West","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","SEO/HEO","Heterosexual / straight","405","[c]","37700","36660"
"Leaver CS","2022","No function","Inner London - West","SEO/HEO","LGBO","65","[c]","35740","34410"
"Leaver CS","2022","No function","Inner London - West","SEO/HEO","Undeclared","105","[c]","38800","37840"
"Leaver CS","2022","No function","Inner London - West","SEO/HEO","Unknown","270","[c]","35090","34710"
"Leaver CS","2022","No function","Inner London - West","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","AA/AO","Heterosexual / straight","220","[c]","22710","24250"
"Leaver CS","2022","No function","Kent","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","AA/AO","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","EO","Heterosexual / straight","105","[c]","29820","29290"
"Leaver CS","2022","No function","Kent","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","AA/AO","Heterosexual / straight","335","[c]","21070","21260"
"Leaver CS","2022","No function","Lancashire","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","AA/AO","Unknown","145","[c]","20910","21260"
"Leaver CS","2022","No function","Lancashire","EO","Heterosexual / straight","100","[c]","27410","27570"
"Leaver CS","2022","No function","Lancashire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","EO","Unknown","45","[c]","27160","27570"
"Leaver CS","2022","No function","Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","235","[c]","20620","20970"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","105","[c]","20060","20370"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","90","[c]","27210","27570"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","50","[c]","39590","38520"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AA/AO","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","AA/AO","Heterosexual / straight","130","[c]","21040","21260"
"Leaver CS","2022","No function","Merseyside","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","AA/AO","Unknown","55","[c]","20480","20990"
"Leaver CS","2022","No function","Merseyside","EO","Heterosexual / straight","95","[c]","27010","27570"
"Leaver CS","2022","No function","Merseyside","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","EO","Unknown","35","[c]","26370","27570"
"Leaver CS","2022","No function","Merseyside","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","SEO/HEO","Heterosexual / straight","60","[c]","38860","39360"
"Leaver CS","2022","No function","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","EO","Heterosexual / straight","45","[c]","27290","27570"
"Leaver CS","2022","No function","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
