"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Bedford","560","520","31260","28550"
"In post","2022","White","Belfast","2330","2190","31420","27370"
"In post","2022","White","Berkshire","1825","1745","35560","33000"
"In post","2022","White","Bexley and Greenwich","985","930","33000","31880"
"In post","2022","White","Birmingham","6000","5600","34460","30420"
"In post","2022","White","Blackburn with Darwen","275","250","28260","27570"
"In post","2022","White","Blackpool","4720","4335","29850","27570"
"In post","2022","White","Bournemouth, Christchurch and Poole","655","590","28280","27570"
"In post","2022","White","Bradford","1270","1105","27570","26820"
"In post","2022","White","Breckland and South Norfolk","445","420","29680","27250"
"In post","2022","White","Brent","160","150","35130","31060"
"In post","2022","White","Bridgend and Neath Port Talbot","680","605","28040","27570"
"In post","2022","White","Brighton and Hove","565","515","33390","27570"
"In post","2022","White","Bristol, City of","5035","4700","35750","32010"
"In post","2022","White","Bromley","290","255","31830","31060"
"In post","2022","White","Buckinghamshire","1275","1210","33480","30700"
"In post","2022","White","Caithness and Sutherland, and Ross and Cromarty","170","155","30470","27570"
"In post","2022","White","Calderdale and Kirklees","700","620","29000","27570"
"In post","2022","White","Cambridgeshire CC","2750","2615","33610","31650"
"In post","2022","White","Camden and City of London","955","915","46920","38370"
"In post","2022","White","Cardiff and Vale of Glamorgan","9325","8750","35440","30820"
"In post","2022","White","Causeway Coast and Glens","65","65","22340","20560"
"In post","2022","White","Central Bedfordshire","350","340","31570","28670"
"In post","2022","White","Central Hampshire","3460","3320","37000","33300"
"In post","2022","White","Central Valleys","2290","2120","31960","27570"
"In post","2022","White","Cheshire East","935","870","31190","27570"
"In post","2022","White","Cheshire West and Chester","430","395","28740","27570"
"In post","2022","White","Chorley and West Lancashire","1175","1080","30700","27570"
"In post","2022","White","City of Edinburgh","9815","9375","40300","36130"
"In post","2022","White","Clackmannanshire and Fife","920","850","31100","27570"
"In post","2022","White","Conwy and Denbighshire","655","615","35620","30210"
"In post","2022","White","Cornwall and Isles of Scilly","1470","1350","27830","26840"
"In post","2022","White","Coventry","1600","1510","38290","36200"
"In post","2022","White","Croydon","4735","4510","43100","37930"
"In post","2022","White","Darlington","1080","1030","36880","34290"
"In post","2022","White","Derby","755","670","27470","25120"
"In post","2022","White","Derry City and Strabane","10","10","[c]","[c]"
"In post","2022","White","Devon CC","4720","4330","32990","28200"
"In post","2022","White","Dorset","1870","1750","29950","27380"
"In post","2022","White","Dudley","815","695","26010","27570"
"In post","2022","White","Dumfries and Galloway","425","395","30380","27570"
"In post","2022","White","Durham","4810","4320","28210","26820"
"In post","2022","White","Ealing","120","115","35030","31060"
"In post","2022","White","East Ayrshire and North Ayrshire mainland","880","810","27460","27360"
"In post","2022","White","East Cumbria","830","760","28890","25740"
"In post","2022","White","East Derbyshire","365","320","28210","27570"
"In post","2022","White","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1820","1730","31320","27570"
"In post","2022","White","East Kent","3495","3235","28870","27110"
"In post","2022","White","East Lancashire","395","360","27840","27570"
"In post","2022","White","East Lothian and Midlothian","105","95","30650","27570"
"In post","2022","White","East Merseyside","965","860","28870","27570"
"In post","2022","White","East Riding of Yorkshire","1685","1575","29450","26950"
"In post","2022","White","East Surrey","675","630","34400","33890"
"In post","2022","White","East Sussex CC","1620","1460","27600","27570"
"In post","2022","White","Enfield","100","95","35170","31060"
"In post","2022","White","Essex Haven Gateway","760","715","31530","29290"
"In post","2022","White","Essex Thames Gateway","680","610","28360","29290"
"In post","2022","White","Falkirk","1260","1110","28090","27570"
"In post","2022","White","Fermanagh and Omagh","20","20","[c]","[c]"
"In post","2022","White","Flintshire and Wrexham","1920","1820","28730","27380"
"In post","2022","White","Glasgow City","10105","9475","33530","27940"
"In post","2022","White","Gloucestershire CC","1190","1070","30880","27570"
"In post","2022","White","Greater Manchester North East","910","845","28820","27570"
"In post","2022","White","Greater Manchester North West","1735","1565","26120","25120"
"In post","2022","White","Greater Manchester South East","815","740","26090","24090"
"In post","2022","White","Greater Manchester South West","4270","4020","33520","30450"
"In post","2022","White","Gwent Valleys","895","815","30110","27570"
"In post","2022","White","Gwynedd","660","610","26540","24360"
"In post","2022","White","Hackney and Newham","2475","2350","44670","38030"
"In post","2022","White","Haringey and Islington","530","510","34830","32450"
"In post","2022","White","Harrow and Hillingdon","1200","1095","32880","30500"
"In post","2022","White","Hartlepool and Stockton-on-Tees","1455","1330","27860","27570"
"In post","2022","White","Heart of Essex","910","860","32930","29950"
"In post","2022","White","Herefordshire, County of","390","375","29410","27120"
"In post","2022","White","Hertfordshire CC","1830","1725","36880","31880"
"In post","2022","White","Hounslow and Richmond upon Thames","1450","1375","34730","33120"
"In post","2022","White","Inverclyde, East Renfrewshire, and Renfrewshire","810","730","30770","27570"
"In post","2022","White","Inverness and Nairn, Moray, and Badenoch and Strathspey","980","925","30050","27570"
"In post","2022","White","Isle of Anglesey","220","205","28850","27370"
"In post","2022","White","Isle of Wight","810","745","27700","27120"
"In post","2022","White","Kensington & Chelsea and Hammersmith & Fulham","350","335","34420","32140"
"In post","2022","White","Kent Thames Gateway","1210","1135","30610","30700"
"In post","2022","White","Kingston upon Hull, City of","1775","1595","28540","27130"
"In post","2022","White","Lambeth","1900","1830","46140","40170"
"In post","2022","White","Lancaster and Wyre","945","865","29010","26850"
"In post","2022","White","Leeds","8525","8010","35820","31990"
"In post","2022","White","Leicester","1210","1115","29390","27130"
"In post","2022","White","Leicestershire CC and Rutland","1520","1425","30300","27380"
"In post","2022","White","Lewisham and Southwark","510","490","36370","31060"
"In post","2022","White","Lincolnshire CC","2615","2460","28710","26910"
"In post","2022","White","Lisburn and Castlereagh","400","385","28060","24890"
"In post","2022","White","Liverpool","9965","9265","29800","26330"
"In post","2022","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","300","285","29970","27570"
"In post","2022","White","Luton","275","250","28270","27570"
"In post","2022","White","Manchester","6760","6425","35330","31650"
"In post","2022","White","Medway","1095","1035","31420","29290"
"In post","2022","White","Merton, Kingston upon Thames and Sutton","365","340","34550","31060"
"In post","2022","White","Mid and East Antrim","10","10","[c]","[c]"
"In post","2022","White","Mid Kent","720","670","31250","29290"
"In post","2022","White","Mid Lancashire","3970","3575","29620","27130"
"In post","2022","White","Mid Ulster","5","5","[c]","[c]"
"In post","2022","White","Milton Keynes","1640","1565","33750","29530"
"In post","2022","White","Monmouthshire and Newport","4610","4315","35320","30810"
"In post","2022","White","Na h-Eileanan Siar","140","130","27720","27320"
"In post","2022","White","Newry, Mourne and Down","65","65","23340","20560"
"In post","2022","White","North and North East Lincolnshire","715","640","26960","27570"
"In post","2022","White","North and West Norfolk","825","760","28370","27570"
"In post","2022","White","North Hampshire","810","765","33970","27570"
"In post","2022","White","North Lanarkshire","2090","1830","27620","26590"
"In post","2022","White","North Northamptonshire","405","355","26290","27570"
"In post","2022","White","North Nottinghamshire","890","835","30480","27570"
"In post","2022","White","North Yorkshire CC","1650","1560","31050","27570"
"In post","2022","White","Northumberland","405","365","29860","27570"
"In post","2022","White","Norwich and East Norfolk","1665","1515","29190","27570"
"In post","2022","White","Nottingham","5780","5410","33690","30450"
"In post","2022","White","Orkney Islands","35","30","35580","31540"
"In post","2022","White","Overseas","2530","2520","50050","49810"
"In post","2022","White","Oxfordshire CC","2085","1955","33600","30700"
"In post","2022","White","Perth and Kinross, and Stirling","800","750","32630","30040"
"In post","2022","White","Peterborough","1160","1065","29770","27130"
"In post","2022","White","Plymouth","2605","2415","32180","27570"
"In post","2022","White","Portsmouth","3020","2820","31930","27570"
"In post","2022","White","Powys","525","490","30820","27570"
"In post","2022","White","Redbridge and Waltham Forest","260","230","30990","30780"
"In post","2022","White","Sandwell","235","215","28770","27570"
"In post","2022","White","Scottish Borders","380","350","31330","27570"
"In post","2022","White","Sefton","4185","3860","30980","27570"
"In post","2022","White","Sheffield","5590","5140","34540","30820"
"In post","2022","White","Shetland Islands","50","50","30170","27570"
"In post","2022","White","Shropshire","1075","1020","30010","27570"
"In post","2022","White","Solihull","530","485","29930","27570"
"In post","2022","White","Somerset CC","1985","1845","31760","27570"
"In post","2022","White","South and West Derbyshire","975","890","33870","28210"
"In post","2022","White","South Ayrshire","250","230","28610","27570"
"In post","2022","White","South Hampshire","3260","2840","31190","27570"
"In post","2022","White","South Lanarkshire","2580","2315","32160","27570"
"In post","2022","White","South Nottinghamshire","835","785","32440","28640"
"In post","2022","White","South Teesside","985","885","27260","26620"
"In post","2022","White","South West Wales","1405","1300","31530","27570"
"In post","2022","White","Southampton","1025","950","33690","27570"
"In post","2022","White","Southend-on-Sea","775","695","33570","29290"
"In post","2022","White","Staffordshire CC","3460","3245","31070","27570"
"In post","2022","White","Stoke-on-Trent","1040","930","26900","25120"
"In post","2022","White","Suffolk CC","3490","3255","30010","27570"
"In post","2022","White","Sunderland","3545","3015","26310","22080"
"In post","2022","White","Swansea","7570","6745","27890","22600"
"In post","2022","White","Swindon","380","350","32770","27570"
"In post","2022","White","Telford and Wrekin","1520","1400","34610","30370"
"In post","2022","White","Thurrock","230","215","27170","25310"
"In post","2022","White","Torbay","310","265","27430","27570"
"In post","2022","White","Tower Hamlets","3245","3140","53810","54070"
"In post","2022","White","Tyneside","14095","12900","31380","27570"
"In post","2022","White","Unknown","780","750","34610","30260"
"In post","2022","White","Wakefield","1485","1360","31200","28200"
"In post","2022","White","Walsall","420","365","25880","26120"
"In post","2022","White","Wandsworth","405","385","34560","32400"
"In post","2022","White","Warrington","2190","2075","33600","31650"
"In post","2022","White","Warwickshire CC","1015","930","28580","26700"
"In post","2022","White","West Cumbria","965","870","29720","26890"
"In post","2022","White","West Essex","485","440","30650","29290"
"In post","2022","White","West Kent","240","225","37350","37940"
"In post","2022","White","West Lothian","365","340","34290","27570"
"In post","2022","White","West Northamptonshire","795","735","28390","26330"
"In post","2022","White","West Surrey","1695","1595","33880","30650"
"In post","2022","White","West Sussex (North East)","860","775","31850","28070"
"In post","2022","White","West Sussex (South West)","1080","990","31870","27570"
"In post","2022","White","Westminster","32360","31425","51130","51830"
"In post","2022","White","Wiltshire","6300","6040","37000","33300"
"In post","2022","White","Wirral","1850","1620","27310","27130"
"In post","2022","White","Wolverhampton","665","590","28340","27570"
"In post","2022","White","Worcestershire CC","1865","1755","29890","27570"
"In post","2022","White","York","2055","1950","34430","31650"
"Leaver CS","2022","Asian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Barnet","35","[c]","36570","31060"
"Leaver CS","2022","Asian","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Berkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Birmingham","135","[c]","28370","27570"
"Leaver CS","2022","Asian","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Blackpool","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bradford","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Brent","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Buckinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Calderdale and Kirklees","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cambridgeshire CC","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Camden and City of London","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Coventry","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Croydon","95","[c]","33240","29310"
"Leaver CS","2022","Asian","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Derby","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Dudley","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ealing","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Enfield","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Glasgow City","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester South West","40","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hackney and Newham","60","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Haringey and Islington","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Harrow and Hillingdon","60","[c]","29880","29080"
"Leaver CS","2022","Asian","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hertfordshire CC","35","[c]","31280","29290"
"Leaver CS","2022","Asian","Hounslow and Richmond upon Thames","50","[c]","27270","28630"
"Leaver CS","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lambeth","75","[c]","41110","33340"
"Leaver CS","2022","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leeds","90","[c]","29400","27570"
"Leaver CS","2022","Asian","Leicester","85","[c]","25710","22200"
"Leaver CS","2022","Asian","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lewisham and Southwark","35","[c]","42400","38150"
"Leaver CS","2022","Asian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Luton","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Manchester","45","[c]","34420","25560"
"Leaver CS","2022","Asian","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Mid Lancashire","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Milton Keynes","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Monmouthshire and Newport","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Nottingham","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Oxfordshire CC","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Peterborough","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Redbridge and Waltham Forest","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sheffield","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Solihull","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southampton","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tower Hamlets","160","[c]","40880","32980"
"Leaver CS","2022","Asian","Tyneside","45","[c]","32200","21260"
"Leaver CS","2022","Asian","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wandsworth","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Westminster","415","[c]","41300","37230"
"Leaver CS","2022","Asian","Wiltshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","York","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Barnet","35","[c]","30390","31060"
"Leaver CS","2022","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bexley and Greenwich","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Birmingham","55","[c]","30950","27570"
"Leaver CS","2022","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bradford","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Brent","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bristol, City of","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bromley","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Camden and City of London","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","City of Edinburgh","5","[c]","[c]","[c]"
