"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Female","50","[c]","26160","27570"
"Leaver CS","2022","65+","Counter Fraud","Outside London","Male","30","[c]","27780","27570"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Outside London","Female","35","[c]","22710","21260"
"Leaver CS","2022","65+","Debt","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","Male","55","[c]","38230","33630"
"Leaver CS","2022","65+","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","London","Female","170","[c]","38040","30530"
"Leaver CS","2022","65+","No function","London","Male","150","[c]","41580","31880"
"Leaver CS","2022","65+","No function","Outside London","Female","1180","[c]","25760","23230"
"Leaver CS","2022","65+","No function","Outside London","Male","960","[c]","29430","26780"
"Leaver CS","2022","65+","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Outside London","Female","40","[c]","30320","26800"
"Leaver CS","2022","65+","Project Delivery","Outside London","Male","85","[c]","38030","35980"
"Leaver CS","2022","65+","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Outside London","Female","30","[c]","26310","24720"
"Leaver CS","2022","65+","Property","Outside London","Male","65","[c]","34200","30670"
"Leaver CS","2022","65+","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Outside London","Male","75","[c]","27960","25000"
"Leaver CS","2022","65+","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Female","100","[c]","30350","28660"
"Leaver CS","2022","65+","Unknown","London","Male","120","[c]","37790","32180"
"Leaver CS","2022","65+","Unknown","Outside London","Female","575","[c]","27380","23030"
"Leaver CS","2022","65+","Unknown","Outside London","Male","660","[c]","32260","27370"
"Leaver CS","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","No function","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","London","Female","75","[c]","37270","34270"
"Leaver Dept.","2022","20-29","Analysis","London","Male","90","[c]","36550","34680"
"Leaver Dept.","2022","20-29","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Outside London","Female","50","[c]","34100","32440"
"Leaver Dept.","2022","20-29","Analysis","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Analysis","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","London","Female","65","[c]","33680","33500"
"Leaver Dept.","2022","20-29","Communications","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","London","Female","45","[c]","36510","34550"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","London","Male","40","[c]","36850","34550"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","Female","35","[c]","31890","31990"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Outside London","Male","40","[c]","31320","29720"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","London","Female","95","[c]","30500","30100"
"Leaver Dept.","2022","20-29","Human Resources","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","Female","65","[c]","28640","27570"
"Leaver Dept.","2022","20-29","Human Resources","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","London","Female","30","[c]","27640","26960"
"Leaver Dept.","2022","20-29","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","London","Female","1520","[c]","33860","32330"
"Leaver Dept.","2022","20-29","No function","London","Male","940","[c]","34620","32000"
"Leaver Dept.","2022","20-29","No function","Outside London","Female","1190","[c]","25740","25010"
"Leaver Dept.","2022","20-29","No function","Outside London","Male","705","[c]","26200","27540"
"Leaver Dept.","2022","20-29","No function","Unknown","Female","120","[c]","32430","32000"
"Leaver Dept.","2022","20-29","No function","Unknown","Male","95","[c]","32770","32000"
"Leaver Dept.","2022","20-29","Project Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","Female","50","[c]","29770","28120"
"Leaver Dept.","2022","20-29","Project Delivery","Outside London","Male","85","[c]","27990","27540"
"Leaver Dept.","2022","20-29","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","Female","275","[c]","35890","35050"
"Leaver Dept.","2022","20-29","Unknown","London","Male","210","[c]","38380","35070"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Female","380","[c]","25300","24890"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Male","315","[c]","26580","24890"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Outside London","Female","45","[c]","37320","36820"
"Leaver Dept.","2022","30-39","Commercial","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","London","Female","70","[c]","43890","39330"
"Leaver Dept.","2022","30-39","Communications","London","Male","60","[c]","44750","41170"
"Leaver Dept.","2022","30-39","Communications","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","London","Female","45","[c]","44740","40170"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","London","Male","45","[c]","41780","39780"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outside London","Female","50","[c]","38970","36410"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outside London","Male","85","[c]","38240","36780"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Outside London","Female","40","[c]","34580","34620"
"Leaver Dept.","2022","30-39","Finance","Outside London","Male","40","[c]","39460","31990"
"Leaver Dept.","2022","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Finance","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Grants Management","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","London","Female","70","[c]","44820","39690"
"Leaver Dept.","2022","30-39","Human Resources","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Outside London","Female","65","[c]","35290","30630"
"Leaver Dept.","2022","30-39","Human Resources","Outside London","Male","40","[c]","31710","27570"
"Leaver Dept.","2022","30-39","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Human Resources","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","London","Female","30","[c]","51200","51830"
"Leaver Dept.","2022","30-39","Legal","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","No function","London","Female","1115","[c]","43370","40070"
"Leaver Dept.","2022","30-39","No function","London","Male","770","[c]","45530","40600"
"Leaver Dept.","2022","30-39","No function","Outside London","Female","1225","[c]","32230","27570"
"Leaver Dept.","2022","30-39","No function","Outside London","Male","835","[c]","31230","27570"
"Leaver Dept.","2022","30-39","No function","Unknown","Female","75","[c]","40500","33250"
"Leaver Dept.","2022","30-39","No function","Unknown","Male","60","[c]","40240","33250"
"Leaver Dept.","2022","30-39","Project Delivery","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Outside London","Female","55","[c]","36100","36110"
"Leaver Dept.","2022","30-39","Project Delivery","Outside London","Male","65","[c]","36340","35670"
"Leaver Dept.","2022","30-39","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Female","245","[c]","44340","41970"
"Leaver Dept.","2022","30-39","Unknown","London","Male","230","[c]","46060","42170"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Female","365","[c]","29390","25040"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Male","365","[c]","29550","25340"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Debt","Outside London","Female","10","[c]","[c]","[c]"
