"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","AA/AO","150","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","EO","85","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","SEO/HEO","90","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","EO","25","[c]","36890","38440"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","SEO/HEO","30","[c]","44360","44180"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","AA/AO","15","[c]","22940","22850"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","EO","90","[c]","33550","34140"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","SEO/HEO","60","[c]","43930","44470"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","G6/G7","55","[c]","76450","75500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","SEO/HEO","45","[c]","49660","51360"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","AA/AO","10","[c]","21340","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","G6/G7","10","[c]","66700","65620"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","EO","15","[c]","26860","25750"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","G6/G7","30","[c]","63300","61000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","SEO/HEO","15","[c]","38270","37460"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Outside London","EO","25","[c]","24110","23700"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Outside London","SEO/HEO","20","[c]","34060","34000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","Outside London","AA/AO","10","[c]","23570","22620"
"Leaver CS","2022","Scottish Government","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","Outside London","SEO/HEO","20","[c]","50960","53490"
"Leaver CS","2022","Scottish Government","Operational Delivery","Outside London","AA/AO","255","[c]","23230","23230"
"Leaver CS","2022","Scottish Government","Operational Delivery","Outside London","EO","160","[c]","33210","35000"
"Leaver CS","2022","Scottish Government","Operational Delivery","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","Outside London","SEO/HEO","55","[c]","40120","40290"
"Leaver CS","2022","Scottish Government","Other","Outside London","AA/AO","40","[c]","24170","23330"
"Leaver CS","2022","Scottish Government","Other","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Other","Outside London","SEO/HEO","15","[c]","44320","46020"
"Leaver CS","2022","Scottish Government","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
