"Status","Year","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Human Resources","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Cheshire","45","40","35290","35020"
"In post","2022","Unknown","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Derbyshire and Nottinghamshire","75","75","34340","33080"
"In post","2022","Unknown","Human Resources","Devon","10","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Anglia","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Wales","65","60","34410","30210"
"In post","2022","Unknown","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Eastern Scotland","105","100","34810","35000"
"In post","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","33360","28840"
"In post","2022","Unknown","Human Resources","Greater Manchester","105","105","34540","33080"
"In post","2022","Unknown","Human Resources","Hampshire and Isle of Wight","30","30","36250","31380"
"In post","2022","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","10","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Inner London - East","95","90","43280","40120"
"In post","2022","Unknown","Human Resources","Inner London - West","300","295","41140","35590"
"In post","2022","Unknown","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Lancashire","55","50","27120","26670"
"In post","2022","Unknown","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Merseyside","70","65","30390","26820"
"In post","2022","Unknown","Human Resources","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Northumberland, and Tyne and Wear","100","90","28020","26370"
"In post","2022","Unknown","Human Resources","Outer London - South","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Shropshire and Staffordshire","20","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","South Yorkshire","25","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","Southern Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","West Central Scotland","100","95","27480","22330"
"In post","2022","Unknown","Human Resources","West Midlands","50","45","37750","34110"
"In post","2022","Unknown","Human Resources","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","West Yorkshire","85","85","43020","37720"
"In post","2022","Unknown","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Eastern Scotland","10","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Inner London - West","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Bedfordshire and Hertfordshire","35","35","35380","24590"
"In post","2022","Unknown","Legal","Berkshire, Buckinghamshire and Oxfordshire","35","30","42580","40000"
"In post","2022","Unknown","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Derbyshire and Nottinghamshire","100","95","35700","33370"
"In post","2022","Unknown","Legal","Devon","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","East Anglia","25","25","[c]","[c]"
"In post","2022","Unknown","Legal","East Wales","85","80","42090","48080"
"In post","2022","Unknown","Legal","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Eastern Scotland","40","40","42100","41750"
"In post","2022","Unknown","Legal","Essex","40","35","37600","29460"
"In post","2022","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","44440","48080"
"In post","2022","Unknown","Legal","Greater Manchester","135","130","40060","38000"
"In post","2022","Unknown","Legal","Hampshire and Isle of Wight","60","60","42020","40000"
"In post","2022","Unknown","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Inner London - East","235","220","48460","40910"
"In post","2022","Unknown","Legal","Inner London - West","675","640","51140","53050"
"In post","2022","Unknown","Legal","Kent","45","40","39090","30110"
"In post","2022","Unknown","Legal","Lancashire","55","50","39220","33370"
"In post","2022","Unknown","Legal","Leicestershire, Rutland and Northamptonshire","30","25","[c]","[c]"
"In post","2022","Unknown","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Merseyside","80","75","36250","35540"
"In post","2022","Unknown","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","North Yorkshire","15","10","[c]","[c]"
"In post","2022","Unknown","Legal","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Northumberland, and Tyne and Wear","55","50","35960","33370"
"In post","2022","Unknown","Legal","Outer London - East and North East","10","5","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - South","30","25","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Shropshire and Staffordshire","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","South Yorkshire","25","25","[c]","[c]"
"In post","2022","Unknown","Legal","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Surrey, East and West Sussex","60","55","40130","30110"
"In post","2022","Unknown","Legal","Tees Valley and Durham","25","20","[c]","[c]"
"In post","2022","Unknown","Legal","West Central Scotland","30","25","43010","46100"
"In post","2022","Unknown","Legal","West Midlands","135","125","38480","33370"
"In post","2022","Unknown","Legal","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2022","Unknown","Legal","West Yorkshire","115","110","39010","38000"
"In post","2022","Unknown","No function","Bedfordshire and Hertfordshire","515","500","35300","32000"
"In post","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","785","745","33690","29260"
"In post","2022","Unknown","No function","Cheshire","970","945","33330","32770"
"In post","2022","Unknown","No function","Cornwall and Isles of Scilly","75","70","27200","26350"
"In post","2022","Unknown","No function","Cumbria","80","75","27880","27120"
"In post","2022","Unknown","No function","Derbyshire and Nottinghamshire","1320","1240","29230","26590"
"In post","2022","Unknown","No function","Devon","390","365","28310","24260"
"In post","2022","Unknown","No function","Dorset and Somerset","390","370","27760","26740"
"In post","2022","Unknown","No function","East Anglia","760","710","30280","26190"
"In post","2022","Unknown","No function","East Wales","2010","1885","27460","24030"
"In post","2022","Unknown","No function","East Yorkshire and Northern Lincolnshire","315","305","25620","24090"
"In post","2022","Unknown","No function","Eastern Scotland","3105","2885","30780","30450"
"In post","2022","Unknown","No function","Essex","385","360","29740","26590"
"In post","2022","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","1490","1410","34020","29360"
"In post","2022","Unknown","No function","Greater Manchester","2225","2115","28240","26310"
"In post","2022","Unknown","No function","Hampshire and Isle of Wight","1225","1010","26940","23430"
"In post","2022","Unknown","No function","Herefordshire, Worcestershire and Warwickshire","210","200","28830","24970"
"In post","2022","Unknown","No function","Highlands and Islands","180","160","29590","27080"
"In post","2022","Unknown","No function","Inner London - East","2380","2290","40840","37560"
"In post","2022","Unknown","No function","Inner London - West","7125","7020","43600","38160"
"In post","2022","Unknown","No function","Kent","605","585","30620","28550"
"In post","2022","Unknown","No function","Lancashire","1090","1015","25560","23140"
"In post","2022","Unknown","No function","Leicestershire, Rutland and Northamptonshire","560","525","26040","23170"
"In post","2022","Unknown","No function","Lincolnshire","105","100","28190","26610"
"In post","2022","Unknown","No function","Merseyside","2020","1870","26940","23170"
"In post","2022","Unknown","No function","North Eastern Scotland","345","320","30500","29550"
"In post","2022","Unknown","No function","North Yorkshire","205","190","35780","29250"
"In post","2022","Unknown","No function","Northern Ireland","680","645","27530","22080"
"In post","2022","Unknown","No function","Northumberland, and Tyne and Wear","2390","2095","26020","22080"
"In post","2022","Unknown","No function","Outer London - East and North East","355","345","29880","30460"
"In post","2022","Unknown","No function","Outer London - South","705","675","35810","33700"
"In post","2022","Unknown","No function","Outer London - West and North West","855","815","39330","32090"
"In post","2022","Unknown","No function","Overseas","275","275","56330","55700"
"In post","2022","Unknown","No function","Shropshire and Staffordshire","605","565","26650","24090"
"In post","2022","Unknown","No function","South Yorkshire","565","540","30500","27570"
"In post","2022","Unknown","No function","Southern Scotland","945","840","26010","23780"
"In post","2022","Unknown","No function","Surrey, East and West Sussex","535","500","30850","27920"
"In post","2022","Unknown","No function","Tees Valley and Durham","780","740","26310","24260"
"In post","2022","Unknown","No function","Unknown","345","335","32490","29250"
"In post","2022","Unknown","No function","West Central Scotland","2295","2145","30540","30450"
"In post","2022","Unknown","No function","West Midlands","2200","2090","30480","27570"
"In post","2022","Unknown","No function","West Wales and The Valleys","1280","1180","24710","21840"
"In post","2022","Unknown","No function","West Yorkshire","2195","2100","30380","26820"
"In post","2022","Unknown","Project Delivery","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cheshire","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Cumbria","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Derbyshire and Nottinghamshire","55","55","41340","37980"
"In post","2022","Unknown","Project Delivery","Devon","45","45","34900","38550"
"In post","2022","Unknown","Project Delivery","Dorset and Somerset","40","35","32590","29580"
"In post","2022","Unknown","Project Delivery","East Anglia","35","30","38220","37350"
"In post","2022","Unknown","Project Delivery","East Wales","95","95","42480","40180"
"In post","2022","Unknown","Project Delivery","Eastern Scotland","50","45","43020","40520"
"In post","2022","Unknown","Project Delivery","Essex","30","30","41870","40520"
"In post","2022","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","995","955","38240","36550"
"In post","2022","Unknown","Project Delivery","Greater Manchester","95","90","42150","40350"
"In post","2022","Unknown","Project Delivery","Hampshire and Isle of Wight","150","150","36840","34470"
"In post","2022","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Inner London - East","255","245","51580","43810"
"In post","2022","Unknown","Project Delivery","Inner London - West","720","700","51710","53000"
"In post","2022","Unknown","Project Delivery","Lancashire","55","50","35190","33370"
"In post","2022","Unknown","Project Delivery","Lincolnshire","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Merseyside","130","125","39880","40180"
"In post","2022","Unknown","Project Delivery","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Northern Ireland","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Northumberland, and Tyne and Wear","205","195","42050","40520"
"In post","2022","Unknown","Project Delivery","Outer London - South","80","75","52250","44560"
"In post","2022","Unknown","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","175","175","55310","55060"
"In post","2022","Unknown","Project Delivery","Shropshire and Staffordshire","40","40","42100","40180"
"In post","2022","Unknown","Project Delivery","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Southern Scotland","150","145","36680","33930"
"In post","2022","Unknown","Project Delivery","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Central Scotland","65","60","36660","33570"
"In post","2022","Unknown","Project Delivery","West Midlands","75","70","40060","38500"
"In post","2022","Unknown","Project Delivery","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","West Yorkshire","55","55","37010","34600"
"In post","2022","Unknown","Property","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","40","35","29670","26670"
"In post","2022","Unknown","Property","Cheshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Derbyshire and Nottinghamshire","55","55","37170","33370"
"In post","2022","Unknown","Property","Devon","135","130","25090","22040"
"In post","2022","Unknown","Property","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Unknown","Property","East Anglia","70","65","30580","26980"
"In post","2022","Unknown","Property","East Wales","40","40","29770","25370"
"In post","2022","Unknown","Property","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Eastern Scotland","155","150","33440","31270"
"In post","2022","Unknown","Property","Essex","30","30","[c]","[c]"
"In post","2022","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","75","75","36140","33300"
"In post","2022","Unknown","Property","Greater Manchester","60","60","34600","29430"
"In post","2022","Unknown","Property","Hampshire and Isle of Wight","55","55","30430","26350"
"In post","2022","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Highlands and Islands","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Inner London - East","50","50","43520","38980"
"In post","2022","Unknown","Property","Inner London - West","95","95","46680","41750"
"In post","2022","Unknown","Property","Kent","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Lancashire","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Leicestershire, Rutland and Northamptonshire","35","35","22650","19010"
"In post","2022","Unknown","Property","Lincolnshire","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Merseyside","40","40","29880","27000"
"In post","2022","Unknown","Property","North Eastern Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Property","North Yorkshire","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Northumberland, and Tyne and Wear","55","50","29100","26030"
"In post","2022","Unknown","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Outer London - South","60","60","38170","35250"
"In post","2022","Unknown","Property","Outer London - West and North West","70","65","30210","29000"
"In post","2022","Unknown","Property","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2022","Unknown","Property","South Yorkshire","35","35","31830","26030"
"In post","2022","Unknown","Property","Southern Scotland","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Tees Valley and Durham","185","180","25190","22010"
"In post","2022","Unknown","Property","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Property","West Central Scotland","90","85","30380","29900"
"In post","2022","Unknown","Property","West Midlands","75","75","38150","31450"
"In post","2022","Unknown","Property","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2022","Unknown","Property","West Yorkshire","70","70","34750","30450"
"In post","2022","Unknown","Security","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","250","250","32570","28750"
"In post","2022","Unknown","Security","Cheshire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Cumbria","25","25","[c]","[c]"
"In post","2022","Unknown","Security","Derbyshire and Nottinghamshire","35","35","34020","31410"
"In post","2022","Unknown","Security","Devon","130","125","29760","26750"
"In post","2022","Unknown","Security","Dorset and Somerset","20","20","[c]","[c]"
"In post","2022","Unknown","Security","East Anglia","105","100","34750","33300"
"In post","2022","Unknown","Security","East Wales","35","35","36130","33150"
"In post","2022","Unknown","Security","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Eastern Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Essex","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","110","105","30500","26670"
"In post","2022","Unknown","Security","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Hampshire and Isle of Wight","130","125","31200","33180"
"In post","2022","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","35","35","30840","26750"
"In post","2022","Unknown","Security","Highlands and Islands","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Inner London - East","45","45","37500","32270"
"In post","2022","Unknown","Security","Inner London - West","275","275","39640","37560"
"In post","2022","Unknown","Security","Kent","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Lancashire","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Lincolnshire","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Merseyside","15","15","[c]","[c]"
"In post","2022","Unknown","Security","North Eastern Scotland","30","30","39290","44070"
"In post","2022","Unknown","Security","North Yorkshire","195","190","29020","26350"
"In post","2022","Unknown","Security","Northern Ireland","100","95","21860","20560"
"In post","2022","Unknown","Security","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Outer London - South","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Outer London - West and North West","40","35","28910","28700"
"In post","2022","Unknown","Security","Overseas","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2022","Unknown","Security","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Southern Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Security","West Central Scotland","360","355","30700","26750"
"In post","2022","Unknown","Security","West Midlands","15","15","[c]","[c]"
"In post","2022","Unknown","Security","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2022","Unknown","Security","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","90","85","31090","24880"
"In post","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","180","170","35730","33000"
"In post","2022","Unknown","Unknown","Cheshire","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Cornwall and Isles of Scilly","65","60","28790","21260"
"In post","2022","Unknown","Unknown","Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","55","55","32820","31530"
"In post","2022","Unknown","Unknown","Devon","150","135","26820","21330"
"In post","2022","Unknown","Unknown","Dorset and Somerset","95","90","33030","25190"
"In post","2022","Unknown","Unknown","East Anglia","275","265","27470","23270"
"In post","2022","Unknown","Unknown","East Wales","325","310","35570","28650"
"In post","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","135","135","24900","24880"
"In post","2022","Unknown","Unknown","Eastern Scotland","3145","3020","40450","36130"
"In post","2022","Unknown","Unknown","Essex","130","120","28670","24880"
"In post","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","305","285","33780","29200"
"In post","2022","Unknown","Unknown","Greater Manchester","365","355","33860","27370"
"In post","2022","Unknown","Unknown","Hampshire and Isle of Wight","370","355","32180","26670"
"In post","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","45","40","29150","22200"
"In post","2022","Unknown","Unknown","Highlands and Islands","145","140","31500","30040"
"In post","2022","Unknown","Unknown","Inner London - East","55","55","34370","28650"
"In post","2022","Unknown","Unknown","Inner London - West","1435","1420","44530","41950"
"In post","2022","Unknown","Unknown","Kent","400","380","25100","24880"
"In post","2022","Unknown","Unknown","Lancashire","60","55","31500","26350"
"In post","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","65","65","27060","24880"
"In post","2022","Unknown","Unknown","Lincolnshire","75","75","28270","21380"
"In post","2022","Unknown","Unknown","Merseyside","560","550","26090","24880"
"In post","2022","Unknown","Unknown","North Eastern Scotland","215","200","36540","31540"
"In post","2022","Unknown","Unknown","North Yorkshire","125","120","28100","24540"
"In post","2022","Unknown","Unknown","Northern Ireland","165","160","27050","24880"
"In post","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","175","165","28120","24880"
"In post","2022","Unknown","Unknown","Outer London - East and North East","20","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Outer London - South","805","800","39490","35050"
"In post","2022","Unknown","Unknown","Outer London - West and North West","315","300","30270","28650"
"In post","2022","Unknown","Unknown","Overseas","415","410","46000","41780"
"In post","2022","Unknown","Unknown","Shropshire and Staffordshire","125","120","32620","26670"
"In post","2022","Unknown","Unknown","South Yorkshire","450","435","30940","24880"
"In post","2022","Unknown","Unknown","Southern Scotland","310","285","29980","27230"
"In post","2022","Unknown","Unknown","Surrey, East and West Sussex","205","190","30370","25770"
"In post","2022","Unknown","Unknown","Tees Valley and Durham","60","55","28890","24880"
"In post","2022","Unknown","Unknown","Unknown","1805","1800","37630","34460"
"In post","2022","Unknown","Unknown","West Central Scotland","1825","1760","37220","31540"
"In post","2022","Unknown","Unknown","West Midlands","195","190","26980","24880"
"In post","2022","Unknown","Unknown","West Wales and The Valleys","195","185","32710","29430"
"In post","2022","Unknown","Unknown","West Yorkshire","200","190","28410","24880"
"Leaver CS","2022","Declared disabled","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
